SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO DA REPÚBLICA')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'DEMOCRATAS')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
PB,21490,PUXINANÃ,0,0,0,0,6751,4,0,0,9,0,0,0,0,0,1,0,0,8070,0,0,0,69,0,0,2787,20076,652,17289,1733
PB,21512,QUEIMADAS,0,0,0,0,18135,5,0,0,11,0,0,0,0,0,9,0,0,22326,0,0,0,150,0,0,12470,60692,2364,48222,5222
PB,21539,QUIXABA,0,0,0,0,1754,1,0,0,1,0,0,0,0,0,0,0,0,815,0,0,0,5,0,0,318,3224,73,2906,257
PB,21555,REMÍGIO,0,0,0,0,9927,5,0,0,7,0,0,0,0,0,0,0,0,7018,0,0,0,30,0,0,6522,26177,700,19655,1968
PB,21571,RIACHO DOS CAVALOS,0,0,0,0,3836,3,0,0,0,0,0,0,0,0,1,0,0,5461,0,0,0,7,0,0,1807,12472,393,10665,964
PB,21598,RIO TINTO,0,0,0,0,13924,2,0,0,4,0,0,0,0,0,8,0,0,10076,0,0,0,22,0,0,8222,35691,972,27469,2461
PB,21610,SALGADINHO,0,0,0,0,1668,1,0,0,1,0,0,0,0,0,0,0,0,2002,0,0,0,5,0,0,1109,5234,98,4125,350
PB,21636,SALGADO DE SÃO FÉLIX,0,0,0,0,9614,3,0,0,5,0,0,0,0,0,1,0,0,3077,0,0,0,6,0,0,6237,20728,287,14491,1498
PB,21652,SANTA CRUZ,0,0,0,0,4835,0,0,0,0,0,0,0,0,0,1,0,0,2776,0,0,0,4,0,0,1443,9970,152,8527,759
PB,21679,SANTA HELENA,0,0,0,0,3300,1,0,0,3,0,0,0,0,0,0,0,0,3483,0,0,0,4,0,0,2462,10308,191,7846,864
PB,21695,SANTA LUZIA,0,0,0,0,8038,3,0,0,1,0,0,0,0,0,0,0,0,8641,0,0,0,22,0,0,4275,22886,441,18611,1465
PB,21717,SANTANA DE MANGUEIRA,0,0,0,0,3614,1,0,0,2,0,0,0,0,0,1,0,0,2326,0,0,0,0,0,0,1646,8604,127,6958,887
PB,21733,SANTANA DOS GARROTES,0,0,0,0,3817,3,0,0,18,0,0,0,0,0,2,0,0,3324,0,0,0,5,0,0,3727,12442,303,8715,1243
PB,21750,SANTA RITA,0,0,0,0,61376,52,0,0,44,0,0,0,0,0,134,0,0,58660,0,0,0,460,0,0,30404,170474,5734,140070,13610
PB,21776,SANTA TERESINHA,0,0,0,0,3380,1,0,0,1,0,0,0,0,0,3,0,0,2820,0,0,0,8,0,0,1061,8050,143,6989,633
PB,21792,SÃO BENTO,0,0,0,0,16422,10,0,0,4,0,0,0,0,0,2,0,0,15443,0,0,0,22,0,0,9479,45420,1093,35941,2945
PB,21814,SÃO JOÃO DO CARIRI,0,0,0,0,3499,0,0,0,3,0,0,0,0,0,0,0,0,2021,0,0,0,7,0,0,1475,7760,156,6285,599
PB,21830,SÃO JOÃO DO TIGRE,0,0,0,0,2630,3,0,0,2,0,0,0,0,0,1,0,0,1602,0,0,0,2,0,0,1452,6756,233,5304,831
PB,21857,SÃO JOSÉ DA LAGOA TAPADA,0,0,0,0,2796,2,0,0,2,0,0,0,0,0,1,0,0,5573,0,0,0,4,0,0,2387,12558,303,10171,1490
PB,21873,SÃO JOSÉ DE CAIANA,0,0,0,0,4216,0,0,0,3,0,0,0,0,0,0,0,0,1721,0,0,0,4,0,0,3027,9788,115,6761,702
PB,21890,SÃO JOSÉ DE ESPINHARAS,0,0,0,0,2920,2,0,0,0,0,0,0,0,0,0,0,0,2768,0,0,0,3,0,0,1009,7504,151,6495,651
PB,21911,SÃO JOSÉ DE PIRANHAS,0,0,0,0,8822,5,0,0,3,0,0,0,0,0,0,0,0,9898,0,0,0,7,0,0,6889,28788,742,21899,2422
PB,21938,SÃO JOSÉ DO BONFIM,0,0,0,0,2929,0,0,0,0,0,0,0,0,0,2,0,0,1822,0,0,0,5,0,0,923,6216,116,5293,419
PB,21954,SÃO JOSÉ DO SABUGI,0,0,0,0,2467,2,0,0,2,0,0,0,0,0,0,0,0,2679,0,0,0,9,0,0,630,6608,175,5978,644
PB,21970,SÃO JOSÉ DOS CORDEIROS,0,0,0,0,2119,1,0,0,2,0,0,0,0,0,3,0,0,1880,0,0,0,2,0,0,1062,5836,196,4774,571
PB,21997,SÃO MAMEDE,0,0,0,0,4637,0,0,0,7,0,0,0,0,0,4,0,0,4927,0,0,0,8,0,0,1727,12176,120,10449,746
PB,22012,SÃO MIGUEL DE TAIPU,0,0,0,0,3905,1,0,0,4,0,0,0,0,0,0,0,0,3366,0,0,0,5,0,0,1738,9969,168,8231,782
PB,22039,SÃO SEBASTIÃO DE LAGOA DE ROÇA,0,0,0,0,4353,6,0,0,2,0,0,0,0,0,5,0,0,6647,0,0,0,51,0,0,3893,17059,570,13166,1532
PB,22055,SÃO SEBASTIÃO DO UMBUZEIRO,0,0,0,0,1794,0,0,0,0,0,0,0,0,0,0,0,0,2172,0,0,0,5,0,0,744,5398,155,4654,528
PB,22071,SAPÉ,0,0,0,0,23114,20,0,0,22,0,0,0,0,0,28,0,0,22503,0,0,0,79,0,0,21031,74914,2413,53883,5704
PB,22098,SÃO VICENTE DO SERIDÓ,0,0,0,0,5140,1,0,0,1,0,0,0,0,0,1,0,0,5105,0,0,0,10,0,0,3558,15116,310,11558,990
PB,22110,SERRA BRANCA,0,0,0,0,5273,3,0,0,16,0,0,0,0,0,1,0,0,7314,0,0,0,31,0,0,4188,19381,681,15193,1874
PB,22136,SERRA DA RAIZ,0,0,0,0,993,2,0,0,0,0,0,0,0,0,0,0,0,2546,0,0,0,9,0,0,665,4718,123,4053,380
PB,22152,SERRA GRANDE,0,0,0,0,1322,0,0,0,1,0,0,0,0,0,1,0,0,1846,0,0,0,3,0,0,1098,4868,78,3770,519
PB,22179,SERRA REDONDA,0,0,0,0,4560,3,0,0,1,0,0,0,0,0,4,0,0,3478,0,0,0,12,0,0,3049,12620,371,9571,1142
PB,22195,SERRARIA,0,0,0,0,2503,1,0,0,4,0,0,0,0,0,1,0,0,3430,0,0,0,7,0,0,1675,8788,218,7113,949
PB,22217,SOLÂNEA,0,0,0,0,10701,7,0,0,5,0,0,0,0,0,1,0,0,15108,0,0,0,41,0,0,14223,44857,1311,30634,3460
PB,22233,SOLEDADE,0,0,0,0,9688,4,0,0,7,0,0,0,0,0,3,0,0,5189,0,0,0,25,0,0,3499,20612,589,17113,1608
PB,22250,SOUSA,0,0,0,0,28525,6,0,0,20,0,0,0,0,0,27,0,0,37243,0,0,0,76,0,0,18588,92555,2091,73967,5979
PB,22276,SUMÉ,0,0,0,0,9666,2,0,0,4,0,0,0,0,0,1,0,0,6955,0,0,0,22,0,0,5394,24698,659,19304,1995
PB,22292,CAMPO DE SANTANA,0,0,0,0,5359,3,0,0,2,0,0,0,0,0,0,0,0,4374,0,0,0,3,0,0,3323,14388,270,11065,1054
PB,22314,TAPEROÁ,0,0,0,0,8123,5,0,0,5,0,0,0,0,0,1,0,0,5943,0,0,0,12,0,0,4998,21122,413,16124,1622
PB,22330,TAVARES,0,0,0,0,6003,1,0,0,9,0,0,0,0,0,1,0,0,6862,0,0,0,9,0,0,6023,21352,468,15329,1976
PB,22357,TEIXEIRA,0,0,0,0,7654,6,0,0,7,0,0,0,0,0,5,0,0,5994,0,0,0,27,0,0,4160,20005,630,15845,1522
PB,22373,TRIUNFO,0,0,0,0,3770,2,0,0,11,0,0,0,0,0,0,0,0,4604,0,0,0,4,0,0,4889,14888,396,9999,1212
PB,22390,UIRAÚNA,0,0,0,0,4487,2,0,0,7,0,0,0,0,0,1,0,0,10716,0,0,0,14,0,0,4729,22175,359,17446,1860
PB,22411,UMBUZEIRO,0,0,0,0,4750,4,0,0,5,0,0,0,0,0,0,0,0,3460,0,0,0,11,0,0,2216,12306,513,10090,1347
PB,22438,VÁRZEA,0,0,0,0,1624,1,0,0,2,0,0,0,0,0,1,0,0,1722,0,0,0,8,0,0,472,4244,96,3772,318
PE,23000,QUIXABA,0,0,0,0,43,0,0,0,0,0,0,0,0,2,0,0,0,3476,12,0,0,1,0,0,1344,5446,83,4102,485
PE,23019,AFOGADOS DA INGAZEIRA,0,0,0,0,4666,9,0,0,0,0,0,0,0,1,0,0,0,11304,102,0,0,34,0,0,7351,26909,1089,19558,2353
PE,23027,LAGOA DO CARRO,0,0,0,0,639,4,0,0,0,0,0,0,0,1,0,0,0,7694,85,0,0,35,0,0,2205,12295,468,10090,1164
PE,23035,AFRÂNIO,0,0,0,0,1117,5,0,0,0,0,0,0,0,3,0,0,0,8421,91,0,0,29,0,0,1698,14207,728,12509,2115
PE,23043,SANTA CRUZ DA BAIXA VERDE,0,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,5721,36,0,0,1,0,0,1527,8832,256,7305,1227
PE,23051,AGRESTINA,0,0,0,0,1635,9,0,0,0,0,0,0,0,2,0,0,0,9436,99,0,0,41,0,0,3082,17485,901,14403,2280
PE,23060,XEXÉU,0,0,0,0,499,2,0,0,0,0,0,0,0,1,0,0,0,5133,60,0,0,4,0,0,3799,11399,651,7600,1250
PE,23078,ÁGUA PRETA,0,0,0,0,2044,4,0,0,0,0,0,0,0,4,0,0,0,10033,132,0,0,25,0,0,6127,21479,960,15352,2150
PE,23086,VERTENTE DO LÉRIO,0,0,0,0,316,1,0,0,0,0,0,0,0,0,0,0,0,3737,33,0,0,11,0,0,1498,6871,424,5373,851
PE,23094,ÁGUAS BELAS,0,0,0,0,1315,7,0,0,0,0,0,0,0,2,0,0,0,14934,163,0,0,61,0,0,4565,25917,683,21352,4187
PE,23108,SANTA CRUZ,0,0,0,0,186,0,0,0,0,0,0,0,0,5,0,0,0,6824,25,0,0,6,0,0,1298,9669,187,8371,1138
PE,23116,ALAGOINHA,0,0,0,0,402,2,0,0,0,0,0,0,0,2,0,0,0,5814,52,0,0,66,0,0,1766,10231,693,8465,1434
PE,23124,JUCATI,0,0,0,0,66,1,0,0,0,0,0,0,0,2,0,0,0,5045,26,0,0,11,0,0,2396,8821,329,6425,945
PE,23132,ALIANÇA,0,0,0,0,2072,6,0,0,0,0,0,0,0,3,0,0,0,14551,204,0,0,61,0,0,7875,28678,1141,20803,2765
PE,23140,DORMENTES,0,0,0,0,950,2,0,0,0,0,0,0,0,1,0,0,0,7775,63,0,0,19,0,0,2477,13544,623,11067,1634
PE,23159,ALTINHO,0,0,0,0,1526,1,0,0,0,0,0,0,0,2,0,0,0,8489,63,0,0,20,0,0,4085,17092,989,13007,1917
PE,23167,CARNAUBEIRA DA PENHA,0,0,0,0,68,1,0,0,0,0,0,0,0,3,0,0,0,5699,39,0,0,2,0,0,2470,9806,185,7336,1339
PE,23175,AMARAJI,0,0,0,0,520,1,0,0,0,0,0,0,0,3,0,0,0,9374,182,0,0,27,0,0,4617,17368,1007,12751,1637
PE,23183,LAGOA GRANDE,0,0,0,0,2371,1,0,0,0,0,0,0,0,0,0,0,0,8879,59,0,0,18,0,0,3666,17223,261,13557,1968
PE,23191,ANGELIM,0,0,0,0,1888,3,0,0,0,0,0,0,0,0,0,0,0,2884,20,0,0,16,0,0,1959,7974,262,6015,942
PE,23205,ARAÇOIABA,0,0,0,0,1081,5,0,0,0,0,0,0,0,2,0,0,0,8482,157,0,0,38,0,0,2640,14274,394,11634,1475
PE,23213,ARARIPINA,0,0,0,0,3397,14,0,0,0,0,0,0,0,1,0,0,0,28795,310,0,0,51,0,0,12862,53640,1838,40778,6372
PE,23221,CASINHAS,0,0,0,0,604,3,0,0,0,0,0,0,0,0,0,0,0,5692,38,0,0,11,0,0,3490,11997,679,8507,1480
PE,23230,ARCOVERDE,0,0,0,0,3062,9,0,0,0,0,0,0,0,18,0,0,0,25308,418,0,0,221,0,0,10088,45839,2430,35751,4285
PE,23248,MANARI,0,0,0,0,142,1,0,0,0,0,0,0,0,0,0,0,0,5548,18,0,0,4,0,0,2880,10354,348,7474,1413
PE,23256,BARRA DE GUABIRABA,0,0,0,0,682,0,0,0,0,0,0,0,0,3,0,0,0,5070,84,0,0,21,0,0,2412,9617,505,7205,840
PE,23264,JATOBÁ,0,0,0,0,814,2,0,0,0,0,0,0,0,0,0,0,0,5769,73,0,0,11,0,0,2766,10810,275,8044,1100
PE,23272,BARREIROS,0,0,0,0,902,3,0,0,0,0,0,0,0,3,0,0,0,17080,263,0,0,138,0,0,9459,31605,1135,22146,2622
PE,23280,TAMANDARÉ,0,0,0,0,560,1,0,0,0,0,0,0,0,1,0,0,0,9288,110,0,0,25,0,0,1072,12825,470,11753,1298
PE,23299,BELÉM DE MARIA,0,0,0,0,274,1,0,0,0,0,0,0,0,0,0,0,0,5193,28,0,0,17,0,0,1472,8369,327,6897,1057
PE,23302,JAQUEIRA,0,0,0,0,133,3,0,0,0,0,0,0,0,11,0,0,0,4529,38,0,0,14,0,0,2613,8865,366,6252,1158
PE,23310,BELÉM DE SÃO FRANCISCO,0,0,0,0,734,11,0,0,0,0,0,0,0,2,0,0,0,9012,83,0,0,30,0,0,2036,13898,303,11862,1687
PE,23329,SANTA FILOMENA,0,0,0,0,364,0,0,0,0,0,0,0,0,1,0,0,0,5559,30,0,0,11,0,0,2425,9898,283,7473,1225
PE,23337,BELO JARDIM,0,0,0,0,13066,11,0,0,0,0,0,0,0,12,0,0,0,19150,254,0,0,150,0,0,12717,54964,3564,42247,6040
PE,23353,BETÂNIA,0,0,0,0,51,2,0,0,0,0,0,0,0,0,0,0,0,5289,30,0,0,3,0,0,2328,9538,276,7210,1559
PE,23370,BEZERROS,0,0,0,0,3522,13,0,0,0,0,0,0,0,26,0,0,0,22303,241,0,0,125,0,0,9439,44708,3851,35269,5188
PE,23396,BODOCÓ,0,0,0,0,404,7,0,0,0,0,0,0,0,1,0,0,0,13426,65,0,0,17,0,0,4956,23108,1116,18152,3116
PE,23418,BOM CONSELHO,0,0,0,0,1096,5,0,0,0,0,0,0,0,6,0,0,0,16599,134,0,0,55,0,0,9175,32230,1178,23055,3982
PE,23434,BOM JARDIM,0,0,0,0,3023,4,0,0,0,0,0,0,0,5,0,0,0,13632,173,0,0,114,0,0,8549,30706,1836,22157,3370
PE,23450,BONITO,0,0,0,0,2784,7,0,0,0,0,0,0,0,15,0,0,0,14202,208,0,0,83,0,0,7074,29227,1479,22153,3375
PE,23477,BREJÃO,0,0,0,0,974,3,0,0,0,0,0,0,0,0,0,0,0,4436,20,0,0,20,0,0,1558,8410,346,6852,1053
PE,23493,BREJINHO,0,0,0,0,177,3,0,0,0,0,0,0,0,2,0,0,0,3866,36,0,0,4,0,0,1375,6475,259,5100,753
PE,23515,BREJO DA MADRE DE DEUS,0,0,0,0,2031,1,0,0,0,0,0,0,0,3,0,0,0,14598,138,0,0,57,0,0,6423,27971,1370,21548,3350
PE,23531,BUENOS AIRES,0,0,0,0,976,7,0,0,0,0,0,0,0,2,0,0,0,5752,54,0,0,27,0,0,1979,10398,473,8419,1128
PE,23558,BUÍQUE,0,0,0,0,419,2,0,0,0,0,0,0,0,6,0,0,0,17059,144,0,0,60,0,0,10347,34825,1401,24478,5387
PE,23574,CABO DE SANTO AGOSTINHO,0,0,0,0,8527,45,0,0,0,0,0,0,0,46,0,0,0,87576,1821,0,0,585,0,0,21869,139461,6788,117592,12204
PE,23590,CABROBÓ,0,0,0,0,312,3,0,0,0,0,0,0,0,2,0,0,0,14238,96,0,0,14,0,0,4670,22095,485,17425,2275
PE,23612,CACHOEIRINHA,0,0,0,0,1109,0,0,0,0,0,0,0,0,6,0,0,0,7650,49,0,0,16,0,0,4024,15297,915,11273,1528
PE,23639,CAETÉS,0,0,0,0,1823,6,0,0,0,0,0,0,0,3,0,0,0,7585,72,0,0,26,0,0,5229,17756,854,12527,2158
PE,23655,CALÇADO,0,0,0,0,336,2,0,0,0,0,0,0,0,2,0,0,0,3972,23,0,0,17,0,0,1897,7367,293,5470,825
PE,23671,CALUMBI,0,0,0,0,32,2,0,0,0,0,0,0,0,1,0,0,0,3577,14,0,0,6,0,0,1182,5784,179,4602,791
PE,23698,CAMOCIM DE SÃO FÉLIX,0,0,0,0,699,2,0,0,0,0,0,0,0,4,0,0,0,7377,62,0,0,34,0,0,2895,13469,676,10574,1720
PE,23710,CAMUTANGA,0,0,0,0,505,2,0,0,0,0,0,0,0,2,0,0,0,3838,39,0,0,22,0,0,1313,6862,340,5549,801
PE,23736,CANHOTINHO,0,0,0,0,4280,6,0,0,0,0,0,0,0,2,0,0,0,5521,57,0,0,13,0,0,5708,18228,734,12520,1907
PE,23752,CAPOEIRAS,0,0,0,0,842,5,0,0,0,0,0,0,0,7,0,0,0,6701,80,0,0,36,0,0,4700,15347,1237,10647,1739
PE,23779,CARNAÍBA,0,0,0,0,514,1,0,0,0,0,0,0,0,1,0,0,0,8200,39,0,0,4,0,0,3291,14009,495,10718,1464
PE,23795,CARPINA,0,0,0,0,4542,11,0,0,0,0,0,0,0,6,0,0,0,30080,704,0,0,384,0,0,8818,50713,2110,41895,4058
PE,23817,CARUARU,0,0,0,0,33760,59,0,0,0,0,0,0,0,62,0,0,0,97887,1811,0,0,737,0,0,30972,196564,14545,165592,16731
PE,23833,CATENDE,0,0,0,0,824,8,0,0,0,0,0,0,0,5,0,0,0,14552,129,0,0,45,0,0,7125,25985,833,18860,2464
PE,23850,CEDRO,0,0,0,0,285,2,0,0,0,0,0,0,0,1,0,0,0,5016,22,0,0,32,0,0,2187,8775,237,6588,993
PE,23876,CHÃ DE ALEGRIA,0,0,0,0,1460,8,0,0,0,0,0,0,0,3,0,0,0,5158,122,0,0,39,0,0,1524,9830,381,8306,1135
PE,23892,CHÃ GRANDE,0,0,0,0,2195,5,0,0,0,0,0,0,0,3,0,0,0,6892,116,0,0,32,0,0,2902,15589,1499,12687,1945
PE,23914,CONDADO,0,0,0,0,1741,6,0,0,0,0,0,0,0,1,0,0,0,9254,198,0,0,47,0,0,4602,18188,802,13586,1537
PE,23930,CORRENTES,0,0,0,0,109,1,0,0,0,0,0,0,0,0,0,0,0,6887,19,0,0,16,0,0,3899,12611,402,8712,1278
PE,23957,CORTÊS,0,0,0,0,1446,3,0,0,0,0,0,0,0,0,0,0,0,5715,52,0,0,46,0,0,1806,10695,338,8889,1289
PE,23973,CUMARU,0,0,0,0,1968,4,0,0,0,0,0,0,0,5,0,0,0,6881,54,0,0,18,0,0,3825,15162,800,11337,1607
PE,23990,CUPIRA,0,0,0,0,1679,2,0,0,0,0,0,0,0,7,0,0,0,8718,89,0,0,34,0,0,5363,18947,1031,13584,2024
PE,24015,CUSTÓDIA,0,0,0,0,1284,11,0,0,0,0,0,0,0,3,0,0,0,12881,65,0,0,39,0,0,7491,26035,1202,18544,3059
PE,24031,ESCADA,0,0,0,0,1508,13,0,0,0,0,0,0,0,9,0,0,0,29602,718,0,0,107,0,0,9566,46561,1222,36995,3816
PE,24058,EXU,0,0,0,0,469,54,0,0,0,0,0,0,0,3,0,0,0,13442,97,0,0,43,0,0,8819,27488,1086,18669,3475
PE,24074,FEIRA NOVA,0,0,0,0,1743,1,0,0,0,0,0,0,0,3,0,0,0,7514,200,0,0,60,0,0,2258,14557,987,12299,1791
PE,24090,FERREIROS,0,0,0,0,302,4,0,0,0,0,0,0,0,1,0,0,0,5032,32,0,0,18,0,0,1254,8327,719,7073,965
PE,24112,FLORES,0,0,0,0,150,0,0,0,0,0,0,0,0,4,0,0,0,8952,49,0,0,16,0,0,3174,14998,633,11824,2020
PE,24139,FLORESTA,0,0,0,0,2079,7,0,0,0,0,0,0,0,5,0,0,0,11149,608,0,0,78,0,0,4410,20902,407,16492,2159
PE,24155,FREI MIGUELINHO,0,0,0,0,1560,4,0,0,0,0,0,0,0,0,0,0,0,5300,33,0,0,16,0,0,1524,10554,753,9030,1364
PE,24171,GAMELEIRA,0,0,0,0,685,4,0,0,0,0,0,0,0,4,0,0,0,8847,95,0,0,29,0,0,4688,16503,536,11815,1615
PE,24198,GARANHUNS,0,0,0,0,2678,31,0,0,0,0,0,0,0,65,0,0,0,52268,710,0,0,397,0,0,17808,85553,3674,67745,7922
PE,24210,GLÓRIA DO GOITÁ,0,0,0,0,4224,4,0,0,0,0,0,0,0,12,0,0,0,8353,131,0,0,39,0,0,5846,21981,1052,16135,2320
PE,24236,GOIANA,0,0,0,0,2912,8,0,0,0,0,0,0,0,11,0,0,0,35670,609,0,0,154,0,0,10389,55876,2115,45487,4008
PE,24252,GRANITO,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3395,6,0,0,5,0,0,836,4985,93,4149,627
PE,24279,GRAVATÁ,0,0,0,0,8026,17,0,0,0,0,0,0,0,9,0,0,0,26088,375,0,0,208,0,0,10792,55859,4430,45067,5914
PE,24295,IATI,0,0,0,0,150,0,0,0,0,0,0,0,0,1,0,0,0,7578,88,0,0,31,0,0,4589,14917,492,10328,1988
PE,24317,IBIMIRIM,0,0,0,0,870,3,0,0,0,0,0,0,0,4,0,0,0,9828,40,0,0,14,0,0,3552,17056,494,13504,2251
PE,24333,IBIRAJUBA,0,0,0,0,211,3,0,0,0,0,0,0,0,0,0,0,0,3525,31,0,0,8,0,0,1269,6098,318,4829,733
PE,24350,IGARASSU,0,0,0,0,3621,17,0,0,0,0,0,0,0,21,0,0,0,42027,979,0,0,298,0,0,10101,64655,2504,54554,5087
PE,24376,IGUARACI,0,0,0,0,381,2,0,0,0,0,0,0,0,0,0,0,0,5066,27,0,0,7,0,0,2814,9695,323,6881,1075
PE,24392,INAJÁ,0,0,0,0,221,6,0,0,0,0,0,0,0,0,0,0,0,6248,29,0,0,5,0,0,2362,10558,265,8196,1422
PE,24414,INGAZEIRA,0,0,0,0,159,0,0,0,0,0,0,0,0,1,0,0,0,2183,8,0,0,1,0,0,640,3455,122,2815,341
PE,24430,IPOJUCA,0,0,0,0,2582,9,0,0,0,0,0,0,0,12,0,0,0,36201,756,0,0,193,0,0,10491,58257,2517,47766,5496
PE,24457,IPUBI,0,0,0,0,685,5,0,0,0,0,0,0,0,0,0,0,0,10166,73,0,0,9,0,0,5390,19757,794,14367,2635
PE,24473,ITACURUBA,0,0,0,0,67,4,0,0,0,0,0,0,0,0,0,0,0,2622,33,0,0,10,0,0,601,3867,96,3266,434
PE,24490,ITAÍBA,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,9287,57,0,0,22,0,0,5599,18823,697,13224,2877
PE,24511,ILHA DE ITAMARACÁ,0,0,0,0,634,2,0,0,0,0,0,0,0,3,0,0,0,8634,140,0,0,70,0,0,756,11593,339,10837,1015
PE,24538,ITAPETIM,0,0,0,0,463,1,0,0,0,0,0,0,0,1,0,0,0,6193,27,0,0,20,0,0,1975,10370,465,8395,1225
PE,24554,ITAQUITINGA,0,0,0,0,734,2,0,0,0,0,0,0,0,4,0,0,0,7436,116,0,0,20,0,0,2797,12530,289,9733,1132
PE,24570,JABOATÃO DOS GUARARAPES,0,0,0,0,35567,159,0,0,0,0,0,0,0,908,0,0,0,235477,9624,0,0,3161,0,0,63103,400330,20868,337227,31463
PE,24597,JATAÚBA,0,0,0,0,3025,1,0,0,0,0,0,0,0,3,0,0,0,4680,38,0,0,11,0,0,2870,12566,431,9696,1507
PE,24619,JOÃO ALFREDO,0,0,0,0,2594,4,0,0,0,0,0,0,0,2,0,0,0,9995,110,0,0,46,0,0,3485,20599,1399,17114,2964
PE,24635,JOAQUIM NABUCO,0,0,0,0,1032,7,0,0,0,0,0,0,0,1,0,0,0,6496,78,0,0,10,0,0,2393,11809,553,9416,1239
PE,24651,JUPI,0,0,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0,6276,45,0,0,14,0,0,1950,10307,623,8357,1198
PE,24678,JUREMA,0,0,0,0,545,1,0,0,0,0,0,0,0,0,0,0,0,5311,44,0,0,9,0,0,2868,10613,386,7745,1449
PE,24694,LAGOA DE ITAENGA,0,0,0,0,2347,4,0,0,0,0,0,0,0,5,0,0,0,8580,117,0,0,89,0,0,2738,16422,885,13684,1657
PE,24716,LAGOA DO OURO,0,0,0,0,112,1,0,0,0,0,0,0,0,1,0,0,0,6258,27,0,0,9,0,0,1937,9711,284,7774,1082
PE,24732,LAGOA DOS GATOS,0,0,0,0,1653,4,0,0,0,0,0,0,0,2,0,0,0,4957,45,0,0,16,0,0,3480,12082,538,8602,1387
PE,24759,LAJEDO,0,0,0,0,3507,7,0,0,0,0,0,0,0,8,0,0,0,11197,245,0,0,100,0,0,4166,24410,2109,20244,3071
PE,24775,LIMOEIRO,0,0,0,0,2215,7,0,0,0,0,0,0,0,10,0,0,0,26038,295,0,0,197,0,0,10763,46357,2691,35594,4141
PE,24791,MACAPARANA,0,0,0,0,1626,7,0,0,0,0,0,0,0,6,0,0,0,9041,120,0,0,40,0,0,4066,18223,1014,14157,2303
PE,24813,MACHADOS,0,0,0,0,808,0,0,0,0,0,0,0,0,4,0,0,0,4481,55,0,0,17,0,0,2052,9295,668,7243,1210
PE,24830,MARAIAL,0,0,0,0,632,1,0,0,0,0,0,0,0,0,0,0,0,4553,43,0,0,16,0,0,3204,9989,340,6785,1200
PE,24856,MIRANDIBA,0,0,0,0,599,2,0,0,0,0,0,0,0,1,0,0,0,5833,47,0,0,17,0,0,2098,10610,484,8512,1529
PE,24872,MORENO,0,0,0,0,3318,29,0,0,0,0,0,0,0,20,0,0,0,24621,608,0,0,204,0,0,6904,41243,2037,34339,3502
PE,24899,NAZARÉ DA MATA,0,0,0,0,1214,8,0,0,0,0,0,0,0,4,0,0,0,14502,247,0,0,86,0,0,5184,25275,1610,20091,2420
PE,24910,OLINDA,0,0,0,0,30488,270,0,0,0,0,0,0,0,141,0,0,0,179811,7474,0,0,3569,0,0,44443,300670,13684,256227,20790
PE,24937,OROBÓ,0,0,0,0,1661,4,0,0,0,0,0,0,0,5,0,0,0,7672,101,0,0,19,0,0,5979,18858,1232,12879,2185
