SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
BA,36153,ITAMARI,2678,1569,1627,6119,54,4492,191
BA,36170,ITAMBÉ,7439,4788,6262,19129,142,12867,498
BA,36196,ITANAGRA,2086,631,1406,4304,40,2898,141
BA,36218,ITANHÉM,7485,2597,4239,15012,181,10773,510
BA,36234,ITAPARICA,8104,1915,4077,14725,236,10648,393
BA,36250,ITAPÉ,3503,2189,2648,8706,104,6058,262
BA,36277,ITAPEBI,2880,1389,2272,6781,43,4509,197
BA,36293,ITAPETINGA,15558,15629,7546,40329,554,32783,1042
BA,36315,ITAPICURU,11292,2019,6759,20964,155,14205,739
BA,36331,ITAPITANGA,3194,920,2718,7046,53,4328,161
BA,36358,ITAQUARA,2879,1272,1389,5812,75,4423,197
BA,36374,ITARANTIM,5740,2619,3097,11988,129,8891,403
BA,36382,ITATIM,4038,3224,2459,10174,106,7715,347
BA,36390,ITIRUÇU,3967,2504,2623,9536,142,6913,300
BA,36412,ITIÚBA,12399,5520,8281,27323,220,19042,903
BA,36439,ITORORÓ,5020,5450,4420,15532,142,11112,500
BA,36455,ITUAÇU,5029,5036,2669,13304,147,10635,423
BA,36471,ITUBERÁ,7340,4906,5843,18873,218,13030,566
BA,36498,JACARACI,5288,1555,3432,10756,88,7324,393
BA,36510,JACOBINA,27548,8266,11208,49465,618,38257,1825
BA,36536,JAGUAQUARA,15258,6364,10569,33801,489,23232,1121
BA,36552,JAGUARARI,10344,4821,3434,19448,234,16014,615
BA,36579,JAGUARIPE,6034,1317,2493,10380,178,7887,358
BA,36595,JANDAÍRA,3571,846,2501,7187,50,4686,219
BA,36617,JEQUIÉ,48342,18623,20795,93191,1985,72396,3446
BA,36633,JEREMOABO,14141,2766,5410,23301,149,17891,835
BA,36650,JIQUIRIÇÁ,3983,2911,2989,10403,146,7414,374
BA,36676,JITAÚNA,5492,2469,5279,13793,145,8514,408
BA,36692,JUAZEIRO,71389,22989,26563,125195,1418,98632,2836
BA,36706,JUCURUÇU,4018,958,2038,7324,39,5286,271
BA,36714,JUSSARA,6661,960,2532,10615,85,8083,377
BA,36730,JUSSIAPE,3418,1173,1491,6318,55,4827,181
BA,36757,LAFAIETE COUTINHO,2122,349,603,3215,40,2612,101
BA,36765,LAGOA REAL,5047,1655,2516,9595,65,7079,312
BA,36773,LAJE,9659,2426,4686,17635,203,12949,661
BA,36790,LAJEDÃO,1813,832,733,3512,22,2779,112
BA,36811,LAJEDINHO,1825,247,618,2838,13,2220,135
BA,36820,LAJEDO DO TABOCAL,3118,854,1222,5504,81,4282,229
BA,36838,LAMARÃO,3253,726,2694,6934,57,4240,204
BA,36854,LAURO DE FREITAS,50995,19139,21372,97521,2236,76149,3779
BA,36870,LENÇÓIS,3468,888,1972,6616,61,4644,227
BA,36897,LICÍNIO DE ALMEIDA,4132,2126,1869,8470,95,6601,248
BA,36919,LIVRAMENTO DE NOSSA SENHORA,16783,4937,8252,31195,360,22943,863
BA,36935,MACAJUBA,3574,2042,3123,9213,93,6090,381
BA,36951,MACARANI,5273,3234,3345,12529,156,9184,521
BA,36978,MACAÚBAS,16585,4483,9545,31802,254,22257,935
BA,36994,MACURURÉ,3255,832,1952,6269,40,4317,190
BA,37010,MAIQUINIQUE,2959,1464,1577,6289,66,4712,223
BA,37036,MAIRI,6269,2784,3361,13113,166,9752,533
BA,37052,MALHADA,6004,1878,3519,11791,107,8272,283
BA,37079,MALHADA DE PEDRAS,3607,1110,1227,6204,70,4977,190
BA,37095,MANOEL VITORINO,5568,1291,1663,8857,61,7194,274
BA,37117,MARACÁS,8544,3499,6564,19377,232,12813,538
BA,37133,MARAGOGIPE,14219,7046,5204,27737,417,22533,851
BA,37150,MARAÚ,5430,1726,4635,12288,123,7653,374
BA,37176,MARCIONÍLIO SOUZA,3774,1008,2018,7112,75,5094,237
BA,37192,MASCOTE,4060,1930,2638,8963,79,6325,256
BA,37214,MATA DE SÃO JOÃO,16615,5007,6399,29659,734,23260,904
BA,37222,MATINA,4932,709,2212,8216,57,6004,306
BA,37230,MEDEIROS NETO,8143,3498,4153,16552,155,12399,603
BA,37257,MIGUEL CALMON,10845,2934,6957,21755,191,14798,828
BA,37273,MILAGRES,4969,948,1987,8240,73,6253,263
BA,37290,MIRANGABA,4675,2356,3904,11364,81,7460,348
BA,37303,MIRANTE,3252,1380,2152,7051,40,4899,227
BA,37311,MONTE SANTO,21415,4055,12964,40013,270,27049,1309
BA,37338,MORPARÁ,3217,1409,1620,6495,36,4875,213
BA,37354,MORRO DO CHAPÉU,10995,4228,5470,21732,238,16262,801
BA,37370,MORTUGABA,4320,1601,2152,8441,70,6289,298
BA,37397,MUCUGÊ,3696,2142,1776,7985,76,6209,295
BA,37419,MUCURI,10222,4754,9632,25400,252,15768,540
BA,37427,MULUNGU DO MORRO,4375,1163,2792,8567,68,5775,169
BA,37435,MUNDO NOVO,7826,2034,3514,14124,190,10610,560
BA,37451,MUNIZ FERREIRA,3701,1099,1517,6523,47,5006,159
BA,37460,MUQUÉM DO SÃO FRANCISCO,4173,942,2058,7384,26,5326,185
BA,37478,MURITIBA,11044,3622,6405,22114,377,15709,666
BA,37494,MUTUÍPE,6359,5168,4808,17149,210,12341,604
BA,37516,NAZARÉ,11541,2731,4748,19890,335,15142,535
BA,37532,NILO PEÇANHA,3424,1925,1497,7241,128,5744,267
BA,37559,NOVA CANAÃ,5472,1662,2939,10676,96,7737,507
BA,37567,NOVA FÁTIMA,2988,1557,1246,6127,94,4881,242
BA,37575,NOVA ITARANA,2612,968,1246,5051,42,3805,183
BA,37583,NOVA REDENÇÃO,3204,647,1369,5525,75,4156,230
BA,37591,NOVA SOURE,10328,1810,3702,16605,165,12903,600
BA,37613,NOVA VIÇOSA,10475,5915,8383,25705,259,17322,673
BA,37621,NOVO TRIUNFO,2796,1881,2604,7543,26,4939,236
BA,37630,OLINDINA,10382,1934,6676,19767,161,13091,614
BA,37656,OLIVEIRA DOS BREJINHOS,8764,2156,3470,14976,131,11506,455
BA,37672,OURIÇANGAS,3021,1495,1483,6342,82,4859,261
BA,37680,OUROLÂNDIA,4652,2970,4491,12569,65,8078,391
BA,37699,PALMAS DE MONTE ALTO,9057,2074,3096,14915,123,11819,565
BA,37710,PALMEIRAS,3406,804,1122,5541,46,4419,163
BA,37737,PARAMIRIM,8423,1843,4768,15617,165,10849,418
BA,37753,PARATINGA,11024,3813,4248,19833,139,15585,609
BA,37770,PARIPIRANGA,10725,4331,6159,22105,246,15946,644
BA,37796,PAU BRASIL,3284,1637,1995,7198,71,5203,211
BA,37818,PAULO AFONSO,41813,9590,18633,72295,701,53662,1558
BA,37834,PEDRÃO,2942,785,1491,5410,58,3919,134
BA,37850,PEDRO ALEXANDRE,4478,1196,2819,8890,54,6071,343
BA,37877,PIATÃ,7438,1938,3730,13750,111,10020,533
BA,37893,PILÃO ARCADO,12472,2401,5550,21289,129,15739,737
BA,37915,PINDAÍ,5121,2866,2797,11338,139,8541,415
BA,37931,PINDOBAÇU,5962,3926,3048,13466,166,10418,364
BA,37940,PIRAÍ DO NORTE,2300,1565,1103,5206,42,4103,196
BA,37958,PIRIPÁ,3256,1717,3403,8642,32,5239,234
BA,37974,PIRITIBA,7024,1798,2568,12075,122,9507,563
BA,37990,PLANALTINO,3337,795,1122,5538,70,4416,214
BA,38016,PLANALTO,8198,3731,2691,15296,141,12605,535
BA,38032,POÇÕES,13463,6395,11213,32458,362,21245,1025
BA,38059,POJUCA,14567,3435,2530,22282,899,19752,851
BA,38067,PONTO NOVO,4533,2951,3523,11448,90,7925,351
BA,38075,PORTO SEGURO,29572,18138,21471,71961,926,50490,1854
BA,38091,POTIRAGUÁ,3581,1352,3334,8576,77,5242,232
BA,38113,PRADO,7298,4123,7385,19510,158,12125,546
BA,38130,PRESIDENTE DUTRA,6807,804,1755,9785,82,8030,337
BA,38156,PRESIDENTE JÂNIO QUADROS,4531,1299,4651,10911,48,6260,382
BA,38164,PRESIDENTE TANCREDO NEVES,5628,6748,4483,17694,160,13211,675
BA,38172,QUEIMADAS,9328,2959,4147,17165,195,13018,536
BA,38199,QUINJINGUE,9922,3177,4642,18535,115,13893,679
BA,38210,REMANSO,15999,3138,5514,25806,201,20292,954
BA,38237,RETIROLÂNDIA,5497,1925,1590,9473,153,7883,308
BA,38253,RIACHÃO DAS NEVES,9101,1893,4347,16030,112,11683,577
BA,38270,RIACHÃO DO JACUÍPE,12252,5415,3839,22555,280,18716,769
BA,38296,RIACHO DE SANTANA,11405,3742,4556,20641,224,16085,714
BA,38318,RIBEIRA DO AMPARO,5160,1871,3025,10489,89,7464,344
BA,38334,RIBEIRA DO POMBAL,17277,7183,11320,37116,363,25796,973
BA,38342,RIBEIRÃO DO LARGO,3336,1827,2988,8543,84,5555,308
BA,38350,RIO DE CONTAS,5883,1986,2872,11165,133,8293,291
BA,38377,RIO DO ANTÔNIO,5637,1351,3541,11030,119,7489,382
BA,38393,RIO DO PIRES,4403,1322,3060,9120,72,6060,263
BA,38415,RIO REAL,13600,4358,7660,26598,307,18938,673
BA,38431,RODELAS,3287,710,1159,5365,49,4206,160
BA,38458,RUY BARBOSA,10756,3740,7471,22914,226,15443,721
BA,38474,SALINAS DA MARGARIDA,5733,746,1662,8589,160,6927,288
BA,38490,SALVADOR,932949,339061,412098,1831572,48480,1419474,98984
BA,38512,SANTA BÁRBARA,8244,3162,3334,15381,159,12047,482
BA,38539,SANTA BRÍGIDA,6100,1166,3417,11164,78,7747,403
BA,38555,SANTA CRUZ CABRÁLIA,5110,4802,5147,15622,170,10475,393
BA,38571,SANTA CRUZ DA VITÓRIA,1771,757,1648,4350,48,2702,126
BA,38598,SANTA INÊS,3997,1012,2011,7316,78,5305,218
BA,38610,SANTALUZ,11619,6487,7130,26358,320,19228,802
BA,38636,SANTA MARIA DA VITÓRIA,12952,5806,8218,28037,258,19819,803
BA,38652,SANTANA,10184,3489,3495,17901,144,14406,589
BA,38679,SANTANÓPOLIS,4039,1264,1839,7490,108,5651,240
BA,38695,SANTA TEREZINHA,3731,1314,2288,7721,91,5433,297
BA,38717,SANTO AMARO,25443,4776,7322,39626,802,32304,1283
BA,38733,SANTO ANTÔNIO DE JESUS,30582,13549,14032,61442,1152,47410,2127
BA,38750,SANTO ESTEVÃO,16502,6164,9476,33466,323,23990,1001
BA,38776,SÃO DESIDÉRIO,9488,3436,3704,17378,113,13674,637
BA,38792,SÃO FÉLIX,5113,1819,1726,9047,143,7321,246
BA,38806,SÃO DOMINGOS,3349,1536,1172,6362,89,5190,216
BA,38814,SÃO FELIPE,7929,3075,3373,14973,199,11600,397
BA,38822,SÃO FÉLIX DO CORIBE,4415,2447,1785,8971,81,7186,243
BA,38830,SÃO FRANCISCO DO CONDE,16843,2926,3261,24346,610,21085,706
BA,38857,SÃO GONÇALO DOS CAMPOS,13350,3460,3048,20922,394,17874,670
BA,38865,SÃO JOSÉ DO JACUÍPE,3502,1434,1576,6905,123,5329,270
BA,38873,SÃO MIGUEL DAS MATAS,4465,1483,1413,7720,88,6307,271
BA,38890,SÃO SEBASTIÃO DO PASSÉ,18647,3493,4286,27961,555,23675,980
BA,38911,SAPEAÇU,7292,2299,2339,12415,154,10076,331
BA,38938,SÁTIRO DIAS,5693,1903,4489,12577,137,8088,355
BA,38946,SAUBARA,4835,1757,2133,9160,220,7027,215
BA,38954,SAÚDE,4539,1428,1965,8320,104,6355,284
BA,38970,SEABRA,16557,3622,5615,26781,260,21166,727
BA,38997,SEBASTIÃO LARANJEIRAS,3601,890,1661,6384,46,4723,186
BA,39012,SENHOR DO BONFIM,16755,17734,7104,43562,591,36458,1378
BA,39039,SENTO SÉ,11762,5301,9014,26714,140,17700,497
BA,39047,SERRA DO RAMALHO,11517,2590,8519,23386,167,14867,593
BA,39055,SERRA DOURADA,6576,3342,4180,14569,105,10389,366
BA,39071,SERRA PRETA,8623,1718,4223,15210,155,10987,491
BA,39098,SERRINHA,29042,8289,8576,48322,547,39746,1868
BA,39110,SERROLÂNDIA,3850,2284,2969,9606,134,6637,369
BA,39136,SIMÕES FILHO,42912,9710,15555,72833,1985,57278,2671
BA,39144,SÍTIO DO MATO,4487,1271,2898,8916,69,6018,191
BA,39152,SOUTO SOARES,5933,1675,2192,10099,58,7907,241
BA,39179,TABOCAS DO BREJO VELHO,5316,1133,2899,9676,48,6777,280
BA,39195,TANHAÇU,7977,3803,2723,15090,97,12367,490
BA,39217,TANQUINHO,3360,1137,846,5561,63,4715,155
BA,39233,TAPEROÁ,5588,2284,2544,10947,112,8403,419
BA,39250,TAPIRAMUTÁ,5099,1389,3545,10542,101,6997,408
BA,39276,TEODORO SAMPAIO,3421,809,1522,6018,108,4496,158
BA,39292,TEOFILÂNDIA,9305,1349,4344,15589,135,11245,456
BA,39314,TEOLÂNDIA,4231,2326,2011,9064,102,7053,394
BA,39330,TERRA NOVA,4919,1514,1800,8728,197,6928,298
BA,39357,TREMEDAL,6938,1945,4298,13767,85,9469,501
BA,39373,TUCANO,18186,4882,12643,37193,407,24550,1075
BA,39390,UAUÁ,10525,2766,5012,19112,253,14100,556
BA,39411,UBAÍRA,6602,3215,3024,13612,214,10588,557
BA,39438,UBAITABA,5840,4007,6370,16823,153,10453,453
BA,39454,UBATÃ,5107,3061,3656,12409,146,8753,439
BA,39470,UIBAÍ,5179,2069,2291,9935,107,7644,289
BA,39489,UMBURANAS,3167,2822,3154,9440,55,6286,242
BA,39497,UNA,6953,3577,7638,18812,166,11174,478
BA,39519,URANDI,6256,1642,2856,11227,135,8371,338
BA,39535,URUÇUCA,7486,3559,4150,15918,159,11768,564
BA,39551,UTINGA,6620,1668,2889,11698,102,8809,419
BA,39578,VALENÇA,23310,15723,14878,57681,1326,42803,2444
BA,39594,VALENTE,7666,5145,3021,16577,213,13556,532
BA,39616,VÁRZEA DO POÇO,3050,1548,1401,6298,101,4897,198
BA,39624,VARZEDO,3686,1330,1024,6329,56,5305,233
BA,39632,VERA CRUZ,15622,2853,7814,27354,436,19540,629
BA,39640,VEREDA,2793,904,1787,5694,28,3907,182
BA,39659,VITÓRIA DA CONQUISTA,65195,82688,48262,204932,2576,156670,6211
BA,39675,WAGNER,3202,1035,2297,6789,52,4492,203
BA,39691,WENCESLAU GUIMARÃES,6291,2764,2721,12389,135,9668,478
BA,39713,XIQUE-XIQUE,17336,4497,7658,30849,215,23191,1143
BA,39730,LAPÃO,10799,3165,5400,20004,164,14604,476
BA,39748,MADRE DE DEUS,7897,1780,2036,12222,235,10186,274
BA,39756,MAETINGA,2649,843,2609,6366,25,3757,240
BA,39772,MANSIDÃO,4069,1100,3643,9040,32,5397,196
BA,39799,NORDESTINA,5201,784,3005,9415,86,6410,339
BA,39810,PÉ DE SERRA,4906,2175,2091,9583,100,7492,311
BA,39837,PINTADAS,3181,2119,1873,7510,77,5637,260
BA,39845,QUIXABEIRA,3138,1665,1812,6953,113,5141,225
BA,39853,RAFAEL JAMBEIRO,7453,2999,3912,15049,126,11137,559
BA,39870,SANTA LUZIA,3144,2147,4255,9876,55,5621,275
BA,39896,SÃO GABRIEL,8266,1952,2615,13411,121,10796,457
BA,39900,SÍTIO DO QUINTO,4908,1257,2580,9063,50,6483,268
BA,39918,TANQUE NOVO,6408,1646,3148,11729,147,8581,380
BA,39926,SÃO JOSÉ DA VITÓRIA,2014,1297,1292,4778,26,3486,149
BA,39934,TEIXEIRA DE FREITAS,38982,21332,25553,88902,965,63349,2070
BA,39942,NOVO HORIZONTE,4390,1077,1361,7099,58,5738,213
BA,39950,VÁRZEA NOVA,3607,1874,3160,9110,114,5950,355
BA,39969,NOVA IBIÁ,2181,1211,1461,5075,64,3614,158
BA,39977,VÁRZEA DA ROÇA,5017,1503,2367,9499,198,7132,414
BA,39985,SOBRADINHO,8274,3108,2936,14871,151,11935,402
BA,39993,WANDERLEY,4609,1899,2530,9351,59,6821,254
CE,13005,JIJOCA DE JERICOACOARA,5987,1950,2977,11289,135,8312,240
CE,13013,ABAIARA,3831,672,1560,6400,91,4840,246
CE,13021,MADALENA,7721,929,3426,12420,75,8994,269
CE,13030,ACARAÚ,20817,4517,12313,39067,478,26754,942
CE,13048,PIRES FERREIRA,3922,837,1835,6799,51,4964,154
CE,13056,ACOPIARA,20465,5540,6188,33878,430,27690,1255
CE,13064,GRAÇA,6200,925,4614,12224,97,7610,388
CE,13072,AIUABA,6352,1053,3139,10967,64,7828,359
CE,13080,TURURU,7636,1397,2178,11623,125,9445,287
CE,13099,ALCÂNTARAS,4765,777,2473,8380,113,5907,252
CE,13102,QUITERIANÓPOLIS,7949,1923,5335,15803,119,10468,477
CE,13110,ALTANEIRA,3083,947,1331,5602,46,4271,195
CE,13129,BARREIRA,9177,2752,3500,16059,219,12559,411
CE,13137,ALTO SANTO,7485,898,3034,11793,87,8759,289
CE,13145,ACARAPE,5799,1953,2184,10389,185,8205,268
CE,13153,ANTONINA DO NORTE,3164,703,2274,6344,23,4070,180
CE,13161,CHOROZINHO,9640,2067,2731,15076,287,12345,351
CE,13170,APUIARÉS,6597,1293,3115,11352,74,8237,273
CE,13188,HORIZONTE,24896,5634,7138,39276,856,32138,752
CE,13196,AQUIRAZ,26102,6545,5328,39936,773,34608,1188
CE,13200,ERERÊ,2633,777,1272,4872,43,3600,147
CE,13218,ARACATI,29710,7661,10510,49788,886,39278,1021
CE,13226,EUSÉBIO,16734,4419,2223,24678,553,22455,749
CE,13234,ARACOIABA,12149,3500,4399,20770,187,16371,535
CE,13242,GUAIÚBA,10291,2921,3841,17558,148,13717,357
CE,13250,ARARIPE,9329,1620,4942,16579,105,11637,583
CE,13269,POTIRETAMA,3411,307,1049,4942,41,3893,134
CE,13277,ARATUBA,5609,1236,2262,9542,128,7280,307
CE,13285,PINDORETAMA,10111,1464,2522,14619,157,12097,365
CE,13293,ARNEIROZ,3320,874,1915,6328,42,4413,177
CE,13307,OCARA,11989,2715,3111,18485,194,15374,476
CE,13315,ASSARÉ,9943,1590,5348,17525,135,12177,509
CE,13323,TEJUÇUOCA,7661,1727,3356,13199,142,9843,313
CE,13331,AURORA,10335,3444,5654,20137,159,14483,545
CE,13340,IPAPORANGA,4872,1249,3372,9830,75,6458,262
CE,13358,BAIXIO,3149,328,1428,5042,33,3614,104
CE,13366,TARRAFAS,3944,689,2180,7079,47,4899,219
CE,13374,BARBALHA,18810,10103,8604,38919,461,30315,941
CE,13382,BANABUIÚ,7311,1532,3981,13247,135,9266,288
CE,13390,BARRO,9923,1273,4948,16720,127,11772,449
CE,13404,BARROQUINHA,6549,1453,2673,11093,77,8420,341
CE,13412,BATURITÉ,14242,3826,7175,26191,375,19016,573
CE,13420,ARARENDÁ,4764,1023,2365,8433,66,6068,215
CE,13439,BEBERIBE,21484,5827,9001,37909,668,28908,929
CE,13447,CATUNDA,4582,728,2357,7949,63,5592,219
CE,13455,BELA CRUZ,10883,3320,6258,21132,174,14874,497
CE,13463,CHORÓ,6219,912,3139,10626,85,7487,271
CE,13471,BOA VIAGEM,21904,3796,13144,40302,305,27158,1153
CE,13480,ITAITINGA,15679,3303,4538,24482,392,19944,570
CE,13498,BREJO SANTO,19482,4113,7878,32496,261,24618,762
CE,13501,FORTIM,7267,1187,2274,11150,137,8876,285
CE,13510,CAMOCIM,25278,5177,11079,43168,638,32089,996
CE,13536,CAMPOS SALES,10125,3194,5906,19977,178,14071,574
CE,13552,CANINDÉ,30479,5238,16105,53579,537,37474,1220
CE,13579,CAPISTRANO,8563,1354,3279,13675,144,10396,335
CE,13595,CARIDADE,7929,1984,3630,14021,134,10391,344
CE,13617,CARIRÉ,7692,2640,3718,14667,150,10949,467
CE,13633,CARIRIAÇU,9987,4060,7751,22588,175,14837,615
CE,13650,CARIÚS,8516,1590,5010,15711,139,10701,456
CE,13676,CARNAUBAL,6360,1287,4650,12750,81,8100,372
CE,13692,CASCAVEL,26920,8274,11056,48517,1012,37461,1255
CE,13714,CATARINA,4637,815,2662,8421,46,5759,261
CE,13730,CAUCAIA,114906,22349,32421,177996,2968,145575,5352
CE,13757,CEDRO,11282,3041,3903,19063,224,15160,613
CE,13773,CHAVAL,5896,1086,3015,10400,107,7385,296
CE,13811,COREAÚ,8767,2930,5039,17482,145,12443,601
CE,13838,CRATEÚS,28313,8378,17092,56398,695,39306,1920
CE,13854,CRATO,47870,13907,17348,82108,891,64760,2092
CE,13870,FARIAS BRITO,9106,2400,3569,15835,209,12266,551
CE,13897,FORTALEZA,846073,332200,283878,1557659,35577,1273781,59931
CE,13919,FRECHEIRINHA,5263,1688,2449,9843,94,7394,349
CE,13935,GENERAL SAMPAIO,3140,1082,1103,5565,67,4462,173
CE,13951,GRANJA,21916,3220,9034,35628,259,26594,1199
CE,13978,GRANJEIRO,2128,924,1591,4822,38,3231,141
CE,13994,GROAÍRAS,4511,1178,1786,7938,184,6152,279
CE,14010,GUARACIABA DO NORTE,13877,4792,10053,29828,285,19775,821
CE,14036,GUARAMIRANGA,3050,607,1158,5005,69,3847,121
CE,14052,HIDROLÂNDIA,8390,1584,4725,15283,165,10558,419
CE,14060,IBARETAMA,5947,1538,1968,9814,83,7846,278
CE,14079,IBIAPINA,8540,2903,5631,17691,187,12060,430
CE,14095,ICÓ,26905,5390,16706,50545,359,33839,1185
CE,14117,IGUATU,40832,7223,18016,68569,855,50553,1643
CE,14133,INDEPENDÊNCIA,9851,3652,6770,21140,208,14370,659
CE,14150,IPAUMIRIM,5382,755,2112,8706,91,6594,366
CE,14176,IPU,16128,4125,10812,32235,312,21423,858
CE,14192,IPUEIRAS,16487,2688,11442,31909,280,20467,1012
CE,14214,IRACEMA,6555,885,2576,10433,82,7857,335
CE,14230,IRAUÇUBA,10001,1711,4323,16596,147,12273,414
CE,14257,ITAIÇABA,3342,1221,1091,5860,95,4769,111
CE,14273,ITAPAGÉ,21694,4446,8095,35747,621,27652,891
CE,14290,ITAPIPOCA,48276,7765,18930,77680,890,58750,1819
CE,14311,ITAPIÚNA,8703,1808,4040,15119,143,11079,425
CE,14338,ITATIRA,8674,1502,4165,14877,98,10712,438
CE,14354,JAGUARETAMA,8539,1296,4458,14797,136,10339,368
CE,14370,JAGUARIBARA,5016,719,1948,7928,77,5980,168
CE,14397,JAGUARIBE,15530,3123,8540,28292,297,19752,802
CE,14419,JAGUARUANA,14067,4052,6629,25937,587,19308,602
CE,14435,JARDIM,9870,4377,6260,21300,175,15040,618
CE,14451,JATI,4146,370,1609,6304,45,4695,134
CE,14478,JUAZEIRO DO NORTE,76051,37257,37001,157143,2666,120142,4168
CE,14494,JUCÁS,8784,2918,5931,18456,237,12525,586
CE,14516,LAVRAS DA MANGABEIRA,12281,3091,8405,24692,177,16287,738
CE,14532,LIMOEIRO DO NORTE,26693,4696,8789,41957,716,33168,1063
CE,14559,MARANGUAPE,43911,8146,12728,67463,944,54735,1734
CE,14575,MARCO,10219,4059,2912,17770,183,14858,397
CE,14591,MARTINÓPOLE,4734,994,1751,7771,74,6020,218
CE,14613,MASSAPÊ,11860,6783,5882,25540,311,19658,704
CE,14630,MAURITI,16908,6217,8196,32467,242,24271,904
CE,14656,MERUOCA,6132,1331,1400,9339,179,7939,297
CE,14672,MILAGRES,13590,1604,6376,22248,183,15872,495
CE,14680,MIRAÍMA,6040,912,3359,10575,68,7216,196
CE,14699,MISSÃO VELHA,14851,3530,6933,26434,250,19501,870
CE,14710,MOMBAÇA,16946,3912,10681,32817,295,22136,983
CE,14737,MONSENHOR TABOSA,7459,1585,4442,13988,129,9546,373
CE,14753,MORADA NOVA,32785,5027,15212,54911,572,39699,1315
CE,14770,MORAÚJO,3695,773,1626,6320,54,4694,172
CE,14796,MORRINHOS,6194,3992,2584,13280,178,10696,332
CE,14818,MUCAMBO,5793,1681,3905,11875,177,7970,319
CE,14834,MULUNGU,4694,698,2165,7876,106,5711,213
CE,14850,NOVA OLINDA,5904,1963,2660,10936,125,8276,284
CE,14877,NOVA RUSSAS,12917,2375,6399,22525,229,16126,605
CE,14893,NOVO ORIENTE,9631,3487,7189,21192,204,14003,681
CE,14915,ORÓS,10016,1926,5093,17748,196,12655,517
CE,14931,PACAJUS,26061,5051,7332,40180,875,32848,861
CE,14958,PACATUBA,23490,6968,8188,40544,726,32356,1172
CE,14974,PACOTI,5657,1401,2234,9695,132,7461,271
CE,14990,PACUJÁ,3291,448,967,4917,57,3950,154
CE,15016,PALHANO,4071,1650,1261,7296,116,6035,198
CE,15032,PALMÁCIA,4774,839,1534,7451,83,5917,221
CE,15059,PARACURU,13537,4019,5837,24424,414,18587,617
CE,15075,PARAMBU,12179,4518,8973,26784,268,17811,846
CE,15091,PARAMOTI,5087,1555,2697,9654,66,6957,249
CE,15113,PEDRA BRANCA,19541,1826,11447,34034,207,22587,1013
CE,15130,PENAFORTE,4014,714,708,5645,58,4937,151
CE,15156,PENTECOSTE,17900,3269,6625,28685,265,22060,626
CE,15172,PEREIRO,6360,2332,4071,13234,119,9163,352
CE,15199,PIQUET CARNEIRO,6594,1181,1693,9932,113,8239,351
CE,15210,PORANGA,4528,1345,2982,9308,71,6326,382
CE,15237,PORTEIRAS,8366,628,3327,12776,98,9449,357
CE,15253,POTENGI,4177,851,1934,7274,64,5340,248
CE,15270,QUIXADÁ,23036,14989,13584,53401,611,39817,1181
CE,15296,QUIXERAMOBIM,28666,7316,13376,51129,526,37753,1245
CE,15318,QUIXERÉ,8897,2706,3093,15376,269,12283,411
CE,15334,REDENÇÃO,12935,3372,5223,22569,395,17346,644
CE,15350,RERIUTABA,8354,1427,5207,15580,146,10373,446
CE,15377,RUSSAS,28334,7647,9390,47491,864,38101,1256
CE,15393,SABOEIRO,6611,1309,4182,12652,89,8470,461
CE,15415,SANTANA DO ACARAÚ,14310,2448,4661,22252,278,17591,555
CE,15431,SANTANA DO CARIRI,6808,1840,3980,13142,84,9162,430
CE,15440,SALITRE,6770,1292,2918,11409,70,8491,359
CE,15458,SANTA QUITÉRIA,16979,4865,10770,33729,330,22959,785
CE,15474,SÃO BENEDITO,19350,3783,11788,36233,377,24445,935
CE,15490,SÃO GONÇALO DO AMARANTE,18160,6259,7680,33528,566,25848,863
CE,15512,SÃO JOÃO DO JAGUARIBE,4928,487,1626,7319,93,5693,185
CE,15539,SÃO LUÍS DO CURU,6598,1222,2167,10414,160,8247,267
CE,15555,SENADOR POMPEU,10245,4411,5249,20627,213,15378,509
CE,15571,SENADOR SÁ,3062,528,873,4641,36,3768,142
CE,15598,SOBRAL,78402,15933,22704,124040,3335,101336,3666
CE,15610,SOLONÓPOLE,7730,1465,4537,14196,95,9659,369
CE,15636,TABULEIRO DO NORTE,15024,2235,4729,23006,358,18277,660
CE,15652,TAMBORIL,10044,3926,5137,19808,132,14671,569
CE,15679,TAUÁ,21098,7535,11868,42364,483,30496,1380
CE,15695,TIANGUÁ,23722,10133,9891,45967,676,36076,1545
CE,15717,TRAIRI,19522,6241,10371,37429,449,27058,846
CE,15733,UBAJARA,12254,3923,6004,23309,373,17305,755
CE,15750,UMARI,3298,1064,1071,5635,47,4564,155
CE,15776,URUBURETAMA,9377,2828,2423,15310,250,12887,432
CE,15792,URUOCA,5179,2032,2915,10495,73,7580,296
CE,15814,VÁRZEA ALEGRE,16679,4196,7076,29318,386,22242,981
CE,15830,VIÇOSA DO CEARÁ,14565,15381,8884,40278,300,31394,1148
CE,15857,MARACANAÚ,85440,19271,23884,135489,2822,111605,4072
CE,15873,AMONTADA,14684,4948,8480,29020,252,20540,656
CE,15881,CROATÁ,6918,1453,5006,13909,148,8903,384
