SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
BA,36099,ITAJU DO COLÔNIA,2680,662,2372,5853,25,3481,114
BA,36110,ITAJUÍPE,6815,3386,1335,11944,86,10609,322
BA,36137,ITAMARAJU,20958,9199,17244,48961,309,31717,1251
BA,36153,ITAMARI,3063,974,753,4986,24,4233,172
BA,36170,ITAMBÉ,8015,3510,5889,18055,78,12166,563
BA,36196,ITANAGRA,2067,613,2219,5056,35,2837,122
BA,36218,ITANHÉM,8039,1833,1988,12633,99,10645,674
BA,36234,ITAPARICA,8348,828,3227,12635,55,9408,177
BA,36250,ITAPÉ,3844,1407,2039,7569,64,5530,215
BA,36277,ITAPEBI,3399,1195,3625,8476,41,4851,216
BA,36293,ITAPETINGA,22977,8719,11259,44215,272,32956,988
BA,36315,ITAPICURU,10498,1879,5725,18988,119,13263,767
BA,36331,ITAPITANGA,3508,719,2442,6867,37,4425,161
BA,36358,ITAQUARA,3615,924,1632,6400,30,4768,199
BA,36374,ITARANTIM,6349,2377,4008,13151,64,9143,353
BA,36382,ITATIM,4039,2980,2996,10441,104,7445,322
BA,36390,ITIRUÇU,5008,1877,1504,8743,84,7239,270
BA,36412,ITIÚBA,12845,5048,6571,25572,207,19001,901
BA,36439,ITORORÓ,6815,3104,3737,14160,85,10423,419
BA,36455,ITUAÇU,5648,4872,2843,13940,86,11097,491
BA,36471,ITUBERÁ,8462,3204,4910,17263,164,12353,523
BA,36498,JACARACI,4907,1723,2252,9301,68,7049,351
BA,36510,JACOBINA,29693,8511,15970,56220,368,40250,1678
BA,36536,JAGUAQUARA,17368,4852,7936,31649,310,23713,1183
BA,36552,JAGUARARI,12226,2563,1686,17233,142,15547,616
BA,36579,JAGUARIPE,6060,689,3352,10547,117,7195,329
BA,36595,JANDAÍRA,3507,592,2067,6420,38,4353,216
BA,36617,JEQUIÉ,61304,12371,26421,103514,837,77093,2581
BA,36633,JEREMOABO,13219,3992,6641,24818,139,18177,827
BA,36650,JIQUIRIÇÁ,3374,3583,2545,9949,80,7404,367
BA,36676,JITAÚNA,5298,1863,4924,12547,60,7623,402
BA,36692,JUAZEIRO,63824,23466,23256,113326,665,90070,2115
BA,36706,JUCURUÇU,3790,580,4719,9325,22,4606,214
BA,36714,JUSSARA,6362,1155,3377,11395,70,8018,431
BA,36730,JUSSIAPE,3291,1607,2145,7279,49,5134,187
BA,36757,LAFAIETE COUTINHO,2118,318,504,3095,34,2591,121
BA,36765,LAGOA REAL,4307,1684,2159,8454,41,6295,263
BA,36773,LAJE,10017,1594,3801,16186,115,12385,659
BA,36790,LAJEDÃO,2143,451,725,3442,14,2717,109
BA,36811,LAJEDINHO,1751,359,380,2636,24,2256,122
BA,36820,LAJEDO DO TABOCAL,3856,549,1505,6154,50,4649,194
BA,36838,LAMARÃO,3423,585,2196,6446,51,4250,191
BA,36854,LAURO DE FREITAS,54865,10223,14722,82646,863,67924,1973
BA,36870,LENÇÓIS,3621,576,1503,5926,49,4423,177
BA,36897,LICÍNIO DE ALMEIDA,3707,2217,926,7157,77,6231,230
BA,36919,LIVRAMENTO DE NOSSA SENHORA,15612,5612,7195,29450,234,22255,797
BA,36935,MACAJUBA,4922,921,2336,8600,54,6264,367
BA,36951,MACARANI,6443,1855,1654,10514,86,8860,476
BA,36978,MACAÚBAS,13951,6016,7704,28703,175,20999,857
BA,36994,MACURURÉ,2997,1101,1775,6057,24,4282,160
BA,37010,MAIQUINIQUE,3152,1019,869,5250,32,4381,178
BA,37036,MAIRI,6836,2569,4849,14943,134,10094,555
BA,37052,MALHADA,6142,1615,2852,11004,62,8152,333
BA,37079,MALHADA DE PEDRAS,3983,718,1761,6659,42,4898,155
BA,37095,MANOEL VITORINO,5943,1168,4294,11747,48,7453,294
BA,37117,MARACÁS,8588,3091,5349,17654,128,12305,498
BA,37133,MARAGOGIPE,17718,3992,9528,32410,265,22882,907
BA,37150,MARAÚ,5803,1264,4079,11623,59,7544,418
BA,37176,MARCIONÍLIO SOUZA,3805,723,911,5693,33,4782,221
BA,37192,MASCOTE,3813,1442,1059,6548,31,5489,203
BA,37214,MATA DE SÃO JOÃO,15620,2379,2576,21617,364,19041,678
BA,37222,MATINA,3968,1339,1915,7627,60,5712,345
BA,37230,MEDEIROS NETO,9183,2301,2493,14639,86,12146,576
BA,37257,MIGUEL CALMON,11325,2449,6019,20577,120,14558,664
BA,37273,MILAGRES,3150,2775,2343,8593,40,6250,285
BA,37290,MIRANGABA,4690,2448,3046,10599,55,7553,360
BA,37303,MIRANTE,2812,1385,1858,6301,26,4443,220
BA,37311,MONTE SANTO,17866,6877,10169,36634,266,26465,1456
BA,37338,MORPARÁ,3423,1430,2164,7239,30,5075,192
BA,37354,MORRO DO CHAPÉU,12414,4083,7477,24880,153,17403,753
BA,37370,MORTUGABA,4206,1842,3490,9835,43,6345,254
BA,37397,MUCUGÊ,2938,2303,1455,7038,72,5583,270
BA,37419,MUCURI,11976,3208,7175,22945,100,15770,486
BA,37427,MULUNGU DO MORRO,4160,1523,2263,8207,46,5944,215
BA,37435,MUNDO NOVO,7832,2479,4113,15088,117,10975,547
BA,37451,MUNIZ FERREIRA,3672,878,1130,5888,46,4758,162
BA,37460,MUQUÉM DO SÃO FRANCISCO,3454,868,1467,5984,31,4517,164
BA,37478,MURITIBA,11788,2775,4973,20233,218,15260,479
BA,37494,MUTUÍPE,6701,4999,4049,16410,110,12361,551
BA,37516,NAZARÉ,11853,1703,2177,16366,174,14189,459
BA,37532,NILO PEÇANHA,3784,1429,2324,7924,87,5600,300
BA,37559,NOVA CANAÃ,5732,1694,3476,11426,70,7950,454
BA,37567,NOVA FÁTIMA,3364,879,663,5129,57,4466,166
BA,37575,NOVA ITARANA,2800,743,1647,5407,32,3760,185
BA,37583,NOVA REDENÇÃO,3594,546,1895,6295,38,4400,222
BA,37591,NOVA SOURE,11070,1568,5369,18704,111,13335,586
BA,37613,NOVA VIÇOSA,12150,2958,6366,22223,125,15857,624
BA,37621,NOVO TRIUNFO,3462,1241,2052,7036,25,4984,256
BA,37630,OLINDINA,11428,1394,5307,18793,114,13486,550
BA,37656,OLIVEIRA DOS BREJINHOS,8758,2663,4643,16754,140,12111,550
BA,37672,OURIÇANGAS,3159,1201,930,5622,49,4692,283
BA,37680,OUROLÂNDIA,4436,3003,3804,11646,51,7842,352
BA,37699,PALMAS DO MONTE ALTO,8327,2216,4196,15429,112,11233,578
BA,37710,PALMEIRAS,3398,895,1491,5989,25,4498,180
BA,37737,PARAMIRIM,8048,1844,4351,14692,119,10341,330
BA,37753,PARATINGA,12884,1923,5844,21321,101,15477,569
BA,37770,PARIPIRANGA,9676,5442,4546,20510,150,15964,696
BA,37796,PAU BRASIL,3859,876,805,5767,38,4962,189
BA,37818,PAULO AFONSO,41137,8706,14308,65867,417,51559,1299
BA,37834,PEDRÃO,2800,575,757,4290,28,3533,130
BA,37850,PEDRO ALEXANDRE,3210,2175,2106,7980,64,5874,425
BA,37877,PIATÃ,7865,1933,4460,14957,108,10497,591
BA,37893,PILÃO ARCADO,10572,3961,7272,22753,93,15481,855
BA,37915,PINDAÍ,4644,2963,3550,11690,101,8140,432
BA,37931,PINDOBAÇU,6665,3570,4267,15046,107,10779,437
BA,37940,PIRAÍ DO NORTE,1948,1757,1829,5780,43,3951,203
BA,37958,PIRIPÁ,3081,1730,3005,8142,40,5137,286
BA,37974,PIRITIBA,7460,1731,3620,13332,75,9712,446
BA,37990,PLANALTINO,3369,861,623,5117,56,4494,208
BA,38016,PLANALTO,8401,3023,4334,16476,124,12142,594
BA,38032,POÇÕES,15208,5231,9349,30953,218,21604,947
BA,38059,POJUCA,14282,2495,1666,19478,374,17812,661
BA,38067,PONTO NOVO,5458,1844,2722,10440,63,7718,353
BA,38075,PORTO SEGURO,33540,9428,16225,60950,433,44725,1324
BA,38091,POTIRAGUÁ,4035,891,2873,8054,56,5181,199
BA,38113,PRADO,7711,3321,5956,17698,129,11742,581
BA,38130,PRESIDENTE DUTRA,6979,845,2458,10581,54,8123,245
BA,38156,PRESIDENTE JÂNIO QUADROS,4457,1558,3875,10291,50,6416,351
BA,38164,PRESIDENTE TANCREDO NEVES,4850,5913,3446,14927,97,11481,621
BA,38172,QUEIMADAS,10201,2881,5707,19448,140,13741,519
BA,38199,QUINJINGUE,11147,3236,5023,20234,116,15211,712
BA,38210,REMANSO,16200,2943,8145,28331,130,20186,913
BA,38237,RETIROLÂNDIA,6238,1285,1485,9368,75,7883,285
BA,38253,RIACHÃO DAS NEVES,9455,2095,6241,18565,94,12324,680
BA,38270,RIACHÃO DO JACUÍPE,13848,4435,3598,22672,190,19074,601
BA,38296,RIACHO DE SANTANA,9805,5734,5822,22303,188,16481,754
BA,38318,RIBEIRA DO AMPARO,4892,1730,1987,9054,64,7067,381
BA,38334,RIBEIRA DO POMBAL,17249,6535,8702,33645,239,24943,920
BA,38342,RIBEIRÃO DO LARGO,3716,1182,2408,7704,29,5296,369
BA,38350,RIO DE CONTAS,6004,1784,2268,10459,95,8191,308
BA,38377,RIO DO ANTÔNIO,5488,1498,3026,10497,77,7471,408
BA,38393,RIO DO PIRES,4008,1851,2334,8542,61,6208,288
BA,38415,RIO REAL,14374,3166,5615,24015,146,18400,714
BA,38431,RODELAS,3011,695,901,4740,16,3839,117
BA,38458,RUY BARBOSA,12526,2057,6494,21934,147,15440,710
BA,38474,SALINAS DA MARGARIDA,4637,1044,2112,8007,63,5895,151
BA,38490,SALVADOR,1109289,199347,276098,1657559,20804,1381461,52021
BA,38512,SANTA BÁRBARA,7976,2463,1579,12572,89,10993,465
BA,38539,SANTA BRÍGIDA,5360,1695,2228,9752,79,7524,390
BA,38555,SANTA CRUZ DE CABRÁLIA,6563,2525,3641,13119,88,9478,302
BA,38571,SANTA CRUZ DA VITÓRIA,2130,449,1521,4224,22,2703,102
BA,38598,SANTA INÊS,4796,737,3054,8881,49,5827,245
BA,38610,SANTALUZ,13743,4624,4368,23584,176,19216,673
BA,38636,SANTA MARIA DA VITÓRIA,13827,4818,7310,27003,167,19693,881
BA,38652,SANTANA,10449,3266,4651,19079,109,14428,604
BA,38679,SANTANÓPOLIS,4361,1054,1578,7289,59,5711,237
BA,38695,SANTA TEREZINHA,3692,1026,1595,6671,74,5076,284
BA,38717,SANTO AMARO,29025,2740,10428,43565,457,33137,915
BA,38733,SANTO ANTÔNIO DE JESUS,34784,8213,11176,56299,597,45123,1529
BA,38750,SANTO ESTEVÃO,18629,3239,7720,30689,210,22969,891
BA,38776,SÃO DESIDÉRIO,8699,2303,2006,13775,91,11769,676
BA,38792,SÃO FÉLIX,6107,1381,2338,10105,58,7767,221
BA,38806,SÃO DOMINGOS,3857,1175,743,5979,54,5236,150
BA,38814,SÃO FELIPE,7805,2529,1829,12659,141,10830,355
BA,38822,SÃO FÉLIX DO CORIBE,4058,2224,1435,8017,67,6582,233
BA,38830,SÃO FRANCISCO DO CONDE,15906,3402,3759,23696,192,19937,437
BA,38857,SÃO GONÇALO DOS CAMPOS,14865,2059,3693,21278,172,17585,489
BA,38865,SÃO JOSÉ DO JACUÍPE,3567,1224,1571,6711,89,5140,260
BA,38873,SÃO MIGUEL DAS MATAS,4459,1359,2007,8130,48,6123,257
BA,38890,SÃO SEBASTIÃO DO PASSÉ,20713,2375,6426,30381,246,23955,621
BA,38911,SAPEAÇU,8584,1545,3896,14429,94,10533,310
BA,38938,SÁTIRO DIAS,5372,2114,3474,11490,91,8016,439
BA,38946,SAUBARA,5406,856,2347,8835,71,6488,155
BA,38954,SAÚDE,5021,1269,2258,8952,77,6694,327
BA,38970,SEABRA,17462,2510,6469,27271,144,20802,686
BA,38997,SEBASTIÃO LARANJEIRAS,3674,1009,2072,6984,55,4912,174
BA,39012,SENHOR DO BONFIM,24116,11970,10955,48603,399,37648,1163
BA,39039,SENTO SÉ,10841,6737,7186,25327,96,18141,467
BA,39047,SERRA DO RAMALHO,12283,2308,6395,21708,117,15313,605
BA,39055,SERRA DOURADA,7848,1876,3180,13270,60,10090,306
BA,39071,SERRA PRETA,7903,1518,2252,12320,129,10068,518
BA,39098,SERRINHA,33436,4662,11823,51783,280,39960,1582
BA,39110,SERROLÂNDIA,4150,1961,2498,8964,69,6466,286
BA,39136,SIMÕES FILHO,48963,5151,12268,68264,616,55996,1266
BA,39144,SÍTIO DO MATO,4547,1087,2374,8216,27,5842,181
BA,39152,SOUTO SOARES,5046,2486,3000,10870,66,7870,272
BA,39179,TABOCAS DO BREJO VELHO,5091,1212,2385,8997,45,6612,264
BA,39195,TANHAÇU,6737,4452,3983,15810,90,11827,548
BA,39217,TANQUINHO,3475,579,417,4638,41,4221,126
BA,39233,TAPEROÁ,4997,2098,1626,9288,130,7662,437
BA,39250,TAPIRAMUTÁ,5552,1217,2764,9977,73,7213,371
BA,39276,TEODORO SAMPAIO,3301,480,752,4739,46,3987,160
BA,39292,TEOFILÂNDIA,8374,1523,1929,12333,73,10404,434
BA,39314,TEOLÂNDIA,4514,2052,2767,9775,63,7008,379
BA,39330,TERRA NOVA,5768,924,2746,9747,67,7001,242
BA,39357,TREMEDAL,5374,3547,6741,16280,73,9539,545
BA,39373,TUCANO,18621,4738,9424,34000,195,24576,1022
BA,39390,UAUÁ,9673,4379,6111,20779,159,14668,457
BA,39411,UBAÍRA,6584,3238,4680,15159,92,10479,565
BA,39438,UBAITABA,7434,2739,4988,15730,95,10742,474
BA,39454,UBATÃ,6227,3036,3271,13070,128,9799,408
BA,39470,UIBAÍ,6187,1424,1325,9218,52,7893,230
BA,39489,UMBURANAS,3793,1937,2827,8848,32,6021,259
BA,39497,UNA,7643,2950,7527,18686,105,11159,461
BA,39519,URANDI,6127,1804,3789,12209,109,8420,380
BA,39535,URUÇUCA,7718,3046,3022,14394,88,11372,520
BA,39551,UTINGA,6845,1380,3306,11962,73,8656,358
BA,39578,VALENÇA,27999,8693,11913,51418,745,39505,2068
BA,39594,VALENTE,8563,3986,1556,14696,127,13140,464
BA,39616,VÁRZEA DO POÇO,3096,1257,1090,5700,67,4610,190
BA,39624,VARZEDO,4227,767,1591,6853,52,5262,216
BA,39632,VERA CRUZ,15272,1422,6002,23160,162,17158,302
BA,39640,VEREDAS,2926,926,1253,5328,33,4075,190
BA,39659,VITÓRIA DA CONQUISTA,77596,59171,40573,184110,1551,143537,5219
BA,39675,WAGNER,3584,742,1890,6416,30,4526,170
BA,39691,WENCESLAU GUIMARÃES,5561,2709,4707,13597,91,8890,529
BA,39713,XIQUE-XIQUE,17193,4381,10321,33275,161,22954,1219
BA,39730,LAPÃO,11109,2810,3856,18372,106,14516,491
BA,39748,MADRE DE DEUS,8240,973,1307,10732,70,9425,142
BA,39756,MAETINGA,2408,1056,2306,6028,14,3722,244
BA,39772,MANSIDÃO,3802,2033,2292,8342,28,6050,187
BA,39799,NORDESTINA,5197,758,1941,8305,65,6364,344
BA,39810,PÉ DE SERRA,5047,2295,1786,9502,59,7716,315
BA,39837,PINTADAS,3666,1778,2711,8430,44,5719,231
BA,39845,QUIXABEIRA,3252,1404,1045,5996,77,4951,218
BA,39853,RAFAEL JAMBEIRO,8259,2280,5576,16876,102,11300,659
BA,39870,SANTA LUZIA,3750,1598,3506,9140,47,5634,239
BA,39896,SÃO GABRIEL,7755,2405,3385,14032,88,10647,399
BA,39900,SÍTIO DO QUINTO,4854,1028,1848,8051,44,6203,277
BA,39918,TANQUE NOVO,6753,1418,2161,10802,100,8641,370
BA,39926,SÃO JOSÉ DA VITÓRIA,2434,639,759,3968,16,3209,120
BA,39934,TEIXEIRA DE FREITAS,44517,12122,21000,79861,435,58861,1787
BA,39942,NOVO HORIZONTE,4409,1025,1431,7163,56,5732,242
BA,39950,VÁRZEA NOVA,4411,1915,2256,9001,73,6745,346
BA,39969,NOVA IBIÁ,2342,1104,1223,4835,41,3612,125
BA,39977,VÁRZEA DA ROÇA,5083,1693,2988,10287,126,7299,397
BA,39985,SOBRADINHO,9269,2359,4371,16453,104,12082,350
BA,39993,WANDERLEY,4820,1893,3310,10317,34,7007,260
CE,13005,JIJOCA DE JERICOACOARA,5215,2092,1954,9501,45,7547,195
CE,13013,ABAIARA,3714,595,1358,5950,54,4592,229
CE,13021,MADALENA,7048,1050,2723,11091,57,8368,213
CE,13030,ACARAÚ,22556,2662,8570,34730,179,26160,763
CE,13048,PIRES FERREIRA,4329,532,792,5835,30,5043,152
CE,13056,ACOPIARA,21874,4444,8639,36466,260,27827,1249
CE,13064,GRAÇA,6722,896,3155,11176,60,8021,343
CE,13072,AIUABA,5036,2437,1829,9664,56,7835,306
CE,13080,TURURU,7691,626,2040,10630,54,8590,219
CE,13099,ALCÂNTARAS,4955,518,1777,7536,58,5759,228
CE,13102,QUITERIANÓPOLIS,8409,2248,3776,14885,82,11109,370
CE,13110,ALTANEIRA,2977,707,962,4834,27,3872,161
CE,13129,BARREIRA,9070,2114,2860,14571,116,11711,411
CE,13137,ALTO SANTO,7795,549,2260,10909,69,8649,236
CE,13145,ACARAPE,6573,845,1729,9372,50,7643,175
CE,13153,ANTONINA DO NORTE,3215,653,1637,5694,29,4057,160
CE,13161,CHOROZINHO,9566,1204,2082,13272,115,11190,305
CE,13170,APUIARÉS,6361,1018,2759,10388,46,7629,204
CE,13188,HORIZONTE,19595,3365,4021,27652,208,23631,463
CE,13196,AQUIRAZ,29037,4700,8850,43803,297,34953,919
CE,13200,ERERÊ,1967,1343,918,4368,25,3450,115
CE,13218,ARACATI,27713,7897,8592,45415,446,36823,767
CE,13226,EUSÉBIO,20005,2392,4541,27542,156,23001,448
CE,13234,ARACOIABA,12010,2516,2984,18074,112,15090,452
CE,13242,GUAIÚBA,9879,2293,3263,15846,61,12583,350
CE,13250,ARARIPE,9211,1943,3491,15270,95,11779,530
CE,13269,POTIRETAMA,3338,214,788,4434,24,3646,70
CE,13277,ARATUBA,5329,1017,1494,8169,71,6675,258
CE,13285,PINDORETAMA,9053,1029,1707,12089,62,10382,238
CE,13293,ARNEIROZ,3399,768,1625,5977,26,4352,159
CE,13307,OCARA,11913,1841,4440,18771,120,14331,457
CE,13315,ASSARÉ,9704,1622,4140,16044,95,11904,483
CE,13323,TEJUÇUOCA,6631,2020,2367,11391,61,9024,312
CE,13331,AURORA,10799,3405,4385,19218,120,14833,509
CE,13340,IPAPORANGA,4047,2404,2202,8987,52,6785,282
CE,13358,BAIXIO,3253,329,978,4679,32,3701,87
CE,13366,TARRAFAS,4033,444,1584,6255,28,4671,166
CE,13374,BARBALHA,20813,6561,6984,35308,207,28324,743
CE,13382,BANABUIÚ,7367,1133,3154,11947,64,8793,229
CE,13390,BARRO,10192,985,3786,15426,89,11640,374
CE,13404,BARROQUINHA,6603,1742,2369,11093,72,8724,307
CE,13412,BATURITÉ,14579,2848,5801,23965,197,18164,540
CE,13420,ARARENDÁ,4739,1217,1166,7299,37,6133,140
CE,13439,BEBERIBE,18932,6037,7335,33252,260,25917,688
CE,13447,CATUNDA,4775,591,1368,6943,31,5575,178
CE,13455,BELA CRUZ,11750,2455,4942,19859,144,14917,568
CE,13463,CHORÓ,5918,685,2620,9496,45,6876,228
CE,13471,BOA VIAGEM,22789,3633,10461,37915,199,27454,833
CE,13480,ITAITINGA,15068,1747,3370,20745,131,17375,429
CE,13498,BREJO SANTO,18473,3797,6685,29823,158,23138,710
CE,13501,FORTIM,7198,855,2772,11097,68,8325,204
CE,13510,CAMOCIM,23512,4956,8397,37947,277,29550,805
CE,13536,CAMPOS SALES,10288,3242,4064,18237,118,14173,525
CE,13552,CANINDÉ,29428,5160,12978,49044,296,36066,1182
CE,13579,CAPISTRANO,8575,826,2011,11810,98,9799,300
CE,13595,CARIDADE,6916,2494,2568,12396,77,9828,341
CE,13617,CARIRÉ,7486,2543,2374,12888,101,10514,384
CE,13633,CARIRIAÇU,9856,4143,6171,20828,115,14657,543
CE,13650,CARIÚS,8551,1780,4023,14834,112,10811,368
CE,13676,CARNAUBAL,6846,960,3616,11821,70,8205,329
CE,13692,CASCAVEL,27796,5700,8799,43539,385,34740,859
CE,13714,CATARINA,4119,1033,2222,7641,37,5419,230
CE,13730,CAUCAIA,109150,13683,24678,151422,967,126744,2944
CE,13757,CEDRO,11802,3033,4262,19760,149,15498,514
CE,13773,CHAVAL,6268,765,2236,9585,55,7349,261
CE,13811,COREAÚ,9159,2119,4211,16187,112,11976,586
CE,13838,CRATEÚS,28923,8628,14337,53855,417,39518,1550
CE,13854,CRATO,46056,12699,14673,75645,538,60972,1679
CE,13870,FARIAS BRITO,8099,3328,2844,14895,145,12051,479
CE,13897,FORTALEZA,953351,214433,210343,1421936,11446,1211593,32363
CE,13919,FRECHEIRINHA,5673,1032,1672,8784,73,7112,334
CE,13935,GENERAL SAMPAIO,3086,639,939,4827,15,3888,148
CE,13951,GRANJA,18495,4939,7202,32049,215,24847,1198
CE,13978,GRANJEIRO,1932,1258,1062,4407,22,3345,133
CE,13994,GROAÍRAS,4552,903,1329,7058,88,5729,186
CE,14010,GUARACIABA DO NORTE,14514,4089,7200,26721,165,19521,753
CE,14036,GUARAMIRANGA,3008,414,831,4392,29,3561,110
CE,14052,HIDROLÂNDIA,8919,1113,3415,13789,59,10374,283
CE,14060,IBARETAMA,5859,1275,2418,9867,56,7449,259
CE,14079,IBIAPINA,8405,2968,4245,16227,153,11982,456
CE,14095,ICÓ,27364,4927,14120,47725,234,33605,1080
CE,14117,IGUATU,41344,5238,15475,63958,511,48483,1390
CE,14133,INDEPENDÊNCIA,10073,4087,5071,19897,144,14826,522
CE,14150,IPAUMIRIM,5506,890,1250,7934,61,6684,227
CE,14176,IPU,17977,2463,8691,30099,193,21408,775
CE,14192,IPUEIRAS,16521,2703,9096,29434,198,20338,916
CE,14214,IRACEMA,6629,700,1523,9182,55,7659,275
CE,14230,IRAUÇUBA,10270,983,3515,15120,54,11605,298
CE,14257,ITAIÇABA,3049,1192,638,5032,32,4394,121
CE,14273,ITAPAGÉ,21881,3605,6280,32636,207,26356,663
CE,14290,ITAPIPOCA,45710,5885,15448,68892,390,53444,1459
CE,14311,ITAPIÚNA,8442,1516,2928,13338,85,10410,367
CE,14338,ITATIRA,8240,1117,2705,12514,61,9809,391
CE,14354,JAGUARETAMA,8634,1114,3728,13857,93,10129,288
CE,14370,JAGUARIBARA,4736,856,1616,7437,49,5821,180
CE,14397,JAGUARIBE,16416,2394,7005,26614,165,19609,634
CE,14419,JAGUARUANA,14396,3097,5280,23676,379,18396,524
CE,14435,JARDIM,8042,6454,4866,19933,83,15067,488
CE,14451,JATI,3846,566,1273,5859,26,4586,148
CE,14478,JUAZEIRO DO NORTE,82123,25278,31427,142716,973,111289,2915
CE,14494,JUCÁS,8296,3355,4638,16916,159,12278,468
CE,14516,LAVRAS DA MANGABEIRA,13301,2611,6998,23670,135,16672,625
CE,14532,LIMOEIRO DO NORTE,27310,2923,7425,38739,347,31314,734
CE,14559,MARANGUAPE,42496,5694,11142,60874,363,49732,1179
CE,14575,MARCO,9960,2986,3263,16677,95,13414,373
CE,14591,MARTINÓPOLE,4449,701,1351,6759,45,5408,213
CE,14613,MASSAPÊ,11602,5646,5054,23117,172,18063,643
CE,14630,MAURITI,15172,6274,6941,29445,179,22504,879
CE,14656,MERUOCA,6682,954,1694,9693,84,7999,279
CE,14672,MILAGRES,13843,2026,4982,21419,122,16437,446
CE,14680,MIRAÍMA,5899,830,2725,9692,35,6967,203
CE,14699,MISSÃO VELHA,13961,4460,5440,24724,135,19284,728
CE,14710,MOMBAÇA,15946,5257,8194,30697,250,22503,1050
CE,14737,MONSENHOR TABOSA,7495,1853,2946,12703,63,9757,346
CE,14753,MORADA NOVA,34333,2958,13665,52416,287,38751,1173
CE,14770,MORAÚJO,3888,478,1205,5820,53,4615,196
CE,14796,MORRINHOS,7019,2434,3581,13401,84,9820,283
CE,14818,MUCAMBO,6386,1102,2751,10644,137,7893,268
CE,14834,MULUNGU,4588,559,1711,7097,51,5386,188
CE,14850,NOVA OLINDA,5176,2372,1799,9669,79,7870,243
CE,14877,NOVA RUSSAS,13779,1983,3666,20072,171,16406,473
CE,14893,NOVO ORIENTE,10038,3896,4888,19534,127,14646,585
CE,14915,ORÓS,10908,1724,4009,17118,95,13109,382
CE,14931,PACAJUS,22704,3283,5630,32551,362,26921,572
CE,14958,PACATUBA,24733,3350,6151,35103,224,28952,645
CE,14974,PACOTI,5981,686,1482,8454,74,6972,231
CE,14990,PACUJÁ,3111,566,1152,5014,38,3862,147
CE,15016,PALHANO,3968,1674,1518,7350,55,5832,135
CE,15032,PALMÁCIA,5170,610,2060,8102,46,6042,216
CE,15059,PARACURU,14311,2031,4788,21651,130,16863,391
CE,15075,PARAMBU,13490,2852,6230,23363,129,17133,662
CE,15091,PARAMOTI,4938,1436,1909,8532,43,6623,206
CE,15113,PEDRA BRANCA,18664,1776,9545,31074,216,21529,873
CE,15130,PENAFORTE,3821,773,1186,5962,37,4776,145
CE,15156,PENTECOSTE,18333,1915,5313,26261,120,20948,580
CE,15172,PEREIRO,6418,2144,3303,12286,78,8983,343
CE,15199,PIQUET CARNEIRO,6475,1403,2352,10616,66,8264,320
CE,15210,PORANGA,5153,1196,1986,8730,48,6744,347
CE,15237,PORTEIRAS,7705,869,2649,11763,75,9114,465
CE,15253,POTENGI,3966,1006,1305,6531,46,5226,208
CE,15270,QUIXADÁ,25971,10100,11303,48552,310,37249,868
CE,15296,QUIXERAMOBIM,27056,7299,10810,46474,275,35664,1034
CE,15318,QUIXERÉ,9372,1385,2236,13424,124,11188,307
CE,15334,REDENÇÃO,13262,2159,4255,20405,183,16150,546
CE,15350,RERIUTABA,8096,1908,4302,14807,106,10505,395
CE,15377,RUSSAS,26072,7049,8043,42485,396,34442,925
CE,15393,SABOEIRO,7105,1080,3349,12036,78,8687,424
CE,15415,SANTANA DO ACARAÚ,13680,2039,2753,19100,143,16347,485
CE,15431,SANTANA DO CARIRI,6983,2009,3010,12394,62,9384,330
CE,15440,SALITRE,6229,1243,2063,9914,58,7851,321
CE,15458,SANTA QUITÉRIA,16537,5194,8910,31347,144,22437,562
CE,15474,SÃO BENEDITO,18101,5163,9082,33438,257,24356,835
CE,15490,SÃO GONÇALO DO AMARANTE,18423,3699,6767,29636,165,22869,582
CE,15512,SÃO JOÃO DO JAGUARIBE,5310,361,1225,7069,46,5844,127
CE,15539,SÃO LUÍS DO CURU,7184,703,1910,10039,54,8129,188
CE,15555,SENADOR POMPEU,10494,3726,4379,19175,144,14796,432
CE,15571,SENADOR SÁ,3041,550,1320,5081,30,3761,140
CE,15598,SOBRAL,77521,10111,17918,109404,1379,91486,2475
CE,15610,SOLONÓPOLE,7898,1513,3755,13551,76,9796,309
CE,15636,TABULEIRO DO NORTE,14958,2107,3153,20856,178,17703,460
CE,15652,TAMBORIL,10540,3624,2801,17554,113,14753,476
CE,15679,TAUÁ,22638,6565,9217,39787,293,30570,1074
CE,15695,TIANGUÁ,24459,6710,7996,40877,444,32881,1268
CE,15717,TRAIRI,20965,3454,8125,33383,173,25258,666
CE,15733,UBAJARA,13160,2716,4739,21505,188,16766,702
CE,15750,UMARI,3257,1218,1330,5980,23,4650,152
CE,15776,URUBURETAMA,10222,1538,2775,15035,136,12260,364
CE,15792,URUOCA,5554,1025,2361,9246,46,6885,260
CE,15814,VÁRZEA ALEGRE,16977,3514,4347,25840,246,21493,756
CE,15830,VIÇOSA DO CEARÁ,12739,15177,7097,36209,210,29112,986
CE,15857,MARACANAÚ,89754,10161,19814,122649,748,102835,2172
