SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS_NOMINAIS', 11, 'Partido Progressista')","('QT_VOTOS_NOMINAIS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS_NOMINAIS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS_NOMINAIS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS_NOMINAIS', 15, 'Movimento Democrático Brasileiro')","('QT_VOTOS_NOMINAIS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS_NOMINAIS', 17, 'Partido Social Liberal')","('QT_VOTOS_NOMINAIS', 18, 'Rede Sustentabilidade')","('QT_VOTOS_NOMINAIS', 19, 'Podemos')","('QT_VOTOS_NOMINAIS', 20, 'Partido Social Cristão')","('QT_VOTOS_NOMINAIS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS_NOMINAIS', 22, 'Partido da República')","('QT_VOTOS_NOMINAIS', 25, 'Democratas')","('QT_VOTOS_NOMINAIS', 27, 'Democracia Cristã')","('QT_VOTOS_NOMINAIS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS_NOMINAIS', 29, 'Partido da Causa Operária')","('QT_VOTOS_NOMINAIS', 30, 'Partido Novo')","('QT_VOTOS_NOMINAIS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS_NOMINAIS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS_NOMINAIS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS_NOMINAIS', 43, 'Partido Verde')","('QT_VOTOS_NOMINAIS', 44, 'Partido Republicano Progressista')","('QT_VOTOS_NOMINAIS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS_NOMINAIS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS_NOMINAIS', 51, 'Patriota')","('QT_VOTOS_NOMINAIS', 55, 'Partido Social Democrático')","('QT_VOTOS_NOMINAIS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS_NOMINAIS', 70, 'AVANTE')","('QT_VOTOS_NOMINAIS', 77, 'Solidariedade')","('QT_VOTOS_NOMINAIS', 90, 'Partido Republicano da Ordem Social')",QT_ABSTENCOES,QT_APTOS_TOT,QT_COMPARECIMENTO,QT_VOTOS_BRANCOS,QT_VOTOS_NULOS
CE,14192,IPUEIRAS,0,0,14569,0,0,7,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2263,100,0,0,0,0,0,0,11756,33060,21304,847,2618
CE,14214,IRACEMA,0,0,6660,0,0,5,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,43,0,0,0,0,0,0,3064,11770,8706,311,1151
CE,14230,IRAUÇUBA,0,0,11635,0,0,4,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,50,0,0,0,0,0,0,2124,16132,14008,356,1392
CE,14257,ITAIÇABA,0,0,4290,0,0,2,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,27,0,0,0,0,0,0,870,6441,5571,202,624
CE,14273,ITAPAJÉ,0,0,22647,0,0,14,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,137,0,0,0,0,0,0,4673,35564,30891,1136,3309
CE,14290,ITAPIPOCA,0,0,58522,0,0,20,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2351,459,0,0,0,0,0,0,10663,83586,72923,1950,6618
CE,14311,ITAPIÚNA,0,0,9586,0,0,1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,114,0,0,0,0,0,0,2373,14666,12293,470,1254
CE,14338,ITATIRA,0,0,11345,0,0,3,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,44,0,0,0,0,0,0,2896,16765,13869,359,1427
CE,14354,JAGUARETAMA,0,0,8829,0,0,4,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,59,0,0,0,0,0,0,4004,15501,11497,443,1397
CE,14370,JAGUARIBARA,0,0,4677,0,0,3,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,26,0,0,0,0,0,0,1628,7918,6290,169,886
CE,14397,JAGUARIBE,0,0,15545,0,0,12,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,114,0,0,0,0,0,0,5047,27311,22264,1100,3492
CE,14419,JAGUARUANA,0,0,14350,0,0,10,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,199,0,0,0,0,0,0,4025,26226,22201,2151,3574
CE,14435,JARDIM,0,0,10092,0,0,11,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132,100,0,0,0,0,0,0,4576,20036,15460,699,2216
CE,14451,JATI,0,0,3720,0,0,6,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,16,0,0,0,0,0,0,1166,6429,5263,309,984
CE,14478,JUAZEIRO DO NORTE,0,0,104710,0,0,93,7491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910,1811,0,0,0,0,0,0,27200,169018,141818,5998,16805
CE,14494,JUCÁS,0,0,10086,0,0,5,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,113,0,0,0,0,0,0,3893,18405,14512,965,1996
CE,14516,LAVRAS DA MANGABEIRA,0,0,13438,0,0,10,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,112,0,0,0,0,0,0,4240,21836,17596,606,2329
CE,14532,LIMOEIRO DO NORTE,0,0,26612,0,0,120,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,366,0,0,0,0,0,0,6233,42343,36110,1480,4864
CE,14559,MARANGUAPE,0,0,44194,0,0,41,3309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5784,707,0,0,0,0,0,0,8900,73263,64363,2674,7654
CE,14575,MARCO,0,0,11917,0,0,3,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,59,0,0,0,0,0,0,3212,20571,17359,851,2174
CE,14591,MARTINÓPOLE,0,0,6523,0,0,3,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,16,0,0,0,0,0,0,903,8766,7863,239,803
CE,14613,MASSAPÊ,0,0,14791,0,0,4,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392,108,0,0,0,0,0,0,6506,29643,23137,1750,3259
CE,14630,MAURITI,0,0,19096,0,0,16,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941,133,0,0,0,0,0,0,5480,31983,26503,1005,3733
CE,14656,MERUOCA,0,0,6716,0,0,8,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,46,0,0,0,0,0,0,1360,10735,9375,705,1291
CE,14672,MILAGRES,0,0,11785,0,0,6,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,98,0,0,0,0,0,0,3928,20902,16974,1855,2384
CE,14680,MIRAÍMA,0,0,7470,0,0,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,50,0,0,0,0,0,0,1736,10520,8784,162,779
CE,14699,MISSÃO VELHA,0,0,16865,0,0,11,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,72,0,0,0,0,0,0,5473,26737,21264,742,2625
CE,14710,MOMBAÇA,0,0,17944,0,0,11,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,77,0,0,0,0,0,0,6154,30073,23919,1064,3385
CE,14737,MONSENHOR TABOSA,0,0,8825,0,0,1,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,78,0,0,0,0,0,0,4463,15404,10941,381,1133
CE,14753,MORADA NOVA,0,0,30719,0,0,20,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189,380,0,0,0,0,0,0,7262,50691,43429,1661,6559
CE,14770,MORAÚJO,0,0,4388,0,0,2,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,31,0,0,0,0,0,0,999,6911,5912,285,682
CE,14796,MORRINHOS,0,0,9447,0,0,6,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,84,0,0,0,0,0,0,3445,16634,13189,510,1197
CE,14818,MUCAMBO,0,0,6447,0,0,7,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,46,0,0,0,0,0,0,4349,13336,8987,457,1491
CE,14834,MULUNGU,0,0,5137,0,0,5,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,28,0,0,0,0,0,0,1335,7920,6585,177,654
CE,14850,NOVA OLINDA,0,0,7294,0,0,2,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,99,0,0,0,0,0,0,1838,11475,9637,427,1226
CE,14877,NOVA RUSSAS,0,0,12470,0,0,4,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,89,0,0,0,0,0,0,6851,24138,17287,780,2233
CE,14893,NOVO ORIENTE,0,0,13397,0,0,3,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,62,0,0,0,0,0,0,6186,22610,16424,606,1797
CE,14915,ORÓS,0,0,10134,0,0,6,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,77,0,0,0,0,0,0,5264,18740,13476,524,1863
CE,14931,PACAJUS,0,0,25753,0,0,17,3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3296,289,0,0,0,0,0,0,5475,46345,40870,1848,6348
CE,14958,PACATUBA,0,0,24319,0,0,31,3095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423,414,0,0,0,0,0,0,4492,42389,37897,1761,4854
CE,14974,PACOTI,0,0,6155,0,0,2,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,56,0,0,0,0,0,0,1565,9765,8200,268,1032
CE,14990,PACUJÁ,0,0,3327,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,18,0,0,0,0,0,0,1454,5985,4531,261,689
CE,15016,PALHANO,0,0,4700,0,0,2,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,25,0,0,0,0,0,0,1074,8056,6982,179,695
CE,15032,PALMÁCIA,0,0,5439,0,0,3,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,54,0,0,0,0,0,0,1391,8552,7161,193,885
CE,15059,PARACURU,0,0,17235,0,0,15,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815,195,0,0,0,0,0,0,3864,28405,24541,956,3222
CE,15075,PARAMBU,0,0,13965,0,0,3,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,39,0,0,0,0,0,0,8997,28002,19005,935,2741
CE,15091,PARAMOTI,0,0,5997,0,0,2,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,63,0,0,0,0,0,0,1280,9089,7809,232,841
CE,15113,PEDRA BRANCA,0,0,19432,0,0,6,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,134,0,0,0,0,0,0,6298,31475,25177,971,3598
CE,15130,PENAFORTE,0,0,4124,0,0,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,47,0,0,0,0,0,0,1089,7367,6278,429,873
CE,15156,PENTECOSTE,0,0,19458,0,0,22,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,202,0,0,0,0,0,0,3719,30041,26322,828,3167
CE,15172,PEREIRO,0,0,7606,0,0,4,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,36,0,0,0,0,0,0,4302,14606,10304,467,1641
CE,15199,PIQUET CARNEIRO,0,0,6158,0,0,2,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,26,0,0,0,0,0,0,2571,11016,8445,532,1394
CE,15210,PORANGA,0,0,5136,0,0,2,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,63,0,0,0,0,0,0,3104,10080,6976,187,1045
CE,15237,PORTEIRAS,0,0,8469,0,0,5,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,13,0,0,0,0,0,0,2629,12808,10179,302,1045
CE,15253,POTENGI,0,0,4111,0,0,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,139,0,0,0,0,0,0,1847,7449,5602,355,814
CE,15270,QUIXADÁ,0,0,30639,0,0,15,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4956,401,0,0,0,0,0,0,7493,54225,46732,2462,6160
CE,15296,QUIXERAMOBIM,0,0,35704,0,0,16,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,254,0,0,0,0,0,0,13254,56459,43205,1093,3958
CE,15318,QUIXERÉ,0,0,10125,0,0,17,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,97,0,0,0,0,0,0,2596,16429,13833,498,2092
CE,15334,REDENÇÃO,0,0,12624,0,0,7,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,123,0,0,0,0,0,0,2893,21874,18981,1043,2855
CE,15350,RERIUTABA,0,0,8667,0,0,7,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,92,0,0,0,0,0,0,4989,16377,11388,539,1540
CE,15377,RUSSAS,0,0,34068,0,0,20,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,238,0,0,0,0,0,0,7331,53353,46022,1597,5476
CE,15393,SABOEIRO,0,0,6852,0,0,3,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,38,0,0,0,0,0,0,4094,13423,9329,452,1236
CE,15415,SANTANA DO ACARAÚ,0,0,15282,0,0,8,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,147,0,0,0,0,0,0,5143,25154,20011,946,2106
CE,15431,SANTANA DO CARIRI,0,0,8523,0,0,4,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,136,0,0,0,0,0,0,2075,12410,10335,225,1083
CE,15440,SALITRE,0,0,7687,0,0,7,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,12,0,0,0,0,0,0,3225,13119,9894,350,1145
CE,15458,SANTA QUITÉRIA,0,0,20958,0,0,7,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,132,0,0,0,0,0,0,4839,30558,25719,877,2805
CE,15474,SÃO BENEDITO,0,0,20345,0,0,9,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,109,0,0,0,0,0,0,5742,33219,27477,1472,4081
CE,15490,SÃO GONÇALO DO AMARANTE,0,0,19956,0,0,22,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6440,520,0,0,0,0,0,0,5329,40186,34857,1252,4654
CE,15512,SÃO JOÃO DO JAGUARIBE,0,0,3830,0,0,1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,63,0,0,0,0,0,0,1752,6934,5182,228,710
CE,15539,SÃO LUÍS DO CURU,0,0,6702,0,0,7,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,38,0,0,0,0,0,0,1489,10666,9177,437,1143
CE,15555,SENADOR POMPEU,0,0,11885,0,0,8,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,247,0,0,0,0,0,0,5759,21462,15703,665,1912
CE,15571,SENADOR SÁ,0,0,4117,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,37,0,0,0,0,0,0,1017,6050,5033,122,483
CE,15598,SOBRAL,0,0,75939,0,0,71,7238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7869,1159,0,0,0,0,0,0,18682,137626,118944,10012,16656
CE,15610,SOLONÓPOLE,0,0,8738,0,0,4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,81,0,0,0,0,0,0,4105,14839,10734,287,1097
CE,15636,TABULEIRO DO NORTE,0,0,14812,0,0,31,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,208,0,0,0,0,0,0,5785,25424,19639,988,2107
CE,15652,TAMBORIL,0,0,12379,0,0,4,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,110,0,0,0,0,0,0,5730,21275,15545,518,1540
CE,15679,TAUÁ,0,0,23936,0,0,11,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,179,0,0,0,0,0,0,11684,45692,34008,1484,5582
CE,15695,TIANGUÁ,0,0,30050,0,0,17,3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865,191,0,0,0,0,0,0,7364,51115,43751,2573,5779
CE,15717,TRAIRI,0,0,25264,0,0,22,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,157,0,0,0,0,0,0,6221,40353,34132,1475,3948
CE,15733,UBAJARA,0,0,13522,0,0,1,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,53,0,0,0,0,0,0,3842,22831,18989,1205,2707
CE,15750,UMARI,0,0,3599,0,0,1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,0,0,0,0,0,0,1684,6354,4670,204,581
CE,15776,URUBURETAMA,0,0,10295,0,0,3,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,55,0,0,0,0,0,0,1843,15894,14051,668,1973
CE,15792,URUOCA,0,0,6683,0,0,13,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,66,0,0,0,0,0,0,1305,9976,8671,333,973
CE,15814,VÁRZEA ALEGRE,0,0,16888,0,0,4,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,176,0,0,0,0,0,0,5949,29333,23384,1361,3566
CE,15830,VIÇOSA DO CEARÁ,0,0,26320,0,0,15,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,436,0,0,0,0,0,0,7809,42110,34301,1331,4156
CE,15857,MARACANAÚ,0,0,76005,0,0,197,12023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17873,2649,0,0,0,0,0,0,16292,151207,134915,7347,18821
CE,15873,AMONTADA,0,0,19156,0,0,3,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,142,0,0,0,0,0,0,5528,30143,24615,813,2600
CE,15881,CROATÁ,0,0,8435,0,0,3,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,11,0,0,0,0,0,0,2290,12656,10366,284,1256
CE,15890,CRUZ,0,0,11451,0,0,6,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,134,0,0,0,0,0,0,3095,18354,15259,500,1876
CE,15911,FORQUILHA,0,0,10464,0,0,2,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,56,0,0,0,0,0,0,2528,17491,14963,960,2103
CE,15920,IBICUITINGA,0,0,7359,0,0,3,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,40,0,0,0,0,0,0,1307,10727,9420,389,1041
CE,15938,ICAPUÍ,0,0,10395,0,0,6,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,78,0,0,0,0,0,0,1920,15131,13211,647,1293
CE,15954,ITAREMA,0,0,17063,0,0,10,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,108,0,0,0,0,0,0,5465,29045,23580,936,2831
CE,15970,MILHÃ,0,0,6923,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,91,0,0,0,0,0,0,3117,11524,8407,149,861
CE,15989,DEPUTADO IRAPUAN PINHEIRO,0,0,4457,0,0,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,34,0,0,0,0,0,0,1798,7225,5427,219,612
CE,15997,PARAIPABA,0,0,13418,0,0,16,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,87,0,0,0,0,0,0,3004,23243,20239,935,2788
CE,98531,QUIXELÔ,0,0,8204,0,0,3,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,225,0,0,0,0,0,0,1554,12724,11170,697,1401
CE,98558,UMIRIM,0,0,9398,0,0,7,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,49,0,0,0,0,0,0,1809,13930,12121,391,1332
CE,98574,VARJOTA,0,0,8955,0,0,3,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,41,0,0,0,0,0,0,4209,15560,11351,324,1359
DF,97012,BRASÍLIA,0,0,60592,0,1676582,1272,0,0,0,0,0,0,88840,0,0,0,63261,0,0,661839,0,110973,0,65648,0,169785,0,0,0,105579,784101,4162723,3378622,125047,249204
ES,56006,SÃO DOMINGOS DO NORTE,0,0,495,61,0,0,801,0,336,0,0,0,0,0,0,0,0,0,0,3507,0,0,0,8,0,0,0,0,0,0,1001,6903,5902,269,425
ES,56014,AFONSO CLÁUDIO,0,0,800,182,0,0,2091,0,2271,0,0,0,0,0,0,0,0,0,0,10757,0,0,0,44,0,0,0,0,0,0,6949,25454,18505,817,1543
ES,56022,ÁGUA DOCE DO NORTE,0,0,913,56,0,0,946,0,1175,0,0,0,0,0,0,0,0,0,0,3960,0,0,0,20,0,0,0,0,0,0,1990,10033,8043,315,658
ES,56030,ALEGRE,0,0,972,134,0,0,8496,0,427,0,0,0,0,0,0,0,0,0,0,5645,0,0,0,99,0,0,0,0,0,0,5114,23084,17970,747,1450
ES,56049,IRUPI,0,0,361,33,0,0,2170,0,373,0,0,0,0,0,0,0,0,0,0,3668,0,0,0,16,0,0,0,0,0,0,2919,10597,7678,477,580
ES,56057,ALFREDO CHAVES,0,0,233,161,0,0,1954,0,338,0,0,0,0,0,0,0,0,0,0,5587,0,0,0,51,0,0,0,0,0,0,2564,12162,9598,464,810
ES,56065,ALTO RIO NOVO,0,0,263,28,0,0,239,0,413,0,0,0,0,0,0,0,0,0,0,3312,0,0,0,7,0,0,0,0,0,0,1558,6291,4733,156,315
ES,56073,ANCHIETA,0,0,707,239,0,0,4410,0,659,0,0,0,0,0,0,0,0,0,0,9304,0,0,0,78,0,0,0,0,0,0,2644,20317,17673,846,1430
ES,56081,VILA PAVÃO,0,0,405,55,0,0,970,0,154,0,0,0,0,0,0,0,0,0,0,3780,0,0,0,6,0,0,0,0,0,0,1044,6943,5899,175,354
ES,56090,APIACÁ,0,0,362,8,0,0,755,0,110,0,0,0,0,0,0,0,0,0,0,2764,0,0,0,21,0,0,0,0,0,0,1423,6083,4660,194,446
ES,56103,MARECHAL FLORIANO,0,0,324,230,0,0,2037,0,388,0,0,0,0,0,0,0,0,0,0,5786,0,0,0,54,0,0,0,0,0,0,1806,12328,10522,673,1030
ES,56111,ARACRUZ,0,0,4318,1773,0,0,14915,0,1066,0,0,0,0,0,0,0,0,0,0,23407,0,0,0,437,0,0,0,0,0,0,15372,69613,54241,3147,5178
ES,56120,MARATAÍZES,0,0,736,268,0,0,7589,0,1273,0,0,0,0,0,0,0,0,0,0,9049,0,0,0,74,0,0,0,0,0,0,6776,28133,21357,978,1390
ES,56138,ATÍLIO VIVÁCQUA,0,0,250,66,0,0,1409,0,171,0,0,0,0,0,0,0,0,0,0,4313,0,0,0,32,0,0,0,0,0,0,1790,8762,6972,321,410
ES,56146,BREJETUBA,0,0,350,30,0,0,610,0,1564,0,0,0,0,0,0,0,0,0,0,3439,0,0,0,11,0,0,0,0,0,0,2895,9724,6829,330,495
ES,56154,BAIXO GUANDU,0,0,545,250,0,0,3502,0,1039,0,0,0,0,0,0,0,0,0,0,10172,0,0,0,48,0,0,0,0,0,0,4680,22802,18122,901,1665
ES,56162,SÃO ROQUE DO CANAÃ,0,0,211,85,0,0,1028,0,478,0,0,0,0,0,0,0,0,0,0,4813,0,0,0,11,0,0,0,0,0,0,1346,9063,7717,396,695
ES,56170,BARRA DE SÃO FRANCISCO,0,0,1701,155,0,0,3832,0,501,0,0,0,0,0,0,0,0,0,0,16206,0,0,0,44,0,0,0,0,0,0,9009,33944,24935,882,1614
ES,56189,SOORETAMA,0,0,1491,188,0,0,2570,0,273,0,0,0,0,0,0,0,0,0,0,7085,0,0,0,39,0,0,0,0,0,0,5135,19093,13958,1002,1310
ES,56197,BOA ESPERANÇA,0,0,688,32,0,0,1013,0,482,0,0,0,0,0,0,0,0,0,0,4932,0,0,0,16,0,0,0,0,0,0,2193,10385,8192,343,686
ES,56200,PONTO BELO,0,0,420,26,0,0,287,0,330,0,0,0,0,0,0,0,0,0,0,3189,0,0,0,5,0,0,0,0,0,0,1470,6152,4682,123,302
ES,56219,BOM JESUS DO NORTE,0,0,275,28,0,0,1144,0,188,0,0,0,0,0,0,0,0,0,0,2743,0,0,0,46,0,0,0,0,0,0,1450,6989,5539,289,826
ES,56227,VILA VALÉRIO,0,0,1045,75,0,0,1464,0,178,0,0,0,0,0,0,0,0,0,0,6038,0,0,0,31,0,0,0,0,0,0,2136,11959,9823,318,674
ES,56235,CACHOEIRO DE ITAPEMIRIM,0,0,3882,2252,0,0,40685,0,6195,0,0,0,0,0,0,0,0,0,0,41827,0,0,0,677,0,0,0,0,0,0,29451,138683,109232,6811,6903
ES,56251,CARIACICA,0,0,18037,5675,0,0,47839,0,7306,0,0,0,0,0,0,0,0,0,0,103643,0,0,0,2279,0,0,0,0,0,0,47184,259576,212392,11329,16284
ES,56278,CASTELO,0,0,365,316,0,0,5395,0,856,0,0,0,0,0,0,0,0,0,0,12535,0,0,0,114,0,0,0,0,0,0,6154,28531,22377,1132,1664
ES,56294,COLATINA,0,0,3602,1666,0,0,19272,0,2859,0,0,0,0,0,0,0,0,0,0,33384,0,0,0,636,0,0,0,0,0,0,18584,89504,70920,4068,5433
ES,56308,GOVERNADOR LINDENBERG,0,0,597,92,0,0,709,0,673,0,0,0,0,0,0,0,0,0,0,3806,0,0,0,14,0,0,0,0,0,0,2099,8866,6767,332,544
ES,56316,CONCEIÇÃO DA BARRA,0,0,1548,144,0,0,1639,0,344,0,0,0,0,0,0,0,0,0,0,9301,0,0,0,130,0,0,0,0,0,0,7149,22683,15534,889,1539
ES,56332,CONCEIÇÃO DO CASTELO,0,0,122,60,0,0,993,0,1760,0,0,0,0,0,0,0,0,0,0,3255,0,0,0,24,0,0,0,0,0,0,2303,9839,7536,457,865
ES,56359,DIVINO DE SÃO LOURENÇO,0,0,109,13,0,0,606,0,446,0,0,0,0,0,0,0,0,0,0,1521,0,0,0,21,0,0,0,0,0,0,687,3783,3096,153,227
ES,56375,DOMINGOS MARTINS,0,0,501,527,0,0,4485,0,1580,0,0,0,0,0,0,0,0,0,0,11851,0,0,0,113,0,0,0,0,0,0,4153,26931,22778,1508,2213
ES,56391,DORES DO RIO PRETO,0,0,187,26,0,0,903,0,153,0,0,0,0,0,0,0,0,0,0,2378,0,0,0,14,0,0,0,0,0,0,1340,5755,4415,235,519
ES,56413,ECOPORANGA,0,0,747,47,0,0,650,0,2383,0,0,0,0,0,0,0,0,0,0,9401,0,0,0,11,0,0,0,0,0,0,4800,19015,14215,256,720
ES,56430,FUNDÃO,0,0,624,236,0,0,1997,0,345,0,0,0,0,0,0,0,0,0,0,6241,0,0,0,82,0,0,0,0,0,0,2877,14038,11161,580,1056
ES,56456,GUAÇUÍ,0,0,584,198,0,0,4230,0,860,0,0,0,0,0,0,0,0,0,0,7707,0,0,0,72,0,0,0,0,0,0,5657,21671,16014,936,1427
ES,56472,GUARAPARI,0,0,3068,1514,0,0,20946,0,2860,0,0,0,0,0,0,0,0,0,0,32352,0,0,0,520,0,0,0,0,0,0,20554,91936,71382,4074,6048
ES,56499,IBIRAÇU,0,0,331,181,0,0,1490,0,182,0,0,0,0,0,0,0,0,0,0,4075,0,0,0,59,0,0,0,0,0,0,1819,9412,7593,409,866
ES,56502,IBITIRAMA,0,0,218,30,0,0,1194,0,385,0,0,0,0,0,0,0,0,0,0,2646,0,0,0,11,0,0,0,0,0,0,1185,6500,5315,317,514
