SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA BRASILEIRO')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 30, 'PARTIDO GERAL DOS TRABALHADORES')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 41, 'PARTIDO SOCIAL DEMOCRÁTICO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 56, 'PARTIDO DA REEDIFICAÇÃO DA ORDEM NACIONAL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
AM,2216,CARAUARI,0,0,194,0,470,1,0,0,0,0,5613,0,0,0,0,0,0,0,81,0,0,0,0,0,4823,12753,109,7930,1462
AM,2232,CAREIRO,0,0,438,0,2255,8,0,0,0,0,4893,0,0,0,0,0,0,0,656,0,0,0,0,0,4432,14114,169,9682,1263
AM,2259,COARI,0,0,901,0,1565,27,0,0,0,0,13242,0,0,0,0,0,0,0,1632,0,0,0,0,0,8430,28427,253,19997,2377
AM,2275,CODAJAS,0,0,162,0,487,1,0,0,0,0,4855,0,0,0,0,0,0,0,386,0,0,0,0,0,3523,10315,110,6792,791
AM,2291,EIRUNEPE,0,0,176,0,1389,5,0,0,0,0,4405,0,0,0,0,0,0,0,189,0,0,0,0,0,5262,13353,430,8091,1497
AM,2313,ENVIRA,0,0,54,0,512,0,0,0,0,0,2573,0,0,0,0,0,0,0,126,0,0,0,0,0,3661,7826,53,4165,847
AM,2330,FONTE BOA,0,0,116,0,281,1,0,0,0,0,3958,0,0,0,0,0,0,0,768,0,0,0,0,0,3141,9316,96,6175,955
AM,2356,HUMAITA,0,0,289,0,2037,5,0,0,0,0,8256,0,0,0,0,0,0,0,703,0,0,0,0,0,3019,15929,328,12910,1292
AM,2372,SANTA ISABEL DO RIO NEGRO,0,0,48,0,111,1,0,0,0,0,2096,0,0,0,0,0,0,0,29,0,0,0,0,0,1661,4433,42,2772,445
AM,2399,IPIXUNA,0,0,57,0,295,1,0,0,0,0,2695,0,0,0,0,0,0,0,31,0,0,0,0,0,3425,7268,96,3843,668
AM,2410,ITACOATIARA,0,0,3438,0,4250,9,0,0,0,0,21884,0,0,0,0,0,0,0,3358,0,0,0,0,0,11034,46382,339,35348,2070
AM,2437,ITAPIRANGA,0,0,200,0,606,0,0,0,0,0,1867,0,0,0,0,0,0,0,313,0,0,0,0,0,934,4261,29,3327,312
AM,2453,JAPURA,0,0,8,0,47,0,0,0,0,0,858,0,0,0,0,0,0,0,46,0,0,0,0,0,1027,2213,18,1186,209
AM,2470,JURUA,0,0,24,0,79,0,0,0,0,0,1710,0,0,0,0,0,0,0,51,0,0,0,0,0,1545,3898,22,2353,467
AM,2496,JUTAI,0,0,285,0,262,2,0,0,0,0,2683,0,0,0,0,0,0,0,92,0,0,0,0,0,2468,6711,86,4243,833
AM,2518,LABREA,0,0,318,0,780,5,0,0,0,0,6255,0,0,0,0,0,0,0,553,0,0,0,0,0,5714,15418,187,9704,1606
AM,2534,MANACAPURU,0,0,927,0,13664,27,0,0,0,0,11005,0,0,0,0,0,0,0,1940,0,0,0,0,0,10955,41539,261,30584,2760
AM,2550,MANAUS,0,0,42786,0,158504,1963,0,0,0,0,286479,0,0,0,0,0,0,0,190585,0,0,0,0,0,124884,844789,7912,719905,31676
AM,2577,MANICORE,0,0,248,0,2041,8,0,0,0,0,7203,0,0,0,0,0,0,0,401,0,0,0,0,0,5248,17236,193,11988,1894
AM,2593,MARAA,0,0,134,0,94,2,0,0,0,0,1999,0,0,0,0,0,0,0,153,0,0,0,0,0,2786,5705,35,2919,502
AM,2615,MAUES,0,0,685,0,1685,17,0,0,0,0,10901,0,0,0,0,0,0,0,949,0,0,0,0,0,6506,22939,231,16433,1965
AM,2631,NHAMUNDA,0,0,129,0,448,1,0,0,0,0,5229,0,0,0,0,0,0,0,139,0,0,0,0,0,2601,9603,91,7002,965
AM,2658,NOVA OLINDA DO NORTE,0,0,166,0,567,3,0,0,0,0,4703,0,0,0,0,0,0,0,557,0,0,0,0,0,3583,10862,139,7279,1144
AM,2674,NOVO ARIPUANA,0,0,132,0,812,1,0,0,0,0,3370,0,0,0,0,0,0,0,200,0,0,0,0,0,2871,8369,130,5498,853
AM,2690,PARINTINS,0,0,2440,0,4277,19,0,0,0,0,21619,0,0,0,0,0,0,0,2455,0,0,0,0,0,10048,44346,522,34298,2966
AM,2712,PAUINI,0,0,160,0,316,1,0,0,0,0,2421,0,0,0,0,0,0,0,326,0,0,0,0,0,3222,7214,133,3992,635
AM,2739,SANTO ANTONIO DO ICA,0,0,94,0,480,2,0,0,0,0,3036,0,0,0,0,0,0,0,140,0,0,0,0,0,2510,7544,138,5034,1144
AM,2755,SAO PAULO DE OLIVENCA,0,0,256,0,85,2,0,0,0,0,5140,0,0,0,0,0,0,0,96,0,0,0,0,0,1479,8207,176,6728,973
AM,2771,SILVES,0,0,376,0,758,2,0,0,0,0,1985,0,0,0,0,0,0,0,169,0,0,0,0,0,951,4617,70,3666,306
AM,2798,TAPAUA,0,0,34,0,354,1,0,0,0,0,3422,0,0,0,0,0,0,0,99,0,0,0,0,0,2188,6933,106,4745,729
AM,2810,TEFE,0,0,699,0,1443,6,0,0,0,0,8732,0,0,0,0,0,0,0,4077,0,0,0,0,0,11443,28721,231,17278,2090
AM,2836,SAO GABRIEL DA CACHOEIRA,0,0,435,0,267,9,0,0,0,0,7905,0,0,0,0,0,0,0,301,0,0,0,0,0,6018,16670,289,10652,1446
AM,2852,URUCARA,0,0,544,0,451,1,0,0,0,0,2938,0,0,0,0,0,0,0,1059,0,0,0,0,0,2057,7716,105,5659,561
AM,2879,URUCURITUBA,0,0,436,0,733,2,0,0,0,0,3556,0,0,0,0,0,0,0,196,0,0,0,0,0,1963,7561,96,5598,579
AM,2895,ALVARAES,0,0,149,0,294,0,0,0,0,0,2349,0,0,0,0,0,0,0,551,0,0,0,0,0,1745,5758,50,4013,620
AM,2917,AMATURA,0,0,33,0,58,0,0,0,0,0,1692,0,0,0,0,0,0,0,42,0,0,0,0,0,1003,3295,79,2292,388
AM,2933,ANAMA,0,0,85,0,272,0,0,0,0,0,1814,0,0,0,0,0,0,0,489,0,0,0,0,0,1587,4731,38,3144,446
AM,2950,BERURI,0,0,28,0,752,0,0,0,0,0,1886,0,0,0,0,0,0,0,177,0,0,0,0,0,1059,4553,26,3494,625
AM,2976,BOA VISTA DE RAMOS,0,0,199,0,1035,1,0,0,0,0,2297,0,0,0,0,0,0,0,262,0,0,0,0,0,1852,6248,76,4396,526
AM,2992,CAAPIRANGA,0,0,77,0,643,0,0,0,0,0,1633,0,0,0,0,0,0,0,288,0,0,0,0,0,1877,4888,42,3011,328
AM,98353,IRANDUBA,0,0,466,0,4367,8,0,0,0,0,4022,0,0,0,0,0,0,0,1602,0,0,0,0,0,1869,13704,149,11835,1221
AM,98370,ITAMARATI,0,0,20,0,119,1,0,0,0,0,1300,0,0,0,0,0,0,0,49,0,0,0,0,0,1699,3654,22,1955,444
AM,98396,MANAQUIRI,0,0,140,0,1836,2,0,0,0,0,2425,0,0,0,0,0,0,0,704,0,0,0,0,0,2079,7888,97,5809,605
AM,98418,PRESIDENTE FIGUEIREDO,0,0,535,0,1058,5,0,0,0,0,5181,0,0,0,0,0,0,0,1987,0,0,0,0,0,3344,13082,184,9738,788
AM,98434,RIO PRETO DA EVA,0,0,266,0,1362,7,0,0,0,0,2941,0,0,0,0,0,0,0,714,0,0,0,0,0,2229,8212,85,5983,608
AM,98450,SAO SEBASTIAO DO UATUMA,0,0,110,0,201,0,0,0,0,0,1876,0,0,0,0,0,0,0,233,0,0,0,0,0,1024,3757,58,2733,255
AM,98477,TABATINGA,0,0,297,0,1471,3,0,0,0,0,7045,0,0,0,0,0,0,0,334,0,0,0,0,0,4007,15392,242,11385,1993
AM,98493,UARINI,0,0,47,0,90,0,0,0,0,0,1729,0,0,0,0,0,0,0,172,0,0,0,0,0,1788,4251,50,2463,375
AM,98515,TONANTINS,0,0,28,0,97,4,0,0,0,0,2176,0,0,0,0,0,0,0,68,0,0,0,0,0,1725,4780,66,3055,616
AP,6009,PRACUUBA,0,1098,654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,91,0,253,2360,9,2107,96
AP,6017,AMAPA,0,3181,2512,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,298,0,1421,8378,32,6957,316
AP,6025,PORTO GRANDE,0,3520,3283,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,683,0,868,9652,103,8784,482
AP,6033,CALCOENE,0,2991,1975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,0,183,0,1845,8382,60,6537,305
AP,6041,ITAUBAL,0,1224,983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,724,0,0,0,136,0,381,3612,9,3231,154
AP,6050,MACAPA,0,135990,91069,0,0,861,0,0,0,0,0,0,0,0,0,0,217,0,37123,0,0,0,19179,0,52872,349186,2083,296314,9792
AP,6068,CUTIAS,0,1341,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,578,0,0,0,122,0,1142,4572,14,3430,186
AP,6076,MAZAGAO,0,4906,6148,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,677,0,0,0,604,0,2907,15994,65,13087,666
AP,6084,AMAPARI,0,988,1020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,754,0,492,3708,22,3216,149
AP,6092,OIAPOQUE,0,4011,5227,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,861,0,0,0,397,0,4940,16242,175,11302,626
AP,6106,SERRA DO NAVIO,0,1488,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,111,0,394,3606,16,3212,104
AP,6114,FERREIRA GOMES,0,2272,1186,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,298,0,0,0,324,0,979,5304,35,4325,206
AP,6122,VITORIA DO JARI,0,3556,2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,1680,0,2574,11198,93,8624,391
AP,6130,LARANJAL DO JARI,0,7929,13599,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,2465,0,0,0,2573,0,7822,36102,368,28280,1333
AP,6157,SANTANA,0,34286,29437,0,0,178,0,0,0,0,0,0,0,0,0,0,13,0,5638,0,0,0,7387,0,13459,93056,456,79597,2202
AP,6173,TARTARUGALZINHO,0,3226,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,532,0,0,0,635,0,2191,8850,50,6659,436
BA,30007,LUIS EDUARDO MAGALHAES,0,0,2457,0,349,9,0,0,0,0,0,7556,10,0,0,4,0,30,76,0,0,0,0,0,3070,14842,543,11772,738
BA,30058,EUNAPOLIS,0,0,11087,0,1625,30,0,0,0,0,0,13776,78,0,0,23,0,218,1760,0,0,0,0,0,13386,47303,1377,33917,3943
BA,30660,IUIU,0,0,1361,0,292,0,0,0,0,0,0,2267,5,0,0,1,0,6,19,0,0,0,0,0,2125,7008,194,4883,738
BA,30678,JABORANDI,0,0,721,0,1666,3,0,0,0,0,0,1303,1,0,0,0,0,9,14,0,0,0,0,0,1799,6990,517,5191,957
BA,30694,JUSSARI,0,0,916,0,150,3,0,0,0,0,0,1671,2,0,0,1,0,6,106,0,0,0,0,0,1972,5467,89,3495,551
BA,30716,AMERICA DOURADA,0,0,1675,0,434,10,0,0,0,0,0,4084,19,0,0,2,0,27,180,0,0,0,0,0,2964,11138,473,8174,1270
BA,30732,ARATACA,0,0,649,0,219,2,0,0,0,0,0,2560,11,0,0,3,0,5,119,0,0,0,0,0,3511,7969,186,4458,704
BA,30759,BARRO ALTO,0,0,1435,0,49,5,0,0,0,0,0,3502,6,0,0,2,0,6,62,0,0,0,0,0,2327,8675,402,6348,879
BA,30775,BARROCAS,0,0,1265,0,31,2,0,0,0,0,0,5276,17,0,0,2,0,11,71,0,0,0,0,0,2322,9940,261,7618,682
BA,30791,BURITIRAMA,0,0,718,0,1343,3,0,0,0,0,0,4809,3,0,0,1,0,30,43,0,0,0,0,0,2750,11610,134,8860,1776
BA,30813,CAPELA DO ALTO ALEGRE,0,0,1267,0,97,2,0,0,0,0,0,3661,13,0,0,5,0,26,114,0,0,0,0,0,2634,9186,463,6552,904
BA,30830,CAPIM GROSSO,0,0,3319,0,1579,8,0,0,0,0,0,5889,30,0,0,4,0,43,173,0,0,0,0,0,5251,18974,811,13723,1867
BA,30856,CANUDOS,0,0,1547,0,1688,4,0,0,0,0,0,3013,12,0,0,2,0,17,48,0,0,0,0,0,2183,9837,217,7654,1106
BA,30872,DIAS D AVILA,0,0,11408,0,193,44,0,0,0,0,0,8808,113,0,0,16,0,69,527,0,0,0,0,0,7691,31528,886,23837,1773
BA,30899,FATIMA,0,0,1676,0,92,5,0,0,0,0,0,4960,19,0,0,0,0,8,52,0,0,0,0,0,2645,11370,553,8725,1360
BA,30910,FILADELFIA,0,0,2100,0,316,4,0,0,0,0,0,4163,13,0,0,5,0,24,100,0,0,0,0,0,2589,10902,412,8313,1176
BA,30937,GAVIAO,0,0,497,0,67,1,0,0,0,0,0,1829,12,0,0,0,0,3,58,0,0,0,0,0,642,3734,312,3092,313
BA,30953,GUAJERU,0,0,412,0,18,0,0,0,0,0,0,2840,3,0,0,0,0,7,23,0,0,0,0,0,1991,6329,213,4338,822
BA,30970,HELIOPOLIS,0,0,1421,0,242,9,0,0,0,0,0,3503,12,0,0,2,0,5,67,0,0,0,0,0,2398,9146,415,6748,1072
BA,30996,JOAO DOURADO,0,0,1869,0,337,7,0,0,0,0,0,5254,23,0,0,1,0,11,145,0,0,0,0,0,1897,11302,516,9405,1242
BA,33014,ABAIRA,0,0,308,0,80,3,0,0,0,0,0,3444,11,0,0,2,0,4,20,0,0,0,0,0,1800,6732,285,4932,775
BA,33030,ABARE,0,0,996,0,84,0,0,0,0,0,0,5279,2,0,0,7,0,16,109,0,0,0,0,0,1942,9982,316,8040,1231
BA,33057,ACAJUTIBA,0,0,2184,0,118,8,0,0,0,0,0,3749,8,0,0,3,0,19,161,0,0,0,0,0,2743,10140,296,7397,851
BA,33065,ADUSTINA,0,0,1066,0,39,13,0,0,0,0,0,4553,7,0,0,2,0,16,89,0,0,0,0,0,2357,9442,301,7085,999
BA,33073,AGUA FRIA,0,0,1812,0,139,7,0,0,0,0,0,3925,15,0,0,3,0,18,137,0,0,0,0,0,3741,11529,346,7788,1386
BA,33090,ERICO CARDOSO,0,0,632,0,60,1,0,0,0,0,0,2900,2,0,0,1,0,9,35,0,0,0,0,0,2631,7989,460,5358,1258
BA,33111,AIQUARA,0,0,769,0,225,4,0,0,0,0,0,1123,6,0,0,3,0,33,179,0,0,0,0,0,1798,4803,228,3005,435
BA,33138,ALAGOINHAS,0,0,26825,0,923,299,0,0,0,0,0,26611,491,0,0,37,0,291,1856,0,0,0,0,0,18126,83302,2642,65176,5201
BA,33154,ALCOBACA,0,0,2753,0,95,16,0,0,0,0,0,3188,10,0,0,5,0,17,234,0,0,0,0,0,4427,12948,580,8521,1623
BA,33170,ALMADINA,0,0,1849,0,61,2,0,0,0,0,0,1152,2,0,0,0,0,3,31,0,0,0,0,0,2231,5808,68,3577,409
BA,33197,AMARGOSA,0,0,6686,0,120,14,0,0,0,0,0,5746,36,0,0,5,0,29,489,0,0,0,0,0,7638,23817,698,16179,2356
BA,33219,AMELIA RODRIGUES,0,0,3242,0,362,14,0,0,0,0,0,7271,83,0,0,6,0,20,307,0,0,0,0,0,4442,17735,866,13293,1122
BA,33235,ANAGE,0,0,3395,0,429,17,0,0,0,0,0,7771,19,0,0,2,0,52,280,0,0,0,0,0,7481,22376,693,14895,2237
BA,33251,ANDARAI,0,0,875,0,27,6,0,0,0,0,0,4150,15,0,0,7,0,17,34,0,0,0,0,0,2275,8710,255,6435,1049
BA,33260,ANDORINHA,0,0,3112,0,122,2,0,0,0,0,0,2822,10,0,0,1,0,16,47,0,0,0,0,0,2283,9789,434,7506,940
BA,33278,ANGICAL,0,0,2902,0,882,5,0,0,0,0,0,2795,10,0,0,4,0,11,27,0,0,0,0,0,2452,10683,256,8231,1339
BA,33294,ANGUERA,0,0,1306,0,98,8,0,0,0,0,0,3153,24,0,0,7,0,22,173,0,0,0,0,0,1383,7441,550,6058,717
BA,33316,ANTAS,0,0,1123,0,278,8,0,0,0,0,0,3845,40,0,0,1,0,14,52,0,0,0,0,0,1537,8475,517,6938,1060
BA,33332,ANTONIO CARDOSO,0,0,3270,0,223,6,0,0,0,0,0,2535,21,0,0,6,0,43,56,0,0,0,0,0,1289,8984,373,7695,1162
BA,33359,ANTONIO GONCALVES,0,0,1396,0,487,5,0,0,0,0,0,2559,10,0,0,3,0,15,80,0,0,0,0,0,2206,7917,219,5711,937
BA,33375,APORA,0,0,1015,0,312,14,0,0,0,0,0,4384,9,0,0,2,0,14,35,0,0,0,0,0,3417,10864,416,7447,1246
BA,33383,ARACAS,0,0,1534,0,50,4,0,0,0,0,0,2623,11,0,0,4,0,14,67,0,0,0,0,0,1981,7242,246,5261,708
BA,33391,ARACATU,0,0,654,0,282,3,0,0,0,0,0,4581,8,0,0,4,0,11,40,0,0,0,0,0,2936,9930,296,6994,1115
BA,33405,APUAREMA,0,0,778,0,180,2,0,0,0,0,0,1944,7,0,0,5,0,24,116,0,0,0,0,0,2075,5968,142,3893,695
BA,33413,ARACI,0,0,5843,0,345,15,0,0,0,0,0,9573,34,0,0,6,0,46,161,0,0,0,0,0,8373,30632,2090,22259,4146
BA,33430,ARAMARI,0,0,1419,0,217,6,0,0,0,0,0,2979,26,0,0,3,0,18,118,0,0,0,0,0,1783,7578,239,5795,770
BA,33456,ARATUIPE,0,0,780,0,30,3,0,0,0,0,0,2559,19,0,0,0,0,23,127,0,0,0,0,0,1793,6156,183,4363,639
BA,33472,AURELINO LEAL,0,0,1257,0,302,6,0,0,0,0,0,3074,12,0,0,4,0,24,196,0,0,0,0,0,4084,10061,274,5977,828
BA,33499,BAIANOPOLIS,0,0,1232,0,392,18,0,0,0,0,0,3070,9,0,0,4,0,10,73,0,0,0,0,0,2216,8970,773,6754,1173
BA,33510,BAIXA GRANDE,0,0,2693,0,443,11,0,0,0,0,0,4113,38,0,0,0,0,32,279,0,0,0,0,0,4606,14747,733,10141,1799
BA,33529,BANZAE,0,0,918,0,46,5,0,0,0,0,0,4597,10,0,0,1,0,9,30,0,0,0,0,0,2576,9587,266,7011,1129
BA,33537,BARRA,0,0,2230,0,161,5,0,0,0,0,0,13208,24,0,0,8,0,41,108,0,0,0,0,0,6858,26214,651,19356,2920
BA,33553,BARRA DA ESTIVA,0,0,1258,0,127,5,0,0,0,0,0,6854,12,0,0,1,0,20,59,0,0,0,0,0,2952,13287,578,10335,1421
BA,33570,BARRA DO CHOCA,0,0,2348,0,367,12,0,0,0,0,0,7762,35,0,0,8,0,28,266,0,0,0,0,0,5724,19003,494,13279,1959
BA,33596,BARRA DO MENDES,0,0,2877,0,160,10,0,0,0,0,0,3212,23,0,0,3,0,9,40,0,0,0,0,0,4042,12046,627,8004,1043
BA,33618,BARRA DO ROCHA,0,0,749,0,111,2,0,0,0,0,0,1596,7,0,0,1,0,11,119,0,0,0,0,0,2743,6079,269,3336,471
BA,33634,BARREIRAS,0,0,23131,0,4727,36,0,0,0,0,0,18119,204,0,0,11,0,254,680,0,0,0,0,0,14565,68311,1982,53746,4602
BA,33650,GOVERNADOR LOMANTO JUNIOR,0,0,655,0,61,2,0,0,0,0,0,2211,20,0,0,2,0,10,97,0,0,0,0,0,1989,5698,145,3709,506
BA,33677,BELMONTE,0,0,1586,0,163,8,0,0,0,0,0,4607,12,0,0,6,0,29,349,0,0,0,0,0,6041,14716,569,8675,1346
BA,33693,BELO CAMPO,0,0,1538,0,352,7,0,0,0,0,0,4582,15,0,0,4,0,30,89,0,0,0,0,0,3038,11237,396,8199,1186
BA,33715,BIRITINGA,0,0,1155,0,202,6,0,0,0,0,0,4145,25,0,0,4,0,20,113,0,0,0,0,0,2762,10471,532,7709,1507
BA,33731,BOA NOVA,0,0,1142,0,342,4,0,0,0,0,0,3354,13,0,0,6,0,19,37,0,0,0,0,0,3733,10866,779,7133,1437
BA,33758,BOA VISTA DO TUPIM,0,0,2224,0,1876,2,0,0,0,0,0,2555,14,0,0,1,0,20,55,0,0,0,0,0,3640,12681,228,9041,2066
BA,33774,BOM JESUS DA LAPA,0,0,6787,0,2874,28,0,0,0,0,0,8497,34,0,0,15,0,80,556,0,0,0,0,0,11002,34846,1309,23844,3664
BA,33782,BOM JESUS DA SERRA,0,0,479,0,20,6,0,0,0,0,0,2946,3,0,0,1,0,10,32,0,0,0,0,0,1758,6159,123,4401,781
BA,33790,BONINAL,0,0,966,0,141,2,0,0,0,0,0,3891,12,0,0,3,0,13,29,0,0,0,0,0,2403,8759,279,6356,1020
BA,33804,BONITO,0,0,827,0,630,3,0,0,0,0,0,3100,2,0,0,3,0,7,24,0,0,0,0,0,2045,7750,244,5705,865
BA,33812,BOQUIRA,0,0,1752,0,2809,8,0,0,0,0,0,4142,7,0,0,8,0,16,31,0,0,0,0,0,4603,15627,550,11024,1701
BA,33839,BOTUPORA,0,0,1162,0,43,3,0,0,0,0,0,2999,5,0,0,1,0,5,25,0,0,0,0,0,2179,7647,269,5468,956
BA,33855,BREJOES,0,0,1599,0,114,4,0,0,0,0,0,3341,17,0,0,2,0,11,185,0,0,0,0,0,2697,9355,315,6658,1070
BA,33871,BREJOLANDIA,0,0,1013,0,867,5,0,0,0,0,0,2224,4,0,0,2,0,15,18,0,0,0,0,0,1866,7137,340,5271,783
BA,33898,BROTAS DE MACAUBAS,0,0,2040,0,33,2,0,0,0,0,0,3389,13,0,0,4,0,11,32,0,0,0,0,0,2762,9331,184,6569,861
BA,33910,BRUMADO,0,0,8320,0,4796,22,0,0,0,0,0,12714,57,0,0,10,0,31,364,0,0,0,0,0,9448,41620,1809,32172,4049
BA,33936,BUERAREMA,0,0,2216,0,101,10,0,0,0,0,0,6112,8,0,0,5,0,19,188,0,0,0,0,0,5099,15605,421,10506,1426
BA,33952,CAATIBA,0,0,446,0,38,2,0,0,0,0,0,2838,7,0,0,0,0,13,66,0,0,0,0,0,2177,6402,192,4225,623
BA,33960,CABACEIRAS DO PARAGUACU,0,0,959,0,1049,6,0,0,0,0,0,3545,33,0,0,7,0,32,60,0,0,0,0,0,2466,9637,339,7171,1141
BA,33979,CACHOEIRA,0,0,4806,0,125,21,0,0,0,0,0,8273,80,0,0,5,0,68,325,0,0,0,0,0,5542,21968,876,16426,1847
BA,33995,CACULE,0,0,2453,0,109,9,0,0,0,0,0,5859,6,0,0,4,0,18,39,0,0,0,0,0,3954,14327,548,10373,1328
BA,34010,CAEM,0,0,1450,0,222,6,0,0,0,0,0,3426,11,0,0,3,0,14,96,0,0,0,0,0,3192,10040,349,6848,1271
BA,34029,CAETANOS,0,0,327,0,73,3,0,0,0,0,0,3330,5,0,0,2,0,23,21,0,0,0,0,0,1992,6715,179,4723,760
BA,34037,CAETITE,0,0,5012,0,5459,19,0,0,0,0,0,8318,23,0,0,10,0,52,134,0,0,0,0,0,8371,32193,979,23822,3816
BA,34053,CAFARNAUM,0,0,1176,0,567,3,0,0,0,0,0,3894,15,0,0,3,0,16,153,0,0,0,0,0,2761,10155,331,7394,1236
BA,34070,CAIRU,0,0,775,0,45,5,0,0,0,0,0,3578,26,0,0,3,0,50,189,0,0,0,0,0,1259,6660,305,5401,425
BA,34096,CALDEIRAO GRANDE,0,0,804,0,1033,3,0,0,0,0,0,1334,4,0,0,1,0,16,20,0,0,0,0,0,2137,6867,270,4730,1245
BA,34118,CAMACAN,0,0,4290,0,302,7,0,0,0,0,0,6013,37,0,0,5,0,30,324,0,0,0,0,0,8203,21920,807,13717,1902
BA,34134,CAMACARI,0,0,43529,0,1131,135,0,0,0,0,0,34171,574,0,0,41,0,1252,1738,0,0,0,0,0,22645,115818,3794,93173,6808
BA,34150,CAMAMU,0,0,2141,0,164,8,0,0,0,0,0,6844,43,0,0,7,0,45,306,0,0,0,0,0,6972,18901,653,11929,1718
BA,34177,CAMPO ALEGRE DE LOURDES,0,0,4477,0,180,17,0,0,0,0,0,5006,8,0,0,1,0,38,110,0,0,0,0,0,5283,17833,504,12550,2209
BA,34193,CAMPO FORMOSO,0,0,4939,0,985,19,0,0,0,0,0,18416,26,0,0,9,0,45,334,0,0,0,0,0,10731,43343,2817,32612,5022
BA,34215,CANAPOLIS,0,0,732,0,79,4,0,0,0,0,0,3319,4,0,0,6,0,18,21,0,0,0,0,0,1806,7218,338,5412,891
BA,34231,CANARANA,0,0,2783,0,123,13,0,0,0,0,0,5188,14,0,0,6,0,17,144,0,0,0,0,0,4068,14829,738,10761,1735
BA,34258,CANAVIEIRAS,0,0,3774,0,339,9,0,0,0,0,0,7890,26,0,0,10,0,50,474,0,0,0,0,0,9146,24268,695,15122,1855
BA,34274,CANDEAL,0,0,1387,0,78,4,0,0,0,0,0,3391,16,0,0,2,0,19,85,0,0,0,0,0,1664,7872,379,6208,847
BA,34290,CANDEIAS,0,0,21012,0,559,51,0,0,0,0,0,14005,132,0,0,27,0,95,635,0,0,0,0,0,10876,51418,1442,40542,2584
BA,34312,CANDIBA,0,0,1645,0,501,5,0,0,0,0,0,2981,4,0,0,0,0,19,48,0,0,0,0,0,2410,9575,777,7165,1185
BA,34339,CANDIDO SALES,0,0,1777,0,272,12,0,0,0,0,0,7548,19,0,0,9,0,36,208,0,0,0,0,0,5785,18249,829,12464,1754
BA,34355,CANSANCAO,0,0,3364,0,412,9,0,0,0,0,0,8141,18,0,0,5,0,83,210,0,0,0,0,0,5922,21451,1106,15529,2181
BA,34363,CARAIBAS,0,0,1044,0,165,2,0,0,0,0,0,2971,6,0,0,2,0,9,52,0,0,0,0,0,4262,9456,157,5194,786
BA,34371,CARAVELAS,0,0,2636,0,69,8,0,0,0,0,0,3687,8,0,0,3,0,25,335,0,0,0,0,0,4770,13866,542,9096,1783
BA,34398,CARDEAL DA SILVA,0,0,1326,0,21,2,0,0,0,0,0,1510,12,0,0,2,0,16,31,0,0,0,0,0,1616,5266,161,3650,569
