SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO DA REPÚBLICA')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'DEMOCRATAS')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
PR,75191,CONSELHEIRO MAIRINCK,30,13,11,146,21,1557,0,5,0,74,0,25,3,20,0,0,0,0,0,0,123,4,0,56,0,0,0,366,2805,58,2439,39
PR,75205,CAMPO MAGRO,121,714,989,587,90,1329,1,181,40,409,0,20,173,613,104,9,0,101,52,21,513,1394,4,3827,8,13,1,1713,15620,943,13907,410
PR,75213,CONTENDA,99,120,359,1608,31,1133,11,34,17,973,0,7,64,385,1,2,0,15,4,18,248,204,0,2061,4,7,1,1341,10657,870,9316,307
PR,75221,CARAMBEÍ,135,168,129,784,245,1265,7,25,213,886,2,8,2209,1072,0,7,0,112,67,0,200,54,70,1718,7,1,0,1782,13120,732,11338,219
PR,75230,CORBÉLIA,18,853,976,752,17,1949,8,314,0,715,0,37,200,870,1,0,0,53,1,0,640,144,1,1646,4,0,2,1672,12726,397,11054,662
PR,75248,CORONEL DOMINGOS SOARES,3,9,551,440,6,299,0,1,0,83,0,3,4,14,0,0,0,0,1,0,46,1353,0,544,0,0,0,1093,4893,83,3800,48
PR,75256,CORNÉLIO PROCÓPIO,324,467,1157,1837,37,5482,3,11,2,9235,3,187,199,284,7,4,0,320,66,19,1996,2259,6,1589,8,6,2,7193,37550,1541,30357,1027
PR,75264,CRUZMALTINA,0,8,62,50,108,1066,0,17,1,4,0,14,6,14,0,0,0,0,0,5,8,16,3,464,0,0,0,600,2829,117,2229,49
PR,75272,CORONEL VIVIDA,38,30,1557,802,41,3679,0,17,1,224,0,2,83,574,0,0,0,15,1,1,4122,71,0,1185,0,2,0,1890,15621,367,13731,192
PR,75280,CORUMBATAÍ DO SUL,13,8,28,105,0,843,1,0,0,239,0,55,449,51,0,0,0,63,5,0,27,11,0,322,0,0,0,614,3299,93,2685,48
PR,75299,CRUZEIRO DO OESTE,6,17,1913,2962,139,1925,1,66,2,160,1,17,129,80,0,1,0,10,5,1,93,71,1,2926,3,0,0,1950,14382,495,12432,254
PR,75302,ESPERANÇA NOVA,0,3,108,35,0,493,0,2,0,7,0,0,4,5,0,0,0,0,20,0,1,13,0,666,0,0,0,181,1675,25,1494,23
PR,75310,CRUZEIRO DO SUL,28,56,6,1049,2,411,0,0,0,22,0,3,12,809,0,1,0,11,7,0,18,19,1,393,1,0,0,473,3766,104,3293,50
PR,75329,ESPIGÃO ALTO DO IGUAÇU,0,21,16,102,21,860,0,344,0,563,0,0,9,38,0,0,0,8,1,0,3,18,0,695,0,0,0,906,4020,86,3114,68
PR,75337,CRUZ MACHADO,12,15,26,993,0,909,0,1,0,118,0,4,84,88,0,0,0,8,4,11,2,37,1,6879,3,0,0,2162,13488,794,11326,364
PR,75345,FERNANDES PINHEIRO,11,14,79,147,1,1820,1,18,13,77,1,1,706,145,0,1,0,5,7,0,32,13,0,472,3,0,0,890,5097,195,4207,108
PR,75353,CURITIBA,20452,71403,50385,76063,17993,86238,1013,35520,859,40030,139,2253,45872,55921,3269,1498,0,6202,6473,5155,78424,70999,674,182399,4012,1089,512,192528,1309124,77694,1116596,60726
PR,75361,FOZ DO JORDÃO,12,83,172,127,114,1097,0,7,1,60,0,2,170,118,0,0,0,2,0,0,17,5,0,467,0,0,0,1084,4028,98,2944,74
PR,75370,CURIÚVA,33,153,45,1255,1353,2049,0,7,6,159,22,32,18,276,0,0,0,116,1,10,875,86,114,192,11,20,1,2567,11091,577,8524,203
PR,75388,GOIOXIM,1,7,11,609,5,1922,4,0,1,38,0,109,401,44,0,0,0,105,4,0,1,15,0,294,2,20,0,1188,5350,108,4162,70
PR,75396,DIAMANTE DO NORTE,11,16,11,169,14,1665,1,1,0,382,0,0,6,15,0,0,0,2,1,0,15,26,0,726,0,0,0,1094,4702,137,3608,63
PR,75400,DIAMANTE D'OESTE,6,1043,186,478,1,440,1,22,0,28,0,46,88,40,0,0,0,0,0,0,19,37,0,223,2,0,0,591,3661,89,3070,53
PR,75418,DOIS VIZINHOS,58,43,4838,3992,8,1435,4,69,3,368,1,25,80,292,0,2,0,59,2,5,109,194,2,8041,10,47,0,4327,26869,974,22542,307
PR,75426,GUAMIRANGA,8,43,215,289,6,957,0,36,2,85,0,1,1127,109,0,0,0,66,2,0,134,150,0,1154,1,0,0,861,6244,416,5383,109
PR,75434,DOUTOR CAMARGO,13,162,15,256,122,943,0,24,1,258,0,5,128,618,0,0,0,25,166,2,236,83,0,294,0,0,0,686,4797,256,4111,134
PR,75442,IMBAÚ,30,89,87,1069,35,2249,0,8,25,116,0,1,351,485,0,0,0,95,11,3,32,47,20,271,1,11,0,1673,7759,324,6086,98
PR,75450,ENÉAS MARQUES,5,42,1069,505,0,643,0,20,0,40,0,6,12,55,0,0,0,0,0,0,5,55,0,1368,2,5,0,377,4698,156,4321,56
PR,75469,MANFRINÓPOLIS,1,10,272,325,0,1055,0,2,0,23,0,5,19,1,0,0,0,0,0,0,4,16,0,326,0,2,0,438,2774,37,2336,31
PR,75477,ENGENHEIRO BELTRÃO,17,161,29,347,79,1140,2,80,4,479,0,71,572,245,2,1,0,39,199,3,583,335,2,3037,1,4,0,1867,10819,513,8952,218
PR,75485,MARQUINHO,3,4,36,71,18,1297,1,4,22,16,0,0,33,8,0,0,0,4,0,0,132,4,0,1033,0,0,0,914,3983,68,3069,43
PR,75493,FAXINAL,25,56,2436,231,1215,1750,0,2,0,122,0,42,77,164,0,0,0,37,2,5,124,83,0,1598,1,6,0,1479,10792,331,9313,206
PR,75507,PEROBAL,3,2,671,282,13,1469,0,3,0,30,0,1,12,3,0,0,0,13,0,0,22,7,0,852,0,2,0,579,4504,147,3925,61
PR,75515,FÊNIX,13,11,29,46,2,1724,0,7,0,48,0,14,189,102,0,0,0,4,2,0,299,27,0,209,9,1,0,709,3919,83,3210,48
PR,75523,PONTAL DO PARANÁ,52,966,651,475,74,3098,1,164,188,417,1,32,668,318,29,3,0,285,19,80,201,315,5,1262,96,1,1,3504,14580,489,11076,277
PR,75531,FLORAÍ,0,16,2,361,0,381,0,7,0,40,0,7,11,1061,4,0,0,5,33,0,32,5,0,1194,10,0,0,384,4072,177,3688,71
PR,75540,PORTO BARREIRO,1,4,37,669,8,699,0,21,97,11,0,8,60,0,0,0,0,41,0,0,11,39,0,472,1,0,0,509,3002,69,2493,27
PR,75558,FLORESTA,4,245,4,382,8,1046,1,4,0,28,0,11,21,115,0,5,0,51,202,1,164,171,0,1070,5,1,0,426,4523,133,4097,99
PR,75566,PRADO FERREIRA,1,13,25,57,7,1021,1,0,14,84,0,1,24,742,0,0,0,3,0,2,32,22,0,47,0,0,0,304,2767,109,2463,41
PR,75574,FLORESTÓPOLIS,39,71,374,345,16,1531,0,2,0,213,2,5,196,2794,0,0,0,14,2,20,655,99,0,412,1,0,0,1996,9906,329,7910,125
PR,75582,QUARTO CENTENÁRIO,1,4,21,147,1,1487,0,45,0,446,0,6,152,107,0,0,0,3,0,0,205,6,0,188,1,0,0,636,3946,113,3310,52
PR,75590,FLÓRIDA,0,61,2,125,9,799,0,0,0,56,0,1,26,96,0,4,0,42,244,4,17,36,0,62,5,0,0,276,2116,68,1840,30
PR,75604,RESERVA DO IGUAÇU,14,17,156,239,20,1530,0,6,0,138,0,4,119,73,0,0,0,22,0,0,20,22,0,1132,1,4,0,1372,5365,70,3993,79
PR,75612,FORMOSA DO OESTE,40,195,155,1322,27,1443,0,135,0,250,0,19,25,107,0,0,0,16,1,0,42,4,2,300,0,0,0,809,5869,407,5060,122
PR,75620,RIO BRANCO DO IVAÍ,4,5,21,94,7,1135,0,7,0,29,0,13,162,93,0,0,0,50,0,0,7,5,0,323,0,0,0,811,3176,80,2365,45
PR,75639,FOZ DO IGUAÇU,715,12622,23403,3667,331,1957,48,1963,1122,1943,36,15615,368,5762,10,20,0,33,57,554,27593,7250,9,15514,26,85,1,38206,183789,5341,145583,8671
PR,75647,SERRANÓPOLIS DO IGUAÇU,13,108,460,421,12,1060,0,8,0,307,0,169,10,118,1,0,0,3,0,0,37,57,0,179,0,0,0,410,3827,140,3417,92
PR,75655,FRANCISCO BELTRÃO,155,244,3869,17088,46,7058,15,598,15,565,1,48,139,960,5,5,0,113,2,10,722,792,3,7260,34,491,2,9212,55998,2313,46786,968
PR,75663,TAMARANA,26,271,30,456,184,1121,2,3,1,42,11,12,322,2086,0,0,0,14,2,13,48,143,0,545,4,0,0,1889,8420,364,6531,139
PR,75671,GENERAL CARNEIRO,21,8,542,347,1,1814,0,0,0,141,0,12,17,45,2,0,0,1,1,0,13,74,2,3508,2,0,0,2252,10009,365,7757,173
PR,75698,GOIOERÊ,62,29,485,676,9,2716,3,118,2,2506,1,36,1131,5274,1,1,0,68,11,24,222,125,0,1306,133,2,2,4309,21770,689,17461,315
PR,75710,GUAÍRA,56,369,845,3273,24,1391,7,488,1,1103,1,54,148,2441,1,7,0,122,13,62,195,149,2,3652,34,1,0,3956,21457,974,17501,362
PR,75736,GUAIRAÇÁ,0,11,4,102,0,964,0,0,0,36,0,1,1125,6,0,0,0,0,19,0,31,7,0,997,3,0,0,741,4608,90,3867,72
PR,75744,ROSÁRIO DO IVAÍ,0,7,163,82,0,1893,0,13,0,33,0,2,37,271,0,0,0,84,0,3,3,10,2,341,0,0,0,1313,4931,151,3618,59
PR,75752,GUAPIRAMA,2,11,5,200,0,1149,0,9,0,583,0,362,17,35,0,0,0,11,0,2,20,7,0,29,0,0,0,768,3569,91,2801,53
PR,75760,NOVA TEBAS,2,103,129,57,0,3114,0,20,0,42,0,5,36,23,0,0,0,13,0,0,5,3,0,338,0,0,0,991,5487,104,4496,58
PR,75779,GUAPOREMA,0,11,27,38,0,722,1,0,0,29,0,0,5,20,0,1,0,0,1,0,0,4,0,563,1,0,0,267,1830,16,1563,23
PR,75787,SULINA,0,14,251,301,0,546,0,1,0,183,0,0,5,19,0,0,0,1,0,0,106,82,0,588,0,0,0,434,2812,60,2378,54
PR,75795,GUARACI,0,5,5,41,4,1764,0,0,1,50,1,5,185,701,0,0,0,45,0,0,39,94,0,112,1,0,1,385,3874,121,3489,43
PR,75809,LUIZIANA,4,5,19,147,10,1342,1,1,1,1877,1,11,468,6,1,0,0,2,4,0,19,28,0,57,0,0,0,774,5498,192,4724,85
PR,75817,GUARANIAÇU,16,56,236,458,28,3776,1,219,15,148,0,15,406,1752,33,0,0,9,0,4,163,288,0,692,1,0,0,1702,11353,362,9651,275
PR,75833,GUARAPUAVA,327,161,599,9193,128,11810,9,144,23,915,1,133,35196,1013,2,5,0,3038,24,14,366,399,8,20394,45,5,1,20574,116861,3834,96287,2050
PR,75850,GUARAQUEÇABA,5,48,276,166,13,1725,1,60,0,162,0,2,238,80,10,2,0,2,0,223,17,191,0,925,2,0,0,1692,6601,143,4909,175
PR,75876,GUARATUBA,140,1626,768,1735,77,1082,12,412,43,317,0,112,667,4257,21,84,0,59,43,51,682,849,4,2354,16,27,4,5861,24369,980,18508,533
PR,75892,IBAITI,252,55,134,1334,622,2766,0,9,6,1600,0,721,96,233,0,1,0,78,17,6,898,140,0,5800,3,27,0,4427,22117,863,17690,456
PR,75914,IBIPORÃ,187,1938,590,3394,830,3006,5,13,6,612,2,53,1189,3453,4,20,0,243,65,160,628,1436,8,3978,17,0,1,6100,35949,3213,29849,1557
PR,75930,ICARAÍMA,9,2,1184,201,2,963,0,7,0,60,0,2,3,9,0,0,0,17,2,0,10,5,0,2186,64,0,0,1234,6782,240,5548,96
PR,75957,IGUARAÇU,6,266,12,957,0,305,0,48,0,86,0,2,52,341,0,2,0,5,32,0,106,17,1,103,0,0,0,431,3149,131,2718,37
PR,75973,IMBITUVA,215,208,158,1050,389,3534,0,98,30,365,0,38,4094,2251,0,1,0,163,12,22,288,280,4,1050,1,6,0,2660,20147,1386,17487,454
PR,75990,INÁCIO MARTINS,66,6,17,302,2,2395,0,7,16,81,0,4,1028,254,4,0,0,25,19,0,29,1,0,1548,1,0,0,1149,7852,189,6703,104
PR,76015,INAJÁ,0,60,4,120,0,1296,0,1,0,56,0,0,11,6,0,0,0,1,9,0,13,1,0,88,0,0,0,497,2459,51,1962,34
PR,76031,IPIRANGA,18,377,18,572,4,462,1,25,51,299,0,6,1088,2311,4,3,0,161,34,8,785,31,103,694,5,10,0,1625,10370,730,8745,269
PR,76058,IPORÃ,16,35,924,384,20,4157,0,17,0,96,0,48,84,585,1,2,0,22,10,4,65,11,1,1597,2,0,0,1613,11046,383,9433,141
PR,76074,IRATI,188,230,324,1323,55,4458,5,146,573,512,2,27,12807,2755,8,16,0,138,37,1,346,478,18,4069,45,33,4,6675,42203,2608,35528,1315
PR,76090,IRETAMA,5,20,1125,155,27,1741,2,41,0,680,0,41,313,28,2,0,0,24,1,0,227,22,0,906,0,0,0,1262,7633,221,6371,108
PR,76112,ITAGUAJÉ,0,28,25,341,54,960,0,1,0,45,1,1,10,778,0,0,0,5,0,0,3,64,0,197,2,0,0,701,3676,130,2975,70
PR,76139,ITAMBARACÁ,3,49,64,181,15,1698,0,0,0,26,0,3,100,298,0,0,0,7,0,0,714,360,0,52,0,0,0,747,4942,176,4195,89
PR,76155,ITAMBÉ,2,334,2,1020,183,49,0,0,1,84,0,9,116,1014,0,0,0,24,233,0,104,25,0,274,5,0,0,664,4646,167,3982,74
PR,76171,ITAPEJARA D'OESTE,13,44,2845,1218,0,829,0,14,6,44,0,1,17,302,0,0,0,25,0,0,62,30,0,742,0,0,0,1045,8078,301,7033,72
PR,76198,ITAÚNA DO SUL,1,5,27,135,75,309,0,0,0,98,0,12,8,3,0,0,0,1,0,0,14,11,0,1246,1,0,0,820,3134,72,2314,32
PR,76210,IVAÍ,30,39,24,480,6,2403,0,23,27,254,0,4,646,2194,14,0,0,34,12,0,60,123,4,386,2,0,0,862,8922,361,8060,150
PR,76236,IVAIPORÃ,61,59,142,2270,32,4573,1,25,19,1598,0,176,562,2420,10,2,0,131,4,12,109,217,2,1973,14,3,1,4308,23030,956,18722,1633
PR,76252,IVATUBA,2,37,16,405,4,159,6,86,0,114,0,7,26,440,0,0,0,11,39,0,49,50,0,83,8,0,0,651,2495,104,1844,57
PR,76279,JABOTI,3,3,9,62,73,1401,0,0,0,41,0,31,4,11,0,1,0,14,2,2,535,21,1,354,1,9,0,608,3678,131,3070,66
PR,76295,JACAREZINHO,186,382,380,3591,49,8013,3,6,0,385,5,552,242,3575,1,0,0,173,11,7,1422,122,4,1247,13,2,0,6639,30976,1196,24337,576
PR,76317,JAGUAPITÃ,14,47,29,506,27,2855,1,0,3,162,2,6,153,921,0,0,0,136,2,0,133,498,0,731,2,0,0,1803,9476,597,7673,214
PR,76333,JAGUARIAÍVA,61,120,173,2557,1511,3951,3,130,9,316,1,17,1726,2701,4,7,0,176,41,19,315,239,8,1530,7,829,3,4819,24489,1095,19670,416
PR,76350,JANDAIA DO SUL,38,32,49,695,30,1145,3,6,13,425,0,3777,46,86,6,0,0,138,819,27,145,138,2,3344,7,0,1,2444,16012,985,13568,528
PR,76376,JANIÓPOLIS,7,10,26,79,2,2041,1,8,0,254,0,8,326,14,0,0,0,2,1,1,7,2,0,881,1,1,0,1454,5935,145,4481,103
PR,76392,JAPIRA,5,25,11,52,55,899,1,0,0,524,0,21,1,11,0,1,0,8,24,0,787,34,1,199,2,2,0,817,3922,121,3105,76
PR,76414,JAPURÁ,7,9,250,177,2,1451,0,0,0,32,0,7,258,220,0,0,0,29,96,2,28,9,1,2236,2,3,0,612,6430,308,5818,131
PR,76430,JARDIM ALEGRE,10,38,18,1639,15,1944,0,14,0,171,0,89,307,458,0,0,0,110,11,8,24,179,1,1192,0,0,0,1949,9391,327,7442,209
PR,76457,JARDIM OLINDA,0,0,2,182,0,266,0,0,0,1,0,0,38,433,0,0,0,1,0,0,2,0,0,60,0,0,0,295,1386,18,1091,13
PR,76473,JATAIZINHO,31,235,44,1980,80,2297,1,4,0,102,0,6,149,203,0,1,0,58,6,4,255,273,0,350,9,0,1,1743,9210,446,7467,187
PR,76490,JOAQUIM TÁVORA,39,41,34,630,3,2488,0,3,1,363,0,335,88,90,0,0,0,27,6,5,947,158,1,185,1,8,0,1226,7953,393,6727,212
PR,76511,JUNDIAÍ DO SUL,1,17,13,616,0,552,1,0,0,85,1,20,0,299,0,0,0,9,0,3,19,8,0,157,0,0,0,380,2442,51,2062,25
PR,76538,JUSSARA,5,340,80,476,0,1919,0,1,0,27,0,1,404,11,0,3,0,30,137,0,31,13,0,159,0,20,0,883,5250,204,4367,69
PR,76554,KALORÉ,2,7,7,313,1,1188,0,0,0,24,0,43,4,190,0,0,0,6,10,1,16,27,0,941,0,0,0,437,3659,111,3222,49
PR,76570,LAPA,239,363,785,2275,356,2892,29,138,102,471,0,33,315,9142,6,7,0,109,137,21,289,2296,8,2698,30,753,0,5084,34625,2397,29541,1077
PR,76597,LARANJEIRAS DO SUL,98,64,1246,1801,473,6554,1,289,1506,225,0,22,640,79,0,2,0,164,6,4,52,85,1,1909,9,0,2,5126,22830,665,17704,475
PR,76619,LEÓPOLIS,4,7,19,110,6,1750,0,0,0,168,0,2,5,40,0,0,0,1,2,0,158,31,0,119,1,0,0,622,3468,101,2846,63
PR,76635,LOANDA,33,24,25,494,10,1810,2,16,1,327,0,16,24,69,0,0,0,14,1,0,86,45,5,7671,14,0,0,3131,15421,368,12290,216
PR,76651,LOBATO,3,121,5,98,0,1329,0,0,0,127,0,0,9,932,0,0,0,0,14,0,9,5,0,59,1,0,0,446,3474,73,3028,47
PR,76678,LONDRINA,2459,26497,7175,15225,22860,40326,153,440,40,11177,153,386,26127,9356,80,36,0,1253,325,7230,9366,14664,107,26395,581,42,5,58549,352498,22949,293949,20178
PR,76694,LUPIONÓPOLIS,0,57,7,156,1,1309,1,0,1,19,0,0,19,900,0,0,0,4,5,2,17,12,1,67,1,0,0,651,3765,123,3114,105
PR,76716,MALLET,31,39,503,217,7,2053,8,17,13,310,1,10,1384,207,0,0,0,29,15,0,50,644,0,1182,4,0,0,1649,10230,790,8581,352
PR,76732,MAMBORÊ,5,26,319,290,4,1689,2,105,5,1568,0,4,1768,745,0,0,0,134,22,4,198,159,0,540,1,1,0,2119,11206,521,9087,205
PR,76759,MANDAGUAÇU,33,398,19,2297,4,979,3,1,13,334,0,15,154,886,0,7,0,51,1651,1,1417,280,1,1684,24,2,0,2534,15040,800,12506,351
PR,76775,MANDAGUARI,57,199,118,868,53,1340,6,28,1,779,5,813,112,1510,1,1,0,228,624,13,453,569,4,9494,41,0,0,4567,25899,1434,21332,875
PR,76791,MANDIRITUBA,98,201,990,2807,52,2913,4,66,1,162,0,13,100,113,9,2,0,50,52,94,1237,165,1,2229,6,5,1,2403,16185,980,13782,329
PR,76813,MANOEL RIBAS,5,61,1136,200,4,1885,0,5,0,835,0,38,1464,65,0,0,0,210,2,6,27,111,1,889,2,0,2,1965,10173,379,8208,150
PR,76830,MARECHAL CÂNDIDO RONDON,70,158,164,917,49,12235,33,743,0,4899,0,175,95,6444,1,1,0,28,3,0,223,95,0,206,204,4,1,5000,34894,1055,29894,615
PR,76856,MARIA HELENA,1,9,1381,444,1,255,0,20,0,26,0,9,5,22,0,0,0,16,0,0,24,2,0,1059,18,0,0,464,4202,81,3738,37
PR,76872,MARIALVA,104,567,32,2563,18,951,10,40,1,694,0,49,129,2771,0,7,0,4716,1506,5,540,827,3,2094,11,0,1,4123,25248,1468,21125,586
PR,76899,MARILUZ,18,11,652,347,6,2052,0,14,0,407,0,1,19,41,0,0,0,3,4,0,11,6,0,1931,3,4,0,1619,8015,188,6396,100
PR,76910,MARINGÁ,1228,16668,667,32728,202,11165,230,342,325,10294,14,288,3740,1254,53,685,0,2971,27305,154,26834,3514,25,30345,419,94,9,41866,248348,11918,206482,7462
PR,76937,MARIÓPOLIS,22,27,1590,103,0,517,1,3,0,56,0,15,134,903,0,0,0,5,0,0,55,44,0,144,0,0,0,578,4923,174,4345,183
PR,76953,MARMELEIRO,21,27,1334,2568,3,706,1,13,0,53,0,11,18,586,0,0,0,28,1,1,49,52,0,1684,7,53,1,1879,10275,395,8396,148
PR,76970,MARUMBI,0,46,5,56,4,1232,0,0,1,213,0,108,3,71,5,2,0,4,14,0,5,21,1,806,0,0,0,301,3341,136,3040,67
PR,76996,MATELÂNDIA,53,286,1456,537,214,2520,1,89,5,674,1,357,143,197,0,2,0,28,9,0,798,235,1,734,1,1,0,2226,12164,525,9938,289
PR,77011,MEDIANEIRA,196,786,1601,1142,378,4072,0,398,50,3653,0,4044,266,860,3,1,0,19,13,8,2278,519,2,955,5,11,2,5444,30799,1238,25355,918
PR,77038,MIRADOR,1,4,20,93,3,1073,0,0,0,16,0,1,3,1,0,0,0,0,1,0,16,1,0,133,1,0,0,413,1951,29,1538,16
PR,77054,MIRASELVA,1,0,3,55,0,908,0,0,0,9,0,1,108,269,0,0,0,1,0,0,11,12,0,13,0,0,0,223,1792,30,1569,17
PR,77070,MOREIRA SALES,5,24,478,98,1,3615,1,18,4,515,0,2,249,35,4,2,0,39,1,2,28,19,0,954,3,111,0,1344,8854,302,7510,118
PR,77097,MORRETES,441,126,1230,271,15,2014,5,102,12,542,0,33,316,986,29,193,0,10,20,169,155,412,11,2227,9,0,1,3052,14258,562,11206,360
PR,77119,MUNHOZ DE MELO,1,27,9,649,1,944,1,3,0,66,0,8,10,211,0,1,0,6,61,1,53,30,0,87,0,0,0,403,3004,132,2601,58
PR,77135,NOSSA SENHORA DAS GRAÇAS,1,16,8,79,1,711,0,1,2,31,0,0,4,150,0,0,0,5,3,0,10,46,0,971,0,0,0,569,3194,129,2625,214
PR,77151,NOVA ALIANÇA DO IVAÍ,0,0,0,71,0,844,0,0,0,23,0,6,1,4,0,0,0,5,2,0,32,1,0,18,2,0,0,238,1363,23,1125,11
PR,77178,NOVA AMÉRICA DA COLINA,2,8,22,115,1,863,0,1,0,58,0,3,2,0,0,1,0,4,65,0,627,33,0,103,0,0,0,346,2694,168,2348,76
PR,77194,NOVA CANTU,7,9,21,258,1,2554,0,12,0,121,2,6,288,64,0,0,0,2,0,0,62,127,0,547,0,0,0,1884,6636,92,4752,53
PR,77216,NOVA ESPERANÇA,90,217,83,1396,406,5158,5,6,2,441,6,36,237,422,1,4,0,135,163,7,242,130,3,4244,13,40,3,4364,21110,1198,16746,474
PR,77232,NOVA FÁTIMA,27,16,42,258,10,1332,0,27,0,294,0,26,44,40,22,1,0,94,2,0,1173,96,2,541,0,0,0,1345,6272,289,4927,135
PR,77259,NOVA LONDRINA,23,51,198,1064,7,2253,1,8,0,122,0,4,74,119,0,0,0,12,2,7,72,19,2,2245,5,0,0,2626,10082,278,7456,142
PR,77275,ORTIGUEIRA,100,74,223,569,38,4199,0,86,4,76,1,17,808,1061,0,0,0,290,11,9,1830,140,1,972,3,0,0,3245,16153,680,12908,284
PR,77291,OURIZONA,0,24,6,1085,0,40,0,0,0,8,0,10,9,410,0,0,0,8,48,0,186,4,0,289,1,0,0,305,2809,91,2504,73
PR,77313,PAIÇANDU,138,1739,64,2283,28,2340,4,25,25,1543,1,30,285,58,1,77,0,106,2503,4,2296,430,1,2227,13,0,0,4024,24642,1658,20618,727
PR,77330,PALMAS,212,23,675,679,60,1748,1,13,0,1193,1,19,73,174,2,0,0,4,13,1,69,12862,2,1380,5,1,0,5814,27322,589,21508,261
PR,77356,PALMEIRA,209,429,599,2438,16,1812,6,116,63,963,1,23,3698,763,3,4,0,43,1087,4,279,190,13,4352,6,4,1,3759,24925,1699,21166,692
PR,77372,PALMITAL,31,29,48,621,7,4323,1,398,5,77,0,18,222,24,0,0,0,183,2,1,188,29,2,1279,12,0,0,3542,12434,365,8892,154
PR,77399,PALOTINA,27,1815,982,1618,1227,3722,6,83,1,335,0,26,323,1682,1,3,0,278,4,3,77,89,7,2501,13,0,0,3867,21633,949,17766,638
PR,77410,PARAÍSO DO NORTE,8,14,20,3701,5,1030,0,3,0,933,0,9,29,11,0,0,0,70,8,1,61,4,0,295,5,0,0,843,8130,285,7287,163
PR,77437,PARANACITY,24,585,12,879,1,1212,0,0,0,195,4,0,111,963,0,0,0,49,31,0,111,45,2,704,1,0,0,1560,7531,314,5971,165
PR,77453,PARANAGUÁ,682,479,11319,1111,174,19523,24,580,376,1797,5,46,25084,522,518,42,0,108,55,6948,623,1558,8,1978,337,9,1,14110,97970,3301,83860,1557
PR,77470,PARANAPOEMA,2,66,1,190,3,785,0,0,0,2,0,0,1,264,0,0,0,1,2,0,5,16,0,107,1,0,0,286,1950,53,1664,20
PR,77496,PARANAVAÍ,230,160,134,1553,35,25108,26,14,0,807,0,29,185,474,1,2,0,154,65,21,7747,157,3,3905,440,1,1,11789,60228,2074,48439,1199
PR,77518,PATO BRANCO,191,142,15147,1091,23,2804,4,62,10,873,0,75,1104,14861,1,1,0,138,8,7,471,671,11,1563,4,98,0,8196,51757,1268,43561,661
PR,77534,PAULA FREITAS,6,16,15,63,0,1229,0,0,0,92,0,0,84,28,0,0,0,1,0,1,8,7,0,1317,0,0,0,555,4103,279,3548,80
PR,77550,PAULO FRONTIN,4,12,25,100,38,1314,1,1,9,53,0,9,382,21,0,4,0,2,8,1,7,23,0,1615,2,0,0,819,5373,412,4554,130
PR,77577,PEABIRU,44,506,58,1206,109,1647,1,18,0,788,0,14,1157,128,0,0,0,8,42,3,181,326,0,628,3,1,0,2244,10480,433,8236,194
PR,77593,PÉROLA D'OESTE,3,22,1514,536,1,789,0,3,0,64,0,9,12,8,0,0,0,12,0,3,7,16,0,1022,0,0,0,534,5068,118,4534,60
