SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS', 11, 'Partido Progressista')","('QT_VOTOS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS', 15, 'Partido do Movimento Democrático Brasileiro')","('QT_VOTOS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS', 17, 'Partido Social Liberal')","('QT_VOTOS', 18, 'Rede Sustentabilidade')","('QT_VOTOS', 19, 'Partido Trabalhista Nacional')","('QT_VOTOS', 20, 'Partido Social Cristão')","('QT_VOTOS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS', 22, 'Partido da República')","('QT_VOTOS', 23, 'Partido Popular Socialista')","('QT_VOTOS', 25, 'Democratas')","('QT_VOTOS', 27, 'Partido Social Democrata Cristão')","('QT_VOTOS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS', 29, 'Partido da Causa Operária')","('QT_VOTOS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS', 43, 'Partido Verde')","('QT_VOTOS', 44, 'Partido Republicano Progressista')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS', 51, 'Partido Ecológico Nacional')","('QT_VOTOS', 54, 'Partido Pátria Livre')","('QT_VOTOS', 55, 'Partido Social Democrático')","('QT_VOTOS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS', 70, 'Partido Trabalhista do Brasil')","('QT_VOTOS', 77, 'Solidariedade')","('QT_VOTOS', 90, 'Partido Republicano da Ordem Social')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
RS,85456,BOM JESUS,0,1723,99,2799,0,7650,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4183,18014,910,13831,640
RS,85464,CRISTAL,0,676,155,4480,0,3845,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1282,11280,436,9998,396
RS,85472,BOM RETIRO DO SUL,0,1499,235,5172,0,7664,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2913,19492,1056,16579,923
RS,85480,SÃO MIGUEL DAS MISSÕES,0,1327,491,4146,0,2745,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1113,10612,493,9499,295
RS,85499,BOSSOROCA,0,1208,105,3540,0,2845,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2831,11392,499,8561,353
RS,85502,GLORINHA,0,1454,167,1914,0,5244,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1077,10870,428,9793,567
RS,85510,BRAGA,0,714,70,1841,0,1710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,6180,263,4796,197
RS,85529,SEGREDO,0,1627,44,2692,0,4566,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2278,12112,515,9834,382
RS,85537,BUTIÁ,0,2826,498,10620,0,9631,0,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,7066,33600,1626,26534,1276
RS,85545,ALEGRIA,0,847,77,1994,0,2402,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1263,7056,219,5793,249
RS,85553,CAÇAPAVA DO SUL,0,4423,630,16443,0,16951,0,0,0,0,0,5,0,0,0,0,48,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,9821,53722,3192,43901,2125
RS,85561,SALDANHA MARINHO,0,1050,114,1356,0,1766,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,445,5138,218,4693,186
RS,85570,CACEQUI,0,1329,139,7856,0,4818,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6082,21291,524,15209,530
RS,85588,SÃO JOSÉ DO HERVAL,0,322,159,1290,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,3802,149,3237,126
RS,85596,CACHOEIRA DO SUL,0,12717,2524,36073,0,45477,0,0,0,0,0,14,0,0,0,0,72,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,32560,139312,5367,106752,4370
RS,85600,VISTA ALEGRE,0,375,42,1933,0,1680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,690,4968,129,4278,116
RS,85618,CACHOEIRINHA,0,12871,2845,46686,0,79113,0,0,0,0,0,20,0,0,0,0,122,0,0,0,0,0,0,0,0,834,0,0,0,0,0,0,0,33038,196010,9529,162972,10952
RS,85626,IVORÁ,0,453,44,780,0,1573,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,425,3626,165,3201,179
RS,85634,CACIQUE DOBLE,0,1007,113,1444,0,3471,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1159,7830,366,6671,266
RS,85642,VILA MARIA,0,475,37,1571,0,3646,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,854,7080,252,6226,237
RS,85650,CAIBATÉ,0,759,81,2444,0,2835,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1374,8118,388,6744,229
RS,85669,TAQUARUÇU DO SUL,0,424,47,1719,0,1826,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,683,5092,200,4409,182
RS,85677,CAIÇARA,0,805,205,2370,0,3289,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1040,8264,279,7224,272
RS,85685,IMBÉ,0,2324,457,9907,0,10677,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,7138,32550,858,25412,1118
RS,85693,CAMAQUÃ,0,9176,1879,29986,0,32652,0,0,0,0,0,4,0,0,0,0,47,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,18175,100363,5024,82188,3326
RS,85707,SEDE NOVA,0,618,12,1322,0,1828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,860,5087,240,4227,205
RS,85715,CAMBARÁ DO SUL,0,1758,34,1503,0,4295,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544,10986,394,8442,452
RS,85723,TUPANDI,0,590,53,1666,0,3674,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,725,7428,365,6703,334
RS,85731,CAMPINA DAS MISSÕES,0,594,243,3812,0,3575,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,795,9624,213,8829,381
RS,85740,RIOZINHO,0,413,90,2050,0,3180,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,567,7042,400,6475,331
RS,85758,CAMPINAS DO SUL,0,1122,127,1720,0,4457,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1385,9485,292,8100,374
RS,85766,RELVADO,0,317,50,1101,0,1544,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,3752,75,3227,136
RS,85774,CAMPO BOM,0,7547,1095,23672,0,44715,0,0,0,0,0,9,0,0,0,0,64,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,14648,99918,3605,85270,4434
RS,85782,IMIGRANTE,0,439,27,1032,0,2533,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,537,5090,280,4553,238
RS,85790,CAMPO NOVO,0,644,106,2889,0,2523,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1097,7846,330,6749,246
RS,85804,CIDREIRA,0,1443,327,5035,0,7662,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,6631,22608,624,15977,829
RS,85812,CANDELÁRIA,0,6451,527,10251,0,17354,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,8729,48155,2962,39426,1846
RS,85820,MONTAURI,0,197,44,661,0,1473,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2794,109,2602,117
RS,85839,CÂNDIDO GODÓI,0,1777,69,2540,0,5117,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1121,11310,292,10189,387
RS,85847,VISTA GAÚCHA,0,153,33,1419,0,2375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,461,4658,80,4197,135
RS,85855,CANELA,0,6458,824,7351,0,27370,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,9861,58777,3630,48916,3220
RS,85863,VISTA ALEGRE DO PRATA,0,280,32,359,0,1524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,238,2676,133,2438,105
RS,85871,CANGUÇU,0,11002,593,21681,0,32759,0,0,0,0,0,6,0,0,0,0,37,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,15613,89428,4802,73815,2860
RS,85880,CASEIROS,0,952,46,977,0,1952,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,5226,286,4429,215
RS,85898,CANOAS,0,33730,8224,149984,0,167492,0,0,0,0,0,91,0,0,0,0,411,0,0,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,66524,477668,23232,411144,26010
RS,85901,ITACURUBI,0,504,143,2024,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,688,4880,143,4192,154
RS,85910,CARAZINHO,0,7087,1163,25390,0,37840,0,0,0,0,0,9,0,0,0,0,24,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,16643,94198,2962,77555,3001
RS,85928,ENTRE RIOS DO SUL,0,255,29,1730,0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,4937,197,4384,181
RS,85936,CARLOS BARBOSA,0,3026,359,6304,0,24034,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,5218,42412,1557,37194,1861
RS,85944,CERRO GRANDE DO SUL,0,1351,431,4266,0,4954,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2328,14436,636,12108,462
RS,85952,CASCA,0,1623,80,2790,0,7238,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2167,14992,576,12825,503
RS,85960,CAMARGO,0,456,38,1111,0,1920,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,4416,183,3914,201
RS,85979,CATUÍPE,0,1540,657,4080,0,5886,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2331,15604,576,13273,522
RS,85987,PARAÍSO DO SUL,0,1685,197,3092,0,4215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2065,11978,366,9913,355
RS,85995,CAXIAS DO SUL,0,22806,6647,100951,0,364357,0,0,0,0,0,116,0,0,0,0,340,0,0,0,0,0,0,0,0,990,0,0,0,0,0,0,0,101922,663579,26160,561657,39290
RS,86010,CERRO LARGO,0,1793,127,6976,0,7327,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3363,20735,447,17372,678
RS,86029,FAXINALZINHO,0,583,82,1064,0,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,4092,192,3673,199
RS,86037,CHAPADA,0,2365,194,4320,0,5550,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2132,15700,640,13568,488
RS,86045,AMARAL FERRADOR,0,1109,551,2573,0,2981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1913,10018,554,8105,335
RS,86053,CHIAPETTA,0,1067,52,1669,0,2622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,6553,131,5701,159
RS,86061,VILA FLORES,0,648,90,711,0,3366,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,307,5708,274,5401,306
RS,86070,CIRÍACO,0,759,101,1906,0,3225,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1281,7992,431,6711,286
RS,86088,CERRO BRANCO,0,946,509,1906,0,2455,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,534,6980,346,6446,280
RS,86096,COLORADO,0,1047,85,1013,0,2512,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,576,5784,277,5208,269
RS,86100,ANDRÉ DA ROCHA,0,357,6,413,0,849,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,2002,94,1794,73
RS,86118,CONDOR,0,1523,200,3605,0,3509,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,938,10374,259,9436,324
RS,86126,POÇO DAS ANTAS,0,305,26,1012,0,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,315,3658,120,3343,124
RS,86134,CONSTANTINA,0,2448,241,4841,0,4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2705,16048,523,13343,475
RS,86142,TRÊS PALMEIRAS,0,424,409,2337,0,2519,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1283,7524,280,6241,265
RS,86150,CORONEL BICACO,0,1566,215,4088,0,2857,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1529,10880,282,9351,336
RS,86169,NOVA ALVORADA,0,677,87,1445,0,2054,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,358,5038,202,4680,211
RS,86177,CRISSIUMAL,0,2185,227,6755,0,7973,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3931,23078,972,19147,1020
RS,86185,MORRO REDONDO,0,1011,185,3130,0,3516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1670,10452,507,8782,424
RS,86193,CRUZ ALTA,0,6436,791,27046,0,35261,0,0,0,0,0,4,0,0,0,0,57,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,22509,98202,3211,75693,2802
RS,86207,SANTA MARIA DO HERVAL,0,1373,55,2097,0,5188,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,808,10362,387,9554,450
RS,86215,CRUZEIRO DO SUL,0,2400,296,5443,0,7437,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2598,19970,823,17372,957
RS,86223,BARÃO,0,964,31,1748,0,4886,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1103,9328,279,8225,313
RS,86231,DAVID CANABARRO,0,1343,34,1586,0,3020,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,647,7368,385,6721,348
RS,86240,ELDORADO DO SUL,0,2614,1733,14592,0,16407,0,0,0,0,0,4,0,0,0,0,33,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,9106,48963,2111,39857,2152
RS,86258,DOIS IRMÃOS,0,4031,459,13342,0,18325,0,0,0,0,0,9,0,0,0,0,21,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,5160,44309,1319,39149,1601
RS,86274,DOM FELICIANO,0,2215,132,6994,0,6231,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3924,21516,1137,17592,870
RS,86282,ALTO FELIZ,0,246,40,793,0,2919,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,255,4588,123,4333,209
RS,86290,DOM PEDRITO,0,6231,717,18159,0,17580,0,0,0,0,0,6,0,0,0,0,33,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,14498,60853,1753,46355,1836
RS,86304,AMETISTA DO SUL,0,1345,243,3184,0,3400,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2646,11776,565,9130,386
RS,86312,DONA FRANCISCA,0,763,62,1314,0,2632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,584,5758,219,5174,182
RS,86320,ARAMBARÉ,0,371,149,1715,0,2227,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,658,5550,184,4892,234
RS,86339,ENCANTADO,0,2629,288,6177,0,16616,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,5458,33780,1140,28322,1407
RS,86347,BARÃO DO TRIUNFO,0,988,159,2597,0,4023,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1902,10224,244,8322,302
RS,86355,ENCRUZILHADA DO SUL,0,3722,728,12267,0,10254,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,9315,40616,2623,31301,1658
RS,86363,BARRA DO GUARITA,0,119,22,1565,0,2184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,5326,147,4215,177
RS,86371,ERECHIM,0,11121,1367,33113,0,68845,0,0,0,0,0,17,0,0,0,0,67,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,24718,151844,5672,127126,6787
RS,86380,BARRA DO RIO AZUL,0,374,100,1108,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,3488,119,3195,110
RS,86398,HERVAL,0,894,372,4210,0,2296,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2570,11020,353,8450,313
RS,86401,BARRA FUNDA,0,479,574,1173,0,1603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,398,4502,123,4104,148
RS,86410,ERVAL GRANDE,0,951,54,2662,0,2706,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1113,8328,520,7215,319
RS,86428,BOA VISTA DAS MISSÕES,0,304,92,1127,0,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,345,3282,121,2937,104
RS,86436,ERVAL SECO,0,932,456,4330,0,3302,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2713,12395,315,9682,342
RS,86444,BOM PROGRESSO,0,537,35,1210,0,1278,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,3676,105,3323,105
RS,86452,ESMERALDA,0,425,27,1633,0,1763,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,5310,164,4140,126
RS,86460,CAMPESTRE DA SERRA,0,720,20,476,0,2784,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,5480,242,4525,281
RS,86479,ESPUMOSO,0,2947,983,5741,0,9909,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3354,24466,801,21112,713
RS,86487,CANDIOTA,0,756,275,5976,0,4468,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3022,15306,385,12284,406
RS,86495,ESTÂNCIA VELHA,0,5516,668,16392,0,27029,0,0,0,0,0,10,0,0,0,0,39,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,9301,65387,2735,56086,3590
RS,86509,CAPITÃO,0,517,218,1295,0,1811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,258,4520,251,4262,167
RS,86517,ESTEIO,0,8099,2140,43654,0,47284,0,0,0,0,0,17,0,0,0,0,80,0,0,0,0,0,0,0,0,519,0,0,0,0,0,0,0,23851,136292,5019,112441,5629
RS,86525,CARLOS GOMES,0,400,20,1072,0,930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,180,2798,110,2618,81
RS,86533,ESTRELA,0,3506,403,10037,0,24210,0,0,0,0,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,7737,50112,1883,42375,2266
RS,86541,CENTENÁRIO,0,868,52,1942,0,1455,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,4810,150,4580,111
RS,86550,FARROUPILHA,0,5423,964,14339,0,61622,0,0,0,0,0,15,0,0,0,0,37,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,14495,106311,4268,91816,5060
RS,86568,CHARRUA,0,688,49,1187,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,5258,139,4125,216
RS,86576,FAXINAL DO SOTURNO,0,1016,101,2905,0,4774,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1783,11409,430,9626,390
RS,86584,COLINAS,0,416,50,689,0,2448,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,4220,130,3917,179
RS,86592,FELIZ,0,859,197,3854,0,11724,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3057,21411,713,18354,979
RS,86606,COQUEIROS DO SUL,0,875,93,1238,0,1487,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,4340,96,3932,141
RS,86614,FLORES DA CUNHA,0,2528,718,3658,0,29310,0,0,0,0,0,9,0,0,0,0,23,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,7031,47497,1625,40466,2552
RS,86622,CORONEL BARROS,0,685,159,1278,0,1666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,4278,91,4006,126
RS,86630,FONTOURA XAVIER,0,1312,236,5933,0,4478,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2129,15464,819,13335,542
RS,86649,COXILHA,0,635,91,1272,0,1755,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,306,4348,138,4042,142
RS,86657,FORMIGUEIRO,0,1319,148,2928,0,3924,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,886,10110,462,9224,426
RS,86665,DERRUBADAS,0,515,33,1124,0,2536,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,4942,80,4435,142
RS,86673,FREDERICO WESTPHALEN,0,5272,380,11893,0,18142,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,8881,48063,1760,39182,1650
RS,86681,DOIS IRMÃOS DAS MISSÕES,0,447,63,1408,0,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3360,75,3060,100
RS,86690,GARIBALDI,0,3414,339,7996,0,27876,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,7340,51382,1958,44042,2413
RS,86703,ENGENHO VELHO,0,341,19,967,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2182,51,2016,48
RS,86711,GAURAMA,0,1010,194,2495,0,4515,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,581,9672,432,9091,435
RS,86720,GARRUCHOS,0,664,150,1806,0,1258,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,709,4804,111,4095,103
RS,86738,GENERAL CÂMARA,0,977,224,4477,0,4427,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2662,13674,449,11012,420
RS,86746,GENTIL,0,383,78,626,0,1423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,281,3038,115,2757,129
RS,86754,SÃO VICENTE DO SUL,0,1221,142,4253,0,4428,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3319,14372,506,11053,490
RS,86762,GRAMADO DOS LOUREIROS,0,422,67,1323,0,967,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,3357,127,3041,133
RS,86770,GETÚLIO VARGAS,0,3121,144,4745,0,11848,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4454,26110,814,21656,958
RS,86789,GRAMADO XAVIER,0,658,139,1647,0,2115,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,908,5830,204,4922,155
