,NM_CAND,NM_URNA,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS ELEITO
598,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41475,BOM DESPACHO,MG,17814
599,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41483,SANTA CRUZ DE SALINAS,MG,1084
600,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41491,BOM JARDIM DE MINAS,MG,1423
601,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41505,SANTA HELENA DE MINAS,MG,1028
602,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41513,BOM JESUS DA PENHA,MG,1562
603,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41521,SANTO ANTÔNIO DO RETIRO,MG,1131
604,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41530,BOM JESUS DO AMPARO,MG,1995
605,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41548,SÃO DOMINGOS DAS DORES,MG,1553
606,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41556,BOM JESUS DO GALHO,MG,3834
607,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41564,SÃO FÉLIX DE MINAS,MG,723
608,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41572,BOM REPOUSO,MG,3660
609,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41580,SÃO GERALDO DO BAIXIO,MG,1158
610,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41599,BOM SUCESSO,MG,5868
611,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41602,SÃO JOÃO DAS MISSÕES,MG,946
612,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41610,BONFIM,MG,2486
613,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41629,SÃO JOAQUIM DE BICAS,MG,4889
614,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41637,BONFINÓPOLIS DE MINAS,MG,1372
615,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41645,SÃO JOSÉ DA BARRA,MG,2438
616,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41653,BORDA DA MATA,MG,5384
617,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41661,ALTO CAPARAÓ,MG,1737
618,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41670,BOTELHOS,MG,4542
619,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41688,ANGELÂNDIA,MG,1593
620,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41696,BOTUMIRIM,MG,1345
621,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41700,ARICANDUVA,MG,1029
622,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41718,BRASÍLIA DE MINAS,MG,3889
623,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41726,BERIZAL,MG,598
624,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41734,BRÁS PIRES,MG,1164
625,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41742,BONITO DE MINAS,MG,1849
626,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41750,BRAÚNAS,MG,1006
627,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41769,BUGRE,MG,2018
628,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41777,BRAZÓPOLIS,MG,5127
629,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41785,CABECEIRA GRANDE,MG,1986
630,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41793,BRUMADINHO,MG,10635
631,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41807,CAMPO AZUL,MG,657
632,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41815,BUENO BRANDÃO,MG,4521
633,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41823,CANTAGALO,MG,1492
634,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41831,BUENÓPOLIS,MG,2236
635,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41840,CATAS ALTAS,MG,1788
636,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41858,BURITIS,MG,5895
637,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41866,CATUTI,MG,825
638,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41874,BURITIZEIRO,MG,5058
639,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41882,CHAPADA GAÚCHA,MG,1155
640,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41890,CABO VERDE,MG,3815
641,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41904,CÔNEGO MARINHO,MG,1216
642,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41912,CACHOEIRA DA PRATA,MG,1609
643,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41920,CONFINS,MG,2562
644,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41939,CACHOEIRA DE MINAS,MG,4641
645,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41947,CÓRREGO FUNDO,MG,2437
646,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41955,CACHOEIRA DOURADA,MG,908
647,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41963,CRISÓLITA,MG,1226
648,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41971,CAETANÓPOLIS,MG,3851
649,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41980,CUPARAQUE,MG,1839
650,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,41998,CAETÉ,MG,15622
651,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42005,CURRAL DE DENTRO,MG,1843
652,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42013,CAIANA,MG,730
653,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42021,DELTA,MG,1744
654,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42030,CAJURI,MG,1124
655,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42048,DOM BOSCO,MG,1154
656,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42056,CALDAS,MG,5417
657,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42064,FREI LAGONEGRO,MG,846
658,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42072,CAMACHO,MG,1699
659,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42080,FRUTA DE LEITE,MG,1055
660,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42099,CAMANDUCAIA,MG,5692
661,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42102,GAMELEIRAS,MG,179
662,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42110,CAMBUÍ,MG,7441
663,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42129,GLAUCILÂNDIA,MG,663
664,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42137,CAMBUQUIRA,MG,4452
665,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42145,GOIABEIRA,MG,1559
666,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42153,CAMPANÁRIO,MG,1359
667,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42161,GOIANÁ,MG,1467
668,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42170,CAMPANHA,MG,5213
669,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42188,GUARACIAMA,MG,1110
670,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42196,CAMPESTRE,MG,7734
671,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42200,IBIRACATU,MG,1136
672,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42218,CAMPINA VERDE,MG,6374
673,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42226,IMBÉ DE MINAS,MG,1530
674,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42234,CAMPO BELO,MG,14772
675,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42242,INDAIABIRA,MG,2018
676,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42250,CAMPO DO MEIO,MG,2658
677,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42269,JAPONVAR,MG,1184
678,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42277,CAMPO FLORIDO,MG,2018
679,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42285,JENIPAPO DE MINAS,MG,1181
680,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42293,CAMPOS ALTOS,MG,4227
681,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42307,JOSÉ GONÇALVES DE MINAS,MG,1019
682,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42315,CAMPOS GERAIS,MG,8594
683,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42323,JOSÉ RAYDAN,MG,1122
684,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42331,CANAÃ,MG,1522
685,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42340,SÃO SEBASTIÃO DA VARGEM ALEGRE,MG,954
686,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42358,CANÁPOLIS,MG,2289
687,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42366,SÃO SEBASTIÃO DO ANTA,MG,1406
688,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42374,CANA VERDE,MG,1494
689,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42382,SERRANÓPOLIS DE MINAS,MG,696
690,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42390,CANDEIAS,MG,4103
691,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42404,SETUBINHA,MG,1758
692,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42412,CAPARAÓ,MG,970
693,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42420,TAPARUBA,MG,1327
694,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42439,CAPELA NOVA,MG,1317
695,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42447,UNIÃO DE MINAS,MG,758
696,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42455,CAPELINHA,MG,7809
697,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42463,URUANA DE MINAS,MG,640
698,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42471,CAPETINGA,MG,2577
699,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42480,VARGEM GRANDE DO RIO PARDO,MG,1109
700,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42498,CAPIM BRANCO,MG,3348
701,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42501,VARJÃO DE MINAS,MG,1949
702,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42510,CAPINÓPOLIS,MG,3910
703,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42528,VERDELÂNDIA,MG,1193
704,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42536,CAPITÃO ENÉAS,MG,3031
705,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42544,VEREDINHA,MG,1165
706,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42552,CAPITÓLIO,MG,2610
707,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42560,VERMELHO NOVO,MG,1454
708,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42579,CAPUTIRA,MG,1581
709,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42587,TOCOS DO MOJI,MG,1668
710,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42595,CARAÍ,MG,1996
711,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42617,CARANAÍBA,MG,1023
712,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42633,CARANDAÍ,MG,6599
713,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42650,CARANGOLA,MG,6127
714,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42676,CARATINGA,MG,16428
715,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42692,CARBONITA,MG,2093
716,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42714,CAREAÇU,MG,2222
717,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42730,CARLOS CHAGAS,MG,5117
718,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42757,CARMÉSIA,MG,998
719,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42773,CARMO DA CACHOEIRA,MG,4853
720,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42790,CARMO DA MATA,MG,4381
721,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42811,CARMO DE MINAS,MG,5407
722,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42838,CARMO DO CAJURU,MG,6260
723,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42854,CARMO DO PARANAÍBA,MG,8044
724,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42870,CARMO DO RIO CLARO,MG,7211
725,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42897,CARMÓPOLIS DE MINAS,MG,4611
726,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42919,CARRANCAS,MG,1070
727,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42935,CARVALHÓPOLIS,MG,1086
728,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42951,CARVALHOS,MG,1709
729,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42978,CASA GRANDE,MG,862
730,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,42994,CASCALHO RICO,MG,884
731,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43010,CÁSSIA,MG,5515
732,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43036,CONCEIÇÃO DA BARRA DE MINAS,MG,1396
733,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43052,CATAGUASES,MG,14096
734,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43079,CATAS ALTAS DA NORUEGA,MG,1614
735,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43095,CAXAMBU,MG,6032
736,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43117,CEDRO DO ABAETÉ,MG,624
737,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43133,CENTRAL DE MINAS,MG,986
738,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43150,CENTRALINA,MG,1522
739,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43176,CHÁCARA,MG,732
740,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43192,CHALÉ,MG,984
741,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43214,CHAPADA DO NORTE,MG,2350
742,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43230,CHIADOR,MG,1842
743,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43257,CIPOTÂNEA,MG,1705
744,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43273,CLARAVAL,MG,2901
745,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43290,CLARO DOS POÇÕES,MG,1891
746,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43311,CLÁUDIO,MG,10669
747,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43338,COIMBRA,MG,1745
748,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43354,COLUNA,MG,1189
749,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43370,COMENDADOR GOMES,MG,1269
750,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43397,COMERCINHO,MG,1148
751,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43419,CONCEIÇÃO DA APARECIDA,MG,3570
752,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43435,CONCEIÇÃO DAS PEDRAS,MG,1032
753,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43451,CONCEIÇÃO DAS ALAGOAS,MG,4572
754,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43478,CONCEIÇÃO DE IPANEMA,MG,1008
755,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43494,CONCEIÇÃO DO MATO DENTRO,MG,3731
756,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43516,CONCEIÇÃO DO PARÁ,MG,2257
757,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43532,CONCEIÇÃO DO RIO VERDE,MG,4983
758,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43559,CONCEIÇÃO DOS OUROS,MG,3642
759,ANTONIO AUGUSTO JUNHO ANASTASIA,ANTONIO ANASTASIA,45,Partido da Social Democracia Brasileira,PSDB,43575,CONGONHAL,MG,3797
