,NM_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS_NOMINAIS ELEITO
6703,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66478,LOUVEIRA,SP,6733
6704,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66494,LUCÉLIA,SP,3437
6705,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66516,LUCIANÓPOLIS,SP,545
6706,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66532,LUÍS ANTÔNIO,SP,2019
6707,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66559,LUIZIÂNIA,SP,661
6708,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66575,LUPÉRCIO,SP,611
6709,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66591,LUTÉCIA,SP,317
6710,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66613,MACATUBA,SP,2539
6711,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66630,MACAUBAL,SP,1221
6712,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66656,MACEDÔNIA,SP,733
6713,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66672,MAGDA,SP,628
6714,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66699,MAIRINQUE,SP,7311
6715,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66710,MAIRIPORÃ,SP,12362
6716,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66737,MANDURI,SP,2266
6717,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66753,MARABÁ PAULISTA,SP,489
6718,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66770,MARACAÍ,SP,2550
6719,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66796,MARIÁPOLIS,SP,773
6720,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66818,MARÍLIA,SP,34196
6721,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66834,MARINÓPOLIS,SP,348
6722,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66850,MARTINÓPOLIS,SP,4260
6723,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66877,MATÃO,SP,13292
6724,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66893,MAUÁ,SP,52205
6725,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66915,MENDONÇA,SP,954
6726,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66931,MERIDIANO,SP,798
6727,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66958,MIGUELÓPOLIS,SP,3018
6728,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66974,MINEIROS DO TIETÊ,SP,1895
6729,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,66990,MIRACATU,SP,3194
6730,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67016,MIRA ESTRELA,SP,687
6731,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67032,MIRANDÓPOLIS,SP,2621
6732,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67059,MIRANTE DO PARANAPANEMA,SP,1958
6733,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67075,MIRASSOL,SP,7333
6734,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67091,MIRASSOLÂNDIA,SP,1039
6735,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67113,MOCOCA,SP,12903
6736,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67130,MOGI DAS CRUZES,SP,71891
6737,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67156,MOGI GUAÇU,SP,19802
6738,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67172,MOGI MIRIM,SP,12678
6739,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67199,MOMBUCA,SP,606
6740,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67210,MONÇÕES,SP,495
6741,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67237,MONGAGUÁ,SP,6785
6742,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67253,MONTE ALEGRE DO SUL,SP,1611
6743,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67270,MONTE ALTO,SP,8515
6744,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67296,MONTE APRAZÍVEL,SP,2756
6745,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67318,MONTE AZUL PAULISTA,SP,3571
6746,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67334,MONTE CASTELO,SP,756
6747,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67350,MONTEIRO LOBATO,SP,1160
6748,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67377,MONTE MOR,SP,5860
6749,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67393,MORRO AGUDO,SP,4039
6750,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67415,MORUNGABA,SP,2877
6751,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67431,MURUTINGA DO SUL,SP,607
6752,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67458,NARANDIBA,SP,1266
6753,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67474,NATIVIDADE DA SERRA,SP,1243
6754,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67490,NAZARÉ PAULISTA,SP,2658
6755,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67512,NEVES PAULISTA,SP,1545
6756,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67539,NHANDEARA,SP,1442
6757,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67555,NIPOÃ,SP,689
6758,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67571,NOVA ALIANÇA,SP,1158
6759,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67598,NOVA EUROPA,SP,1567
6760,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67610,NOVA GRANADA,SP,1881
6761,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67636,NOVA GUATAPORANGA,SP,446
6762,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67652,NOVA INDEPENDÊNCIA,SP,534
6763,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67679,NOVA LUZITÂNIA,SP,998
6764,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67695,NOVA ODESSA,SP,9368
6765,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67717,NOVO HORIZONTE,SP,6820
6766,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67733,NUPORANGA,SP,1151
6767,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67750,OCAUÇU,SP,585
6768,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67776,ÓLEO,SP,468
6769,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67792,OLÍMPIA,SP,9141
6770,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67814,ONDA VERDE,SP,645
6771,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67830,ORIENTE,SP,1458
6772,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67857,ORINDIÚVA,SP,1132
6773,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67873,ORLÂNDIA,SP,6374
6774,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67890,OSASCO,SP,105907
6775,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67911,OSCAR BRESSANE,SP,609
6776,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67938,OSVALDO CRUZ,SP,5277
6777,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67954,OURINHOS,SP,16198
6778,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67970,OURO VERDE,SP,956
6779,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,67997,PACAEMBU,SP,1851
6780,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68012,PALESTINA,SP,1745
6781,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68039,PALMARES PAULISTA,SP,1458
6782,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68055,PALMEIRA D OESTE,SP,1508
6783,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68071,PALMITAL,SP,3675
6784,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68098,PANORAMA,SP,2381
6785,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68110,PARAGUAÇU PAULISTA,SP,4684
6786,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68136,PARAIBUNA,SP,3466
6787,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68152,PARAÍSO,SP,796
6788,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68179,PARANAPANEMA,SP,2878
6789,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68195,PARANAPUÃ,SP,1017
6790,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68217,PARAPUÃ,SP,1362
6791,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68233,PARDINHO,SP,1012
6792,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68250,PARIQUERA-AÇU,SP,2315
6793,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68276,PATROCÍNIO PAULISTA,SP,2875
6794,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68292,PAULICÉIA,SP,703
6795,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68314,PAULÍNIA,SP,12451
6796,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68330,PAULO DE FARIA,SP,1402
6797,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68357,PEDERNEIRAS,SP,6721
6798,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68373,PEDRA BELA,SP,1341
6799,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68390,PEDRANÓPOLIS,SP,516
6800,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68411,PEDREGULHO,SP,2332
6801,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68438,PEDREIRA,SP,5751
6802,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68454,PEDRO DE TOLEDO,SP,1572
6803,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68470,PENÁPOLIS,SP,8515
6804,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68497,PEREIRA BARRETO,SP,3398
6805,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68519,PEREIRAS,SP,1202
6806,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68535,PERUÍBE,SP,9665
6807,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68551,PIACATU,SP,1107
6808,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68578,PIEDADE,SP,12681
6809,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68594,PILAR DO SUL,SP,5686
6810,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68616,PINDAMONHANGABA,SP,24698
6811,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68632,PINDORAMA,SP,2382
6812,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68659,ESPÍRITO SANTO DO PINHAL,SP,6388
6813,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68675,PINHALZINHO,SP,2595
6814,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68691,PIQUEROBI,SP,396
6815,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68713,PIQUETE,SP,2200
6816,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68730,PIRACAIA,SP,4908
6817,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68756,PIRACICABA,SP,54950
6818,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68772,PIRAJU,SP,3961
6819,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68799,PIRAJUÍ,SP,3047
6820,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68810,PIRANGI,SP,2120
6821,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68837,PIRAPORA DO BOM JESUS,SP,2723
6822,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68853,PIRAPOZINHO,SP,4462
6823,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68870,PIRASSUNUNGA,SP,11740
6824,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68896,PIRATININGA,SP,2876
6825,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68918,PITANGUEIRAS,SP,4694
6826,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68934,PLANALTO,SP,1161
6827,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68950,PLATINA,SP,576
6828,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68977,POÁ,SP,14683
6829,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,68993,POLONI,SP,1134
6830,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69019,POMPÉIA,SP,3348
6831,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69035,PONGAÍ,SP,712
6832,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69051,PONTAL,SP,5081
6833,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69078,PONTES GESTAL,SP,689
6834,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69094,POPULINA,SP,693
6835,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69116,PORANGABA,SP,1266
6836,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69132,PORTO FELIZ,SP,7295
6837,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69159,PORTO FERREIRA,SP,8435
6838,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69175,POTIRENDABA,SP,2360
6839,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69191,PRADÓPOLIS,SP,3053
6840,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69213,PRAIA GRANDE,SP,36117
6841,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69230,PRESIDENTE ALVES,SP,680
6842,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69256,PRESIDENTE BERNARDES,SP,2341
6843,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69272,PRESIDENTE EPITÁCIO,SP,5254
6844,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69299,PRESIDENTE PRUDENTE,SP,35184
6845,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69310,PRESIDENTE VENCESLAU,SP,3072
6846,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69337,PROMISSÃO,SP,4647
6847,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69353,QUATÁ,SP,2017
6848,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69370,QUEIROZ,SP,402
6849,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69396,QUELUZ,SP,2000
6850,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69418,QUINTANA,SP,1258
6851,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69434,RAFARD,SP,1655
6852,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69450,RANCHARIA,SP,6086
6853,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69477,REDENÇÃO DA SERRA,SP,1507
6854,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69493,REGENTE FEIJÓ,SP,2655
6855,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69515,REGINÓPOLIS,SP,847
6856,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69531,REGISTRO,SP,8895
6857,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69558,RESTINGA,SP,1318
6858,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69574,RIBEIRA,SP,666
6859,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69590,RIBEIRÃO BONITO,SP,1747
6860,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69612,RIBEIRÃO BRANCO,SP,2894
6861,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69639,RIBEIRÃO CORRENTE,SP,713
6862,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69655,RIBEIRÃO DO SUL,SP,727
6863,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69671,RIBEIRÃO PIRES,SP,17909
6864,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69698,RIBEIRÃO PRETO,SP,83276
6865,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69710,RIVERSUL,SP,583
6866,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69736,RIFAINA,SP,802
6867,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69752,RINCÃO,SP,1440
6868,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69779,RINÓPOLIS,SP,1728
6869,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69795,RIO CLARO,SP,27050
6870,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69817,RIO DAS PEDRAS,SP,4618
6871,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69833,RIO GRANDE DA SERRA,SP,6861
6872,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69850,RIOLÂNDIA,SP,1866
6873,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69876,ROSEIRA,SP,2148
6874,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69892,RUBIÁCEA,SP,503
6875,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69914,RUBINÉIA,SP,492
6876,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69930,SABINO,SP,643
6877,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69957,SAGRES,SP,724
6878,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69973,SALES,SP,1063
6879,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,69990,SALES OLIVEIRA,SP,1891
6880,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70017,SALESÓPOLIS,SP,3895
6881,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70033,SALMOURÃO,SP,1084
6882,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70050,SALTO,SP,17604
6883,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70076,SALTO DE PIRAPORA,SP,6611
6884,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70092,SALTO GRANDE,SP,1686
6885,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70114,SANDOVALINA,SP,706
6886,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70130,SANTA ADÉLIA,SP,2959
6887,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70157,SANTA ALBERTINA,SP,1178
6888,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70173,SANTA BÁRBARA D OESTE,SP,22675
6889,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70190,ÁGUAS DE SANTA BÁRBARA,SP,733
6890,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70211,SANTA BRANCA,SP,2604
6891,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70238,SANTA CLARA D OESTE,SP,610
6892,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70254,SANTA CRUZ DA CONCEIÇÃO,SP,913
6893,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70270,SANTA CRUZ DAS PALMEIRAS,SP,5173
6894,MARA CRISTINA GABRILLI,MARA GABRILLI,45,Partido da Social Democracia Brasileira,PSDB,70297,SANTA CRUZ DO RIO PARDO,SP,7768
