,NM_CAND,NM_URNA,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS ELEITO,QT_VOTOS SUBSTITUÍDO
9846,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75213,CONTENDA,PR,3844,0
9847,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75221,CARAMBEÍ,PR,5245,0
9848,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75230,CORBÉLIA,PR,3705,0
9849,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75248,CORONEL DOMINGOS SOARES,PR,2185,0
9850,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75256,CORNÉLIO PROCÓPIO,PR,13517,0
9851,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75264,CRUZMALTINA,PR,1075,0
9852,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75272,CORONEL VIVIDA,PR,7788,0
9853,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75280,CORUMBATAÍ DO SUL,PR,1372,0
9854,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75299,CRUZEIRO DO OESTE,PR,8956,0
9855,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75302,ESPERANÇA NOVA,PR,833,0
9856,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75310,CRUZEIRO DO SUL,PR,1681,0
9857,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75329,ESPIGÃO ALTO DO IGUAÇU,PR,1694,0
9858,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75337,CRUZ MACHADO,PR,3485,0
9859,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75345,FERNANDES PINHEIRO,PR,2946,0
9860,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75353,CURITIBA,PR,305159,0
9861,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75361,FOZ DO JORDÃO,PR,2000,0
9862,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75370,CURIÚVA,PR,3902,0
9863,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75388,GOIOXIM,PR,2926,0
9864,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75396,DIAMANTE DO NORTE,PR,2387,0
9865,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75400,DIAMANTE D'OESTE,PR,1560,0
9866,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75418,DOIS VIZINHOS,PR,12708,0
9867,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75426,GUAMIRANGA,PR,2246,0
9868,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75434,DOUTOR CAMARGO,PR,1622,0
9869,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75442,IMBAÚ,PR,3889,0
9870,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75450,ENÉAS MARQUES,PR,2256,0
9871,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75469,MANFRINÓPOLIS,PR,1180,0
9872,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75477,ENGENHEIRO BELTRÃO,PR,3858,0
9873,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75485,MARQUINHO,PR,1600,0
9874,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75493,FAXINAL,PR,5621,0
9875,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75507,PEROBAL,PR,2377,0
9876,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75515,FÊNIX,PR,2062,0
9877,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75523,PONTAL DO PARANÁ,PR,2867,0
9878,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75531,FLORAÍ,PR,1205,0
9879,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75540,PORTO BARREIRO,PR,1549,0
9880,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75558,FLORESTA,PR,1684,0
9881,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75566,PRADO FERREIRA,PR,1424,0
9882,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75574,FLORESTÓPOLIS,PR,3456,0
9883,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75582,QUARTO CENTENÁRIO,PR,2298,0
9884,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75590,FLÓRIDA,PR,1148,0
9885,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75604,RESERVA DO IGUAÇU,PR,2362,0
9886,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75612,FORMOSA DO OESTE,PR,3064,0
9887,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75620,RIO BRANCO DO IVAÍ,PR,1421,0
9888,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75639,FOZ DO IGUAÇU,PR,39925,0
9889,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75647,SERRANÓPOLIS DO IGUAÇU,PR,1614,0
9890,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75655,FRANCISCO BELTRÃO,PR,28979,0
9891,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75663,TAMARANA,PR,2394,0
9892,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75671,GENERAL CARNEIRO,PR,3098,0
9893,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75698,GOIOERÊ,PR,10857,0
9894,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75710,GUAÍRA,PR,8718,0
9895,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75736,GUAIRAÇÁ,PR,1846,0
9896,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75744,ROSÁRIO DO IVAÍ,PR,1705,0
9897,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75752,GUAPIRAMA,PR,1732,0
9898,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75760,NOVA TEBAS,PR,2405,0
9899,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75779,GUAPOREMA,PR,954,0
9900,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75787,SULINA,PR,1399,0
9901,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75795,GUARACI,PR,2115,0
9902,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75809,LUIZIANA,PR,2680,0
9903,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75817,GUARANIAÇU,PR,4625,0
9904,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75833,GUARAPUAVA,PR,42084,0
9905,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75850,GUARAQUEÇABA,PR,2542,0
9906,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75876,GUARATUBA,PR,6095,0
9907,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75892,IBAITI,PR,10133,0
9908,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75914,IBIPORÃ,PR,8965,0
9909,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75930,ICARAÍMA,PR,3022,0
9910,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75957,IGUARAÇU,PR,1236,0
9911,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75973,IMBITUVA,PR,8332,0
9912,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75990,INÁCIO MARTINS,PR,4085,0
9913,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76015,INAJÁ,PR,1253,0
9914,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76031,IPIRANGA,PR,4475,0
9915,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76058,IPORÃ,PR,6401,0
9916,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76074,IRATI,PR,17411,0
9917,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76090,IRETAMA,PR,4339,0
9918,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76112,ITAGUAJÉ,PR,1590,0
9919,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76139,ITAMBARACÁ,PR,2702,0
9920,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76155,ITAMBÉ,PR,1639,0
9921,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76171,ITAPEJARA D'OESTE,PR,4347,0
9922,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76198,ITAÚNA DO SUL,PR,1472,0
9923,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76210,IVAÍ,PR,4319,0
9924,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76236,IVAIPORÃ,PR,12836,0
9925,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76252,IVATUBA,PR,924,0
9926,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76279,JABOTI,PR,1854,0
9927,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76295,JACAREZINHO,PR,13864,0
9928,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76317,JAGUAPITÃ,PR,3683,0
9929,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76333,JAGUARIAÍVA,PR,9229,0
9930,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76350,JANDAIA DO SUL,PR,5433,0
9931,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76376,JANIÓPOLIS,PR,2764,0
9932,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76392,JAPIRA,PR,1863,0
9933,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76414,JAPURÁ,PR,2658,0
9934,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76430,JARDIM ALEGRE,PR,4919,0
9935,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76457,JARDIM OLINDA,PR,551,0
9936,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76473,JATAIZINHO,PR,3285,0
9937,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76490,JOAQUIM TÁVORA,PR,3716,0
9938,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76511,JUNDIAÍ DO SUL,PR,1468,0
9939,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76538,JUSSARA,PR,2305,0
9940,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76554,KALORÉ,PR,1569,0
9941,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76570,LAPA,PR,11972,0
9942,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76597,LARANJEIRAS DO SUL,PR,11145,0
9943,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76619,LEÓPOLIS,PR,1408,0
9944,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76635,LOANDA,PR,5937,0
9945,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76651,LOBATO,PR,1093,0
9946,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76678,LONDRINA,PR,76412,0
9947,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76694,LUPIONÓPOLIS,PR,1929,0
9948,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76716,MALLET,PR,4284,0
9949,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76732,MAMBORÊ,PR,4289,0
9950,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76759,MANDAGUAÇU,PR,5247,0
9951,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76775,MANDAGUARI,PR,7813,0
9952,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76791,MANDIRITUBA,PR,7185,0
9953,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76813,MANOEL RIBAS,PR,3519,0
9954,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76830,MARECHAL CÂNDIDO RONDON,PR,15240,0
9955,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76856,MARIA HELENA,PR,2489,0
9956,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76872,MARIALVA,PR,7014,0
9957,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76899,MARILUZ,PR,4006,0
9958,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76910,MARINGÁ,PR,68050,0
9959,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76937,MARIÓPOLIS,PR,2565,0
9960,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76953,MARMELEIRO,PR,5092,0
9961,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76970,MARUMBI,PR,1758,0
9962,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,76996,MATELÂNDIA,PR,4148,0
9963,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77011,MEDIANEIRA,PR,11395,0
9964,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77038,MIRADOR,PR,933,0
9965,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77054,MIRASELVA,PR,912,0
9966,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77070,MOREIRA SALES,PR,5011,0
9967,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77097,MORRETES,PR,4809,0
9968,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77119,MUNHOZ DE MELO,PR,1804,0
9969,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77135,NOSSA SENHORA DAS GRAÇAS,PR,1348,0
9970,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77151,NOVA ALIANÇA DO IVAÍ,PR,459,0
9971,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77178,NOVA AMÉRICA DA COLINA,PR,1507,0
9972,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77194,NOVA CANTU,PR,3156,0
9973,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77216,NOVA ESPERANÇA,PR,7034,0
9974,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77232,NOVA FÁTIMA,PR,2863,0
9975,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77259,NOVA LONDRINA,PR,3582,0
9976,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77275,ORTIGUEIRA,PR,8056,0
9977,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77291,OURIZONA,PR,1185,0
9978,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77313,PAIÇANDU,PR,8730,0
9979,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77330,PALMAS,PR,12593,0
9980,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77356,PALMEIRA,PR,9649,0
9981,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77372,PALMITAL,PR,5668,0
9982,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77399,PALOTINA,PR,8197,0
9983,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,77410,PARAÍSO DO NORTE,PR,4607,0
