year,cod_microregion,IS_mt,XD_mt,cod_mesoregion,income2,income3,income_percapita,ivAutor_IS_mt,ivAutor_XD_mt,ivIS,ivXD,munic_size,sizeagric,sizeinformal,sizemanuf,sizemine,sizenontrade,sizeprim,sizerural,state,workforce
2000,29028,.097822197,.029345971,2991,11161.26348690037,1179152.676565573,105.64688,5.8343511,2.8069365,.015668584,.0056462958,.0033665275255569,.20118835793702,.4286425997074637,.0414178307891295,.0012236129610677,.3053178636955373,.2024119708980877,.3637476681254532,29,321132.7374762297
2000,29029,.10859962,.025976382,2991,6665.572851386154,544197.0949814261,81.64296,9.2113972,3.3482275,.0068199886,.010507873,.0011372954024726,.2251234319458793,.4046495004252859,.0631405300542015,.0045796146550645,.2611840632091291,.2297030466009439,.3328764894660544,29,108486.4992614985
2000,29030,.11220828,.095238879,2991,5747.225136169232,435699.7544125596,75.810455,6.2878098,3.0050545,.0099967998,.027258568,.0012235358224576,.2976444786910439,.467873006999851,.0285797774404294,.0006210993965921,.2650433818687161,.298265578087636,.4898967158900913,29,116712.9646447897
2000,29032,.10825471,.091764934,2991,18867.63981916849,2591650.092259457,137.35953,5.975493,4.1783891,.023718288,.012371818,.0034485266600737,.1563815164021354,.3998909969022155,.0440566283360769,.0014260647546764,.3577787994798799,.1578075811568118,.2430688874513832,29,328954.6270458698
2000,29901,.077829279,.048395671,2902,7122.546364787559,601108.5807235216,84.39518,3.6828077,3.5873406,.0091158981,.0061227656,.0029572411087865,.245849898937807,.4179606818391944,.0283053440792358,.0019453278897706,.2513631780692403,.2477952268275776,.398613411367391,29,282090.945472002
2000,29905,.077310264,.0306964,2991,4939.12595054158,347116.4148541025,70.278915,3.6342242,3.0622764,.0085315527,.011350878,.0048228234738227,.2929181068549879,.4933971707013864,.0259770588113489,.0045792049904874,.2300647145391586,.2974973118454752,.463036484338541,29,460048.6681768894
2000,29907,.18305202,.21106517,2991,10676.74398593378,1103210.136513052,103.32833,9.0496883,7.7151809,.033504743,.069758393,.0077692097478599,.1701711375149855,.4233833931332365,.0530003955484278,.0014682731014909,.3535579234443616,.1716394106164764,.3129232321637189,29,741104.1720042229
2000,29916,.08036045,.18715695,2991,3302.237203124969,189763.3763073385,57.465096,3.249402,6.4761238,.0075704227,.027493453,.0014290352601192,.2536714884402798,.4253109443814166,.0277517417256164,.0084897639128642,.1937753978797355,.262161252353144,.6776865836380768,29,136315.5362753868
2000,29917,.19461934,.047630887,2991,8870.754842100723,835489.2483281126,94.184685,15.157907,3.5961876,.057388209,.0070374031,.0086625605928149,.1844590171654988,.3730893366375483,.034832381830404,.0010049027105315,.3091890673772983,.1854639198760302,.2826612161294494,29,826320.8233428001
2000,31001,.15924625,.56406462,3101,51241.35749611631,11599277.53692284,226.36554,7.9632697,5.6968031,.037419658,.21190692,.0007776362712127,.1962861614994617,.3950964762958307,.0374550567776347,.0005068756482548,.3115306855296183,.1967930371477164,.2844712968871812,31,74178.64925789833
