year,cod_microregion,IS_mt,XD_mt,idcluster,income2,income3,income_percapita,ivAutor_IS_mt,ivAutor_XD_mt,ivIS,ivXD,munic_size,region,sizeagric,sizeinformal,sizemanuf,sizemine,sizenontrade,sizeprim,sizerural,state,wls_b_avghourwage_s0,wls_b_avghourwage_s1,wls_b_avghourwage_s3,wls_b_avghourwage_s4,wls_b_formal_s0,wls_b_migrated_s0,wls_b_occup_skill_s0,wls_b_outmigrated_s0,wls_b_wagehrskill,wls_b_wagehrunskill,wls_b_work_main_s0,wls_b_work_main_s4,wls_se_avghourwage_s0,wls_se_avghourwage_s1,wls_se_avghourwage_s3,wls_se_avghourwage_s4,wls_se_formal_s0,wls_se_migrated_s0,wls_se_occup_skill_s0,wls_se_outmigrated_s0,wls_se_wagehrskill,wls_se_wagehrunskill,wls_se_work_main_s0,wls_se_work_main_s4,wls_wgt,workforce,dstate2,dstate3,dstate4,dstate5,dstate6,dstate7,dstate8,dstate9,dstate10,dstate11,dstate12,dstate13,dstate14,dstate15,dstate16,dstate17,dstate18,dstate19,dstate20,dstate21,dstate22,dstate23,dstate24,dstate25,dstate26,dstate27,Dwls_b_avghourwage_s0
1999,14901,.11810923,.013514028,1491,44082.30097051803,9255425.365135683,209.95786,6.3216286,3.0816782,.023714738,.0083882986,.0017254193284951,1,.1095870741252205,.3905941401724125,.0329250388303182,.0030080793823068,.3698327017192755,.1125951535075272,.2097538158732674,14,.90667844,1.3195674,.5088104,.59745538,-.26575291,.16251655,-.029989718,-.094971098,.54711425,.94605017,-.12408751,-.10599463,.023103477,.034503575,.0837036,.030314445,.0055370773,.0050745145,.0034666385,.0029288467,.071512364,.024219701,.0046473858,.0078514758,.0011476327,164587.5841048956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,14901,.11810923,.013514028,1491,44082.30097051803,9255425.365135683,209.95786,6.3216286,3.0816782,.023714738,.0083882986,.0017254193284951,1,.1095870741252205,.3905941401724125,.0329250388303182,.0030080793823068,.3698327017192755,.1125951535075272,.2097538158732674,14,.19607231,.068870738,.034575108,.22980183,-.15872443,.10588169,.015999498,-.030070027,.2714538,.16902162,-.075414747,.074373536,.008658818,.019626047,.030505884,.0099294614,.0045340904,.0028993182,.0034493806,.0020372632,.021883834,.0089913597,.0036318519,.0042846417,.0016539444,164587.5841048956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1193481311202049
2001,14901,.11810923,.013514028,1491,44082.30097051803,9255425.365135683,209.95786,6.3216286,3.0816782,.023714738,.0083882986,.0017254193284951,1,.1095870741252205,.3905941401724125,.0329250388303182,.0030080793823068,.3698327017192755,.1125951535075272,.2097538158732674,14,.076724179,-.00094449421,-.027594689,.066713691,-.14815719,.04106399,-.0015008167,-.081390783,.14686579,.048235826,-.1243313,.047657363,.0072688702,.022123493,.032981168,.0084557943,.0041898936,.0022012752,.0032484413,.0019294011,.019074602,.0078716539,.0029592779,.0038016411,.0022922659,164587.5841048956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,15001,.084952779,3.9793725,1591,5263.000365369953,381812.4628771753,72.546539,5.5085177,62.684669,-.00295147,2.1279109,.0006968646777472,1,.2782873862972611,.487068940873928,.0600203149304406,.0113067056717489,.2112133810004419,.28959409196901,.4649984583382298,15,-.073226817,.06071968,-.14878654,.0532437,-.32826948,,-.02969395,,.12696055,-.056661207,-.016636694,-.18890958,.0098755015,.011180176,.025102815,.029714664,.0059117395,,.0020360625,,.072205476,.0099504981,.003530923,.0046324939,.00072713871,66473.85471129417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,15001,.084952779,3.9793725,1591,5263.000365369953,381812.4628771753,72.546539,5.5085177,62.684669,-.00295147,2.1279109,.0006968646777472,1,.2782873862972611,.487068940873928,.0600203149304406,.0113067056717489,.2112133810004419,.28959409196901,.4649984583382298,15,-.12798078,-.047156665,-.079638846,-.038779322,-.25034001,-.012624292,-.024167659,-.011478705,.0031803679,-.12855317,-.04474552,-.25632074,.022892807,.028405176,.083980449,.042846885,.0072298073,.0048931362,.0043942435,.0052006445,.086652458,.02360082,.0061776508,.0090678046,.00053864345,66473.85471129417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,15001,.084952779,3.9793725,1591,5263.000365369953,381812.4628771753,72.546539,5.5085177,62.684669,-.00295147,2.1279109,.0006968646777472,1,.2782873862972611,.487068940873928,.0600203149304406,.0113067056717489,.2112133810004419,.28959409196901,.4649984583382298,15,-.3682304,-.32863194,-.4661088,-.25089276,-.2437391,-.01574797,.0066997311,.0043664123,-.26324418,-.3864485,-.017239761,-.22935781,.015943939,.024407888,.045922261,.02300876,.0054931082,.0026891474,.0044532064,.0035286495,.052361257,.016583152,.0054602064,.0073402072,.00068776152,66473.85471129417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0131261646747589
2001,15001,.084952779,3.9793725,1591,5263.000365369953,381812.4628771753,72.546539,5.5085177,62.684669,-.00295147,2.1279109,.0006968646777472,1,.2782873862972611,.487068940873928,.0600203149304406,.0113067056717489,.2112133810004419,.28959409196901,.4649984583382298,15,-.38135657,-.42671135,-.683061,-.28077558,-.29023963,-.020097969,.01745127,-.00056070986,-.18784991,-.42913473,-.14163059,-.089955874,.014840727,.03043828,.052352525,.017392827,.0062034228,.0030559842,.0048887553,.0044178292,.040051911,.016279615,.0051091397,.0075251185,.00061634899,66473.85471129417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,15005,.19318646,.24422592,1591,4636.877239030087,315746.3924237118,68.09462,15.158611,5.1663551,.011111299,.12246462,.0007069048874582,1,.2265144107660531,.4464819937287448,.1017123962386795,.0005500870289703,.1715662258679473,.2270644977950234,.5908323304512916,15,.11728317,.35821667,-.069927305,.09932325,-.30820325,,-.018305672,,.0097256061,.1559588,-.045016002,-.18669075,.0091162035,.010823618,.017810749,.03675548,.0064178691,,.0026320759,,.065230772,.0090854121,.003050715,.0040414184,.00076013029,67431.58935177326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,15005,.19318646,.24422592,1591,4636.877239030087,315746.3924237118,68.09462,15.158611,5.1663551,.011111299,.12246462,.0007069048874582,1,.2265144107660531,.4464819937287448,.1017123962386795,.0005500870289703,.1715662258679473,.2270644977950234,.5908323304512916,15,-.11820537,.060147487,-.20598708,-.16348456,-.3077881,-.073532209,.0094749704,-.0026401528,-.02346248,-.13191687,-.064676307,-.2398134,.01692,.021200506,.037881635,.039869983,.0058844006,.0034855604,.0053843781,.0048566358,.072918378,.016852394,.0055165938,.0083098076,.00060678506,67431.58935177326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,15005,.19318646,.24422592,1591,4636.877239030087,315746.3924237118,68.09462,15.158611,5.1663551,.011111299,.12246462,.0007069048874582,1,.2265144107660531,.4464819937287448,.1017123962386795,.0005500870289703,.1715662258679473,.2270644977950234,.5908323304512916,15,-.090663441,.056284379,-.26249063,-.1284862,-.23040025,-.027511705,.033737969,.0028777756,-.17149948,-.1153146,-.052819826,-.20586607,.015123008,.023240736,.025577074,.027777221,.005813852,.0025334756,.0046644406,.003446142,.054594502,.015930997,.0054809726,.0076879296,.00053781649,67431.58935177326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2635246738791466
2001,15005,.19318646,.24422592,1591,4636.877239030087,315746.3924237118,68.09462,15.158611,5.1663551,.011111299,.12246462,.0007069048874582,1,.2265144107660531,.4464819937287448,.1017123962386795,.0005500870289703,.1715662258679473,.2270644977950234,.5908323304512916,15,-.35418811,-.26708308,-.58152771,-.32368633,-.38660803,-.052835867,.019952415,.038039222,-.23340668,-.40350923,-.14196123,-.15332949,.014693858,.024256,.04059903,.020932451,.004621882,.0025083185,.0044321022,.004115439,.044127155,.015356485,.0049640872,.0074869539,.00056380057,67431.58935177326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,15006,.17967229,.03303254,1591,5207.970149729459,375839.766410656,72.166267,12.066759,2.4532864,.0074428394,.0081144124,.0005637739978877,1,.226623433313653,.439610879665292,.054694840864668,.0011421423860765,.1957061811020055,.2277655756997295,.5431992725889847,15,-.21461691,-.052331042,-.14190675,-.27223247,-.26985824,,-.01658304,,-.40196693,-.19007276,-.094561175,-.14572497,.011514531,.013429591,.026774647,.034005247,.007682818,,.0029717397,,.069931269,.011673632,.003587612,.0053156121,.00052947429,53778.34753620625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,15006,.17967229,.03303254,1591,5207.970149729459,375839.766410656,72.166267,12.066759,2.4532864,.0074428394,.0081144124,.0005637739978877,1,.226623433313653,.439610879665292,.054694840864668,.0011421423860765,.1957061811020055,.2277655756997295,.5431992725889847,15,-.15977961,-.032029077,-.27575484,-.075312212,-.29766911,-.090017572,-.01990632,-.0055675446,-.27628863,-.14469841,-.11192648,-.2585471,.021538688,.025569053,.05510734,.052051079,.006575942,.0028217179,.0045225709,.0053091566,.074164495,.022211058,.0054409285,.0087086745,.00061203964,53778.34753620625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,15006,.17967229,.03303254,1591,5207.970149729459,375839.766410656,72.166267,12.066759,2.4532864,.0074428394,.0081144124,.0005637739978877,1,.226623433313653,.439610879665292,.054694840864668,.0011421423860765,.1957061811020055,.2277655756997295,.5431992725889847,15,-.34816089,-.24320027,-.35448864,-.34900138,-.28237993,-.015020072,.017731836,-.015283572,-.42915797,-.35587543,-.09137743,-.18052918,.017786777,.02625826,.043529507,.028165681,.0055118995,.0030874114,.0053515085,.0035802196,.059420411,.01886473,.0058737863,.0087506287,.00052372098,53778.34753620625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0928325355052948
2001,15006,.17967229,.03303254,1591,5207.970149729459,375839.766410656,72.166267,12.066759,2.4532864,.0074428394,.0081144124,.0005637739978877,1,.226623433313653,.439610879665292,.054694840864668,.0011421423860765,.1957061811020055,.2277655756997295,.5431992725889847,15,-.44099343,-.46079901,-.50480574,-.34385183,-.38398165,-.042413089,.013278808,-.023291757,-.3362475,-.47577819,-.17370413,-.12451454,.017628251,.030707169,.060792908,.022615008,.0052247932,.0027027146,.0047351257,.0042359047,.050759654,.018860612,.0053421403,.0081744064,.00056921446,53778.34753620625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,15007,.17829449,1.4770899,1591,44723.5498005189,9458110.870927254,211.47943,10.842937,12.649487,.019762423,.78285545,.011189412714937,1,.0131274124114874,.3236170577339655,.0529903415997572,.0015709836714724,.4425414871607914,.0146983960829598,.0352517056193392,15,.023028584,.23807734,-.11404807,-.038931087,.051261466,,.021647219,,.052297316,-.014865742,-.064774908,.21359284,.003001289,.013736919,.0044930298,.0039525335,.0017204479,,.0013108168,,.0089659048,.0032135835,.0012700591,.0018820304,.0077090347,1067357.004694223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,15007,.17829449,1.4770899,1591,44723.5498005189,9458110.870927254,211.47943,10.842937,12.649487,.019762423,.78285545,.011189412714937,1,.0131274124114874,.3236170577339655,.0529903415997572,.0015709836714724,.4425414871607914,.0146983960829598,.0352517056193392,15,.12709808,.2568706,.029210577,.075087219,.011945034,-.0012803978,.0097692506,-.057308648,.17780921,.10015097,-.072354488,.24572556,.0056292438,.02772478,.015213865,.0062152441,.0028034304,.0013403738,.0018574785,.001301292,.015535967,.0058838222,.0018235202,.0021996761,.0075998129,1067357.004694223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,15007,.17829449,1.4770899,1591,44723.5498005189,9458110.870927254,211.47943,10.842937,12.649487,.019762423,.78285545,.011189412714937,1,.0131274124114874,.3236170577339655,.0529903415997572,.0015709836714724,.4425414871607914,.0146983960829598,.0352517056193392,15,-.074880272,.11856654,-.12605985,-.12060741,-.052120421,-.005481692,-.001462269,-.031850331,-.034612279,-.082178839,-.072329558,.17706156,.0034654569,.024750313,.010229084,.0037596314,.0020655286,.00076794327,.0015021116,.00080633763,.008870068,.0035976504,.001488623,.001550916,.0085984552,1067357.004694223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1303608007729053
2001,15007,.17829449,1.4770899,1591,44723.5498005189,9458110.870927254,211.47943,10.842937,12.649487,.019762423,.78285545,.011189412714937,1,.0131274124114874,.3236170577339655,.0529903415997572,.0015709836714724,.4425414871607914,.0146983960829598,.0352517056193392,15,.055480529,.072485,.022766756,.018093923,-.067016572,-.0096388813,.010466042,-.041442942,.12219019,.026642608,-.062503435,.16302769,.0044588149,.029895542,.016379151,.0048206327,.0025448194,.00116077,.001930249,.0010189119,.011247665,.0047295345,.0018628289,.0019185867,.005853794,1067357.004694223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,15011,.25791991,.30990931,1591,4727.615796589293,325059.7991370026,68.75766,16.049681,5.1790128,.015601276,.15302716,.0016529526560799,1,.2406287876258462,.5260412476526046,.0788989014949282,.0007574612032665,.2287990534504277,.2413862488291128,.476678937183886,15,-.083343834,.089168936,-.14149936,-.15831766,-.26329258,,-.0089562666,,-.23835762,-.058584392,-.024409764,-.12578095,.005980406,.0071417266,.013189449,.016219107,.0041242908,,.0018674277,,.038753003,.0059369192,.0023281295,.0036048654,.0016793685,157674.9951800108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,15011,.25791991,.30990931,1591,4727.615796589293,325059.7991370026,68.75766,16.049681,5.1790128,.015601276,.15302716,.0016529526560799,1,.2406287876258462,.5260412476526046,.0788989014949282,.0007574612032665,.2287990534504277,.2413862488291128,.476678937183886,15,-.18648195,-.040117949,-.30105662,-.23538613,-.33083829,-.069515169,-.010225883,-.027566314,-.33549654,-.17554864,-.049773742,-.18487112,.01356926,.02244504,.023732757,.020666469,.0032649369,.0023431226,.0030799089,.0032120629,.052842874,.013979665,.0038671645,.0061640739,.0014083589,157674.9951800108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,15011,.25791991,.30990931,1591,4727.615796589293,325059.7991370026,68.75766,16.049681,5.1790128,.015601276,.15302716,.0016529526560799,1,.2406287876258462,.5260412476526046,.0788989014949282,.0007574612032665,.2287990534504277,.2413862488291128,.476678937183886,15,-.38653842,-.2558246,-.53215879,-.36238134,-.30787894,-.033203956,.00099914521,-.014788388,-.29979238,-.39871472,-.01264525,-.19278429,.010121452,.017646335,.024021959,.014518555,.0027391061,.00154267,.0027948921,.0021245859,.034678373,.010471081,.003662481,.0050884872,.0014124414,157674.9951800108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0913209021091461
2001,15011,.25791991,.30990931,1591,4727.615796589293,325059.7991370026,68.75766,16.049681,5.1790128,.015601276,.15302716,.0016529526560799,1,.2406287876258462,.5260412476526046,.0788989014949282,.0007574612032665,.2287990534504277,.2413862488291128,.476678937183886,15,-.47785932,-.54135537,-.56766838,-.34182405,-.361554,-.062161535,-.012052459,-.03162729,-.35359097,-.49618819,-.14236583,-.15536469,.0098236287,.016696122,.033229724,.012857493,.0033330088,.0014891161,.0027795585,.0024751907,.033206545,.010454134,.0033527506,.0048924885,.0014026721,157674.9951800108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,15014,.072490618,.36539173,1591,18547.70845261309,2526011.893412727,136.18997,4.5951929,7.6718421,.0095760133,.20796929,.0010531585530739,1,.2305435882414285,.5294715979372429,.0375109653891659,.0888908861162504,.2106735148343267,.319434474357679,.546242395481069,15,.66849416,.84014356,.61382133,.67903292,-.41181505,,-.007662781,,.52397919,.69598806,-.075192496,-.077440359,.019381814,.024432112,.057273053,.037140429,.0080012931,,.0038500447,,.10790767,.01968166,.0047587301,.0072670719,.00037162285,100460.693274498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,15014,.072490618,.36539173,1591,18547.70845261309,2526011.893412727,136.18997,4.5951929,7.6718421,.0095760133,.20796929,.0010531585530739,1,.2305435882414285,.5294715979372429,.0375109653891659,.0888908861162504,.2106735148343267,.319434474357679,.546242395481069,15,.070320159,.23982853,-.20167847,.092252366,-.34358785,.25290623,.00067388307,.089413337,.10425333,.063602977,-.030880548,-.17389764,.019059455,.024253309,.085907139,.032979235,.0043063257,.006754267,.0047385558,.0061985049,.067566372,.019572491,.0052897846,.0079881158,.00080665969,100460.693274498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,15014,.072490618,.36539173,1591,18547.70845261309,2526011.893412727,136.18997,4.5951929,7.6718421,.0095760133,.20796929,.0010531585530739,1,.2305435882414285,.5294715979372429,.0375109653891659,.0888908861162504,.2106735148343267,.319434474357679,.546242395481069,15,.026533596,.23638533,.035871036,-.062257987,-.28844163,-.00084231637,.010408495,.040142614,-.11403298,.023337614,-.015658019,-.20886751,.01279005,.017613832,.043320574,.020437535,.003721847,.0026713512,.0036225517,.0032736175,.046099324,.013234841,.0047193822,.0061844387,.00093480357,100460.693274498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0368523523211479
2001,15014,.072490618,.36539173,1591,18547.70845261309,2526011.893412727,136.18997,4.5951929,7.6718421,.0095760133,.20796929,.0010531585530739,1,.2305435882414285,.5294715979372429,.0375109653891659,.0888908861162504,.2106735148343267,.319434474357679,.546242395481069,15,.063385949,.2466684,-.0026580754,.0076940367,-.29604152,.045963891,.011679056,.026836103,.04298779,.049583267,-.094684601,-.090761669,.013272929,.02542598,.038258594,.017211851,.0050981478,.0034622317,.0040384023,.0035859118,.037943367,.014338697,.0045773545,.006478481,.00084326538,100460.693274498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,15018,.063094772,.014267625,1591,28185.43798536435,4731917.692329146,167.88519,4.0244246,2.2799087,.0088452725,.0050288597,.0004788328006104,1,.2856353998787082,.4828088797615261,.0318523448168277,.0036039323772795,.1916884902757305,.2892393322559877,.52504519264719,15,.28685832,.37244663,.50687617,.3949312,-.18777026,,.021625213,,.26466331,.27646282,-.023733065,-.10855792,.053811885,.065148205,.12519863,.1130067,.030375935,,.016066715,,.2278351,.055092301,.016866887,.02131314,.000036483703,45675.81488227844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,15018,.063094772,.014267625,1591,28185.43798536435,4731917.692329146,167.88519,4.0244246,2.2799087,.0088452725,.0050288597,.0004788328006104,1,.2856353998787082,.4828088797615261,.0318523448168277,.0036039323772795,.1916884902757305,.2892393322559877,.52504519264719,15,.23937251,.40903726,.24657205,.30089337,-.35704359,.61836737,-.035783976,.21212217,.67640555,.23583175,.0023395051,-.28296733,.022556502,.026108755,.10487467,.047974478,.0042607938,.0069675422,.004482172,.012190398,.13490015,.02172819,.0056001241,.0078862831,.00057239318,45675.81488227844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,15018,.063094772,.014267625,1591,28185.43798536435,4731917.692329146,167.88519,4.0244246,2.2799087,.0088452725,.0050288597,.0004788328006104,1,.2856353998787082,.4828088797615261,.0318523448168277,.0036039323772795,.1916884902757305,.2892393322559877,.52504519264719,15,.21590076,.39000186,.072871722,.22004831,-.29955444,.07508973,.011825098,.058483344,.24586213,.20632245,-.068086997,-.20357805,.020703303,.029551689,.061338998,.032678392,.0049654422,.0048933481,.0054494054,.0052483957,.078633554,.021748299,.0063839545,.0090348115,.00046228507,45675.81488227844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0368320792913437
2001,15018,.063094772,.014267625,1591,28185.43798536435,4731917.692329146,167.88519,4.0244246,2.2799087,.0088452725,.0050288597,.0004788328006104,1,.2856353998787082,.4828088797615261,.0318523448168277,.0036039323772795,.1916884902757305,.2892393322559877,.52504519264719,15,.17906868,.26590768,.10389476,.17210983,-.16367097,.12539996,.012935825,-.015581015,.26216814,.135914,-.099641703,-.13523833,.012417424,.020358784,.054717105,.017149124,.0065850271,.0043245698,.0043222187,.0036181959,.043335829,.01291634,.0048688529,.0069940393,.00079093524,45675.81488227844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
