STATE,CD_MUN,NM_MUN,VOTES_PDT_12,VOTES_INCUMBENT,VOTES_MDB_15,VOTES_PSTU_16,VOTES_CHALLENGER,VOTES_REDE_18,VOTES_PODE_19,VOTES_DC_27,VOTES_NOVO_30,VOTES_PSDB_45,VOTES_PSOL_50,VOTES_PATRI_51,VOTES_PPL_54,QT_ABST,QT_APT,QT_ATTEND,QT_BLANK,QT_NULL
RS,86916,HORIZONTINA,810,2564,153,1,7060,43,138,1,437,555,29,25,0,1654,14014,12360,190,354
RS,86924,LINHA NOVA,86,184,40,0,653,3,8,2,44,89,4,0,0,176,1395,1219,45,61
RS,86932,CHARQUEADAS,2691,4917,330,8,8513,252,98,12,671,1248,145,173,15,4717,25199,20482,705,704
RS,86940,MANOEL VIANA,395,1718,66,0,1706,16,23,0,18,161,15,27,1,893,5286,4393,139,108
RS,86959,HUMAITÁ,188,1038,88,1,1757,10,31,0,45,151,12,7,2,455,3993,3538,83,125
RS,86967,MAQUINÉ,824,1139,91,3,1964,6,16,0,57,202,20,12,1,825,5540,4715,198,182
RS,86975,IBIAÇÁ,452,611,39,1,1810,3,42,2,71,106,7,4,0,466,3826,3360,129,83
RS,86983,MARATÁ,122,256,33,0,1080,6,13,0,97,200,5,6,1,229,2179,1950,50,81
RS,86991,IBIRAIARAS,266,854,163,1,2505,6,30,4,198,284,7,7,0,664,5350,4686,187,174
RS,87009,MARIANA PIMENTEL,217,647,115,1,1293,12,10,1,32,335,9,6,0,551,3408,2857,104,75
RS,87017,IBIRUBÁ,990,2535,271,5,8090,38,108,4,296,626,43,55,2,1845,15597,13752,335,354
RS,87025,MATO CASTELHANO,161,391,29,1,1327,3,9,0,33,102,9,2,0,392,2563,2171,65,39
RS,87033,IGREJINHA,1447,3819,395,3,13617,127,109,3,704,878,68,66,9,4274,26881,22607,676,686
RS,87041,MATO LEITÃO,221,693,47,0,1747,16,23,1,68,267,8,11,0,411,3727,3316,104,110
RS,87050,IJUÍ,5702,12913,622,13,27354,189,284,13,743,1769,197,305,23,12113,64532,52419,1131,1161
RS,87068,MINAS DO LEÃO,625,998,99,1,2225,31,34,1,72,577,12,31,2,908,6040,5132,228,196
RS,87076,ILÓPOLIS,245,344,123,1,1827,5,22,0,56,91,3,4,1,521,3468,2947,116,109
RS,87084,MONTE BELO DO SUL,119,206,57,0,1844,7,23,0,76,85,2,3,0,412,2946,2534,45,67
RS,87092,INDEPENDÊNCIA,360,1248,115,1,2244,7,62,2,63,340,11,28,0,728,5435,4707,115,111
RS,87106,MORMAÇO,107,600,33,0,1024,5,20,0,35,146,3,0,2,441,2588,2147,92,80
RS,87114,IRAÍ,304,1830,83,4,1885,7,40,0,28,169,18,36,0,1370,6134,4764,172,188
RS,87122,MORRINHOS DO SUL,179,519,68,0,1501,14,10,0,61,111,8,3,0,324,2910,2586,52,60
RS,87130,ITAQUI,2167,4904,338,5,9877,189,117,3,343,1212,102,86,6,7464,27712,20248,517,382
RS,87149,MORRO REUTER,247,479,95,0,2867,9,34,2,195,212,13,18,0,552,5080,4528,122,235
RS,87157,ITATIBA DO SUL,117,1672,37,1,753,3,5,0,16,141,11,2,0,387,3285,2898,74,66
RS,87165,MULITERNO,106,611,51,2,580,1,29,0,63,96,5,6,0,404,2094,1690,88,52
RS,87173,IVOTI,1028,1753,167,1,8085,79,105,2,810,470,55,28,2,952,14335,13383,267,531
RS,87181,NICOLAU VERGUEIRO,94,316,47,0,824,3,18,0,28,114,1,9,1,333,1895,1562,60,47
RS,87190,JACUTINGA,167,592,43,0,1367,1,35,0,42,153,10,7,3,372,2957,2585,95,70
RS,87203,NOVA BOA VISTA,158,407,20,0,771,4,41,0,60,120,11,4,1,189,1902,1713,61,55
RS,87211,JAGUARÃO,1589,4557,287,5,6798,154,109,4,140,1134,125,58,3,3666,20063,16397,659,775
RS,87220,NOVA PÁDUA,51,86,40,0,1588,2,8,0,72,67,2,3,0,314,2308,1994,38,37
RS,87238,JAGUARI,833,1604,231,1,3528,22,76,2,77,343,26,15,1,1015,8378,7363,337,267
RS,87246,NOVA SANTA RITA,1132,3471,223,6,7345,117,57,2,259,500,57,94,7,2850,16998,14148,468,410
RS,87254,JÚLIO DE CASTILHOS,997,4544,259,2,4978,59,67,0,133,617,40,33,5,2025,14480,12455,446,275
RS,87262,NOVO BARREIRO,172,1337,35,0,1077,4,13,0,15,125,6,13,0,452,3441,2989,112,80
RS,87270,LAGOA VERMELHA,1289,3905,231,5,8433,53,105,47,372,1128,47,40,5,2675,19637,16962,693,609
RS,87289,NOVO MACHADO,136,809,41,0,1471,3,26,0,31,118,7,6,1,346,3103,2757,47,61
RS,87297,LAJEADO,3708,8834,738,11,28999,283,273,7,1963,2138,206,185,36,9726,60161,50435,1474,1580
RS,87300,NOVO TIRADENTES,106,673,54,1,475,3,14,0,15,73,3,6,0,245,1750,1505,47,35
RS,87319,LAVRAS DO SUL,381,1630,55,3,1517,32,21,1,24,310,23,17,2,785,5271,4486,263,207
RS,87327,PARECI NOVO,187,279,70,0,1725,12,8,0,139,113,2,6,1,350,3043,2693,68,83
RS,87335,LIBERATO SALZANO,260,1807,77,1,913,4,23,0,31,223,11,10,0,756,4409,3653,204,89
RS,87343,PASSO DO SOBRADO,447,1302,42,1,1949,17,13,1,37,193,5,6,0,501,4799,4298,180,105
RS,87351,MACHADINHO,149,1242,75,0,1925,7,29,0,59,183,5,19,0,513,4488,3975,159,123
RS,87360,PICADA CAFÉ,256,508,48,0,2164,13,19,0,210,272,13,7,1,549,4357,3808,87,210
RS,87378,MARAU,1540,3972,602,5,15835,82,257,4,1018,950,78,110,6,4992,30957,25965,688,818
RS,87386,PINHAL GRANDE,267,1187,36,2,1064,6,19,0,28,152,8,2,3,565,3514,2949,90,85
RS,87394,MARCELINO RAMOS,216,1002,44,0,1645,8,38,1,84,141,13,19,2,452,3826,3374,72,89
RS,87408,PINHEIRINHO DO VALE,383,1103,84,0,1082,8,11,1,17,70,5,18,0,315,3236,2921,53,86
RS,87416,MARIANO MORO,293,557,28,0,632,0,5,0,31,58,7,0,0,273,2015,1742,89,42
RS,87424,PONTÃO,150,1152,15,1,1136,5,7,1,31,91,7,4,0,394,3082,2688,48,40
RS,87432,MATA,226,1151,59,0,1374,8,21,0,32,202,9,8,2,715,4063,3348,176,80
RS,87440,PONTE PRETA,69,331,53,0,855,5,26,0,20,68,4,3,0,185,1684,1499,35,30
RS,87459,MAXIMILIANO DE ALMEIDA,129,771,87,2,1780,5,23,0,60,227,4,12,3,586,3962,3376,148,125
RS,87467,PORTO MAUÁ,126,460,28,1,997,4,10,0,22,98,3,1,0,333,2169,1836,37,49
RS,87475,MIRAGUAÍ,205,1583,48,0,1089,5,21,0,9,184,5,2,0,590,3893,3303,74,78
RS,87483,PORTO VERA CRUZ,103,480,34,0,602,4,18,0,6,50,0,0,0,274,1630,1356,25,34
RS,87491,MONTENEGRO,3864,6623,679,16,19029,319,238,9,1474,1934,158,239,11,9783,47181,37398,1446,1359
RS,87505,PRESIDENTE LUCENA,218,227,58,0,1301,2,9,0,77,137,3,7,0,184,2367,2183,39,105
RS,87513,MOSTARDAS,636,1724,204,1,3121,31,31,2,137,426,32,66,3,1256,8314,7058,273,371
RS,87521,QUEVEDOS,79,697,29,0,658,10,8,0,11,135,9,6,0,365,2172,1807,120,45
RS,87530,MUÇUM,157,364,174,1,2275,6,19,2,80,223,9,6,0,490,3998,3508,109,83
RS,87548,RIO DOS ÍNDIOS,312,1031,35,0,531,8,12,0,7,233,6,31,3,524,2882,2358,85,64
RS,87556,NÃO-ME-TOQUE,634,2328,164,1,6180,49,80,0,398,518,35,34,2,1413,12394,10981,265,293
RS,87564,SAGRADA FAMÍLIA,286,732,25,0,548,4,4,2,21,55,4,14,0,385,2193,1808,64,49
RS,87572,NONOAI,922,2565,83,0,3062,8,35,8,87,276,10,41,0,1548,9032,7484,196,191
RS,87580,SALVADOR DAS MISSÕES,192,582,16,0,1171,0,20,0,48,34,6,1,0,277,2443,2166,43,53
RS,87599,NOVA ARAÇÁ,148,352,114,0,2267,10,62,1,83,100,5,8,3,519,3878,3359,100,106
RS,87602,SANTA CLARA DO SUL,155,735,262,2,2662,8,9,0,99,217,9,3,3,512,5021,4509,156,189
RS,87610,NOVA BASSANO,318,503,167,2,4423,9,67,0,159,200,8,17,0,682,6842,6160,148,139
RS,87629,SANTA TEREZA,89,180,41,0,918,1,5,0,37,45,0,2,0,235,1662,1427,61,48
RS,87637,NOVA BRÉSCIA,207,222,66,1,1503,8,16,1,116,110,6,2,1,279,2640,2361,60,42
RS,87645,SANTO ANTÔNIO DO PALMA,178,535,27,0,687,0,21,0,36,54,3,1,0,266,1889,1623,42,39
RS,87653,NOVA PALMA,413,1192,156,1,2095,18,35,1,107,239,7,6,3,669,5143,4474,104,97
RS,87661,SANTO ANTÔNIO DO PLANALTO,149,272,27,0,995,2,18,0,26,116,5,4,0,247,1934,1687,28,45
RS,87670,NOVA PETRÓPOLIS,932,1201,276,4,8940,66,93,2,814,803,49,40,3,1526,15538,14012,265,524
RS,87688,SANTO EXPEDITO DO SUL,55,565,45,0,894,3,13,2,39,79,6,7,1,310,2171,1861,96,56
RS,87696,NOVA PRATA,953,1443,392,2,10292,62,138,4,752,670,83,60,6,1538,17255,15717,388,472
RS,87700,SÃO JOÃO DO POLÊSINE,164,414,51,0,1180,6,17,1,55,86,9,1,1,431,2524,2093,53,55
RS,87718,NOVO HAMBURGO,12920,19807,2129,57,87758,953,803,19,6191,6039,624,989,39,33571,180343,146772,4219,4225
RS,87726,SÃO JOSÉ DOS AUSENTES,108,549,129,1,1209,2,17,1,8,186,9,8,2,543,2904,2361,81,51
RS,87734,OSÓRIO,5259,4570,776,9,13496,159,159,11,654,1346,185,161,4,7364,36318,28954,1000,1165
RS,87742,SÃO JOSÉ DO INHACORÁ,239,419,60,1,981,3,33,0,31,72,0,1,0,201,2136,1935,51,44
RS,87750,PAIM FILHO,115,1292,54,0,1377,9,9,0,42,104,2,2,1,585,3749,3164,73,84
RS,87769,SÃO JOSÉ DAS MISSÕES,217,788,13,1,524,1,7,0,22,54,2,5,0,366,2099,1733,53,46
RS,87777,PALMEIRA DAS MISSÕES,2304,6249,150,3,8276,51,101,2,320,663,45,95,1,3009,22255,19246,521,465
RS,87785,SÃO MARTINHO DA SERRA,121,506,32,1,1331,16,5,0,7,175,6,0,4,542,2951,2409,150,55
RS,87793,PALMITINHO,411,2148,110,1,1610,5,37,0,69,271,11,17,2,644,5629,4985,148,145
RS,87807,SÃO PEDRO DA SERRA,159,344,77,1,1577,7,13,0,128,156,10,5,0,257,2931,2674,61,136
RS,87815,PANAMBI,1730,4974,372,5,16038,75,182,2,497,806,51,190,6,3914,30082,26168,623,617
RS,87823,SÃO PEDRO DO BUTIÁ,144,578,49,0,1063,1,25,0,34,79,7,5,0,231,2311,2080,45,50
RS,87831,PARAÍ,347,575,302,1,3175,16,66,0,214,204,24,6,1,887,6198,5311,195,185
RS,87840,SÃO VALENTIM DO SUL,137,151,56,0,1252,5,23,1,13,61,5,0,0,299,2113,1814,58,52
RS,87858,PASSO FUNDO,11445,25576,1791,110,62155,690,992,21,4216,5272,561,591,31,27031,146353,119322,3425,2446
RS,87866,SÃO VALÉRIO DO SUL,230,747,17,0,491,2,2,0,16,193,2,4,0,334,2102,1768,33,31
RS,87874,PEDRO OSÓRIO,680,2082,76,0,1508,34,23,1,51,322,39,55,0,1464,6775,5311,215,225
RS,87882,SENTINELA DO SUL,304,989,110,1,1295,25,5,0,22,289,6,10,0,602,3977,3375,207,112
RS,87890,PEJUÇARA,145,623,23,1,1481,11,7,0,27,100,6,21,1,385,2968,2583,64,73
RS,87904,SÉRIO,149,606,47,0,643,1,24,3,18,103,5,3,0,225,1967,1742,86,54
RS,87912,PELOTAS,32047,40045,2752,110,78695,2265,1533,60,4571,18254,3129,1234,70,36967,239013,202046,8008,9273
RS,87920,SERTÃO SANTANA,312,774,97,1,2266,25,8,1,53,428,8,13,0,755,5023,4268,171,111
RS,87939,PINHEIRO MACHADO,921,2953,81,2,2236,53,47,3,70,649,47,54,1,2046,10219,8173,537,519
RS,87947,SINIMBU,336,2216,114,0,2474,19,33,2,82,372,18,14,2,389,6436,6047,203,162
RS,87955,PIRATINI,1422,4257,257,3,3483,46,65,2,111,857,79,69,4,2347,14230,11883,746,482
RS,87963,TIRADENTES DO SUL,196,1578,45,2,1415,5,22,1,22,214,16,0,0,703,4528,3825,114,195
RS,87971,PLANALTO,609,1855,98,5,2731,17,40,1,60,242,7,16,1,1345,7585,6240,280,278
RS,87980,TRAVESSEIRO,114,514,35,1,809,7,5,0,28,100,4,1,0,171,1892,1721,42,61
RS,87998,PORTÃO,1461,4340,374,4,10256,109,146,2,493,868,88,148,7,4040,23746,19706,660,750
RS,88005,TRÊS FORQUILHAS,147,651,76,1,1016,10,10,0,38,115,14,11,0,385,2607,2222,67,66
RS,88013,PORTO ALEGRE,154701,160710,13037,793,362805,11587,6192,246,34517,37451,10895,5150,517,245215,1100888,855673,29000,28072
RS,88021,TUPANCI DO SUL,42,263,12,0,579,2,4,0,15,94,1,3,1,287,1408,1121,69,36
RS,88030,PORTO LUCENA,276,1225,55,1,1406,5,12,1,24,126,12,2,1,538,3912,3374,107,121
RS,88048,UNIÃO DA SERRA,63,160,45,0,846,5,11,0,28,56,1,0,1,192,1465,1273,34,23
RS,88056,PORTO XAVIER,459,2315,103,0,2674,8,36,0,63,245,15,35,1,1082,7416,6334,170,210
RS,88064,VALE DO SOL,418,2452,161,2,2920,17,26,0,72,498,23,16,2,986,8149,7163,319,237
RS,88072,PUTINGA,169,364,125,3,1906,8,22,0,25,114,4,8,1,924,3930,3006,150,107
RS,88080,VALE REAL,281,682,100,4,2292,7,21,0,129,214,11,14,0,512,4568,4056,120,181
RS,88099,QUARAÍ,796,4508,181,1,6350,90,55,0,131,790,39,114,3,2935,16747,13812,357,397
RS,88102,VILA NOVA DO SUL,307,892,84,2,1036,9,11,1,28,164,3,15,1,676,3518,2842,172,117
RS,88110,REDENTORA,234,2602,167,3,1416,11,45,0,18,276,9,12,0,1239,6222,4983,95,95
RS,88129,VITÓRIA DAS MISSÕES,382,1048,22,2,1054,5,27,0,14,107,3,5,0,534,3294,2760,52,39
RS,88137,RESTINGA SÊCA,817,2469,285,1,5180,58,74,2,119,692,28,31,1,1419,11774,10355,364,234
RS,88145,XANGRI-LÁ,822,1131,110,4,5117,55,47,1,360,387,32,72,1,1591,10098,8507,181,187
RS,88153,RIO GRANDE,18716,34374,2102,81,42364,1121,568,29,1786,6026,1384,1156,41,36248,156653,120405,4496,6161
RS,88161,BOA VISTA DO SUL,117,308,65,0,1336,9,13,0,65,132,5,1,0,288,2448,2160,60,49
RS,88170,RIO PARDO,1961,8769,555,2,8871,129,108,2,386,1167,73,57,9,6606,30450,23844,981,774
RS,88188,DILERMANDO DE AGUIAR,114,679,99,0,1067,14,21,0,13,146,3,14,2,507,2797,2290,65,53
RS,88196,ROCA SALES,396,1050,189,4,3775,28,37,2,135,446,23,30,0,562,7115,6553,200,238
RS,88200,CAPIVARI DO SUL,405,587,49,1,1368,10,6,0,150,185,10,9,0,530,3482,2952,87,85
RS,88218,RODEIO BONITO,246,1509,76,0,1716,14,42,0,80,184,11,22,2,646,4778,4132,119,111
RS,88226,NOVA CANDELÁRIA,110,494,23,0,1180,4,21,0,51,100,5,0,2,153,2343,2190,75,125
RS,88234,ROLANTE,821,2632,262,3,7462,48,57,2,476,653,32,46,1,1733,15123,13390,393,502
RS,88242,FLORIANO PEIXOTO,45,639,48,0,616,0,12,0,13,81,4,1,1,267,1814,1547,50,37
RS,88250,RONDA ALTA,387,2742,83,1,2350,3,24,0,125,171,7,9,2,894,7074,6180,151,125
RS,88269,CHUVISCA,315,730,70,1,1774,7,12,2,26,374,8,10,0,466,4048,3582,176,77
RS,88277,RONDINHA,223,1433,37,2,1862,4,37,0,79,151,6,6,1,628,4656,4028,125,62
RS,88285,ESPERANÇA DO SUL,111,1079,80,0,859,0,13,1,12,108,1,1,2,343,2728,2385,43,75
RS,88293,ROQUE GONZALES,451,1604,160,1,1886,7,50,1,48,137,16,1,1,558,5194,4636,147,126
RS,88307,DOUTOR RICARDO,142,252,70,0,938,2,14,1,48,90,7,0,1,295,1963,1668,55,48
RS,88315,ROSÁRIO DO SUL,2109,7295,350,8,10253,130,110,2,243,1603,96,113,44,8590,32358,23768,833,579
RS,88323,HERVEIRAS,127,1139,55,0,613,0,11,0,15,94,2,3,0,300,2447,2147,41,47
RS,88331,SALVADOR DO SUL,290,601,223,1,2680,10,23,2,173,325,9,14,2,410,5175,4765,168,244
RS,88340,CARAÁ,362,1149,195,3,2192,18,9,2,39,468,17,9,0,1140,6086,4946,279,204
RS,88358,SANANDUVA,426,2257,154,2,6688,12,71,1,220,419,19,20,1,1979,13013,11034,426,318
RS,88366,FAZENDA VILANOVA,237,627,46,1,1342,13,7,4,55,197,4,10,1,424,3191,2767,108,115
RS,88374,SANTA BÁRBARA DO SUL,468,1445,42,1,3142,11,29,2,91,255,16,32,1,1086,6975,5889,195,159
RS,88382,ITAARA,268,692,127,1,1696,26,32,0,39,255,15,15,3,579,3912,3333,83,81
RS,88390,SANTA CRUZ DO SUL,8161,16360,1089,62,44799,616,508,12,3577,4425,375,254,15,16545,102618,86073,3115,2705
RS,88404,ESTRELA VELHA,178,742,99,1,1026,4,21,0,21,157,8,1,0,453,2917,2464,113,93
RS,88412,SANTA MARIA,21870,32591,2721,85,80146,1714,1137,27,3763,8258,1215,761,292,42669,206546,163877,5340,3957
RS,88420,BENJAMIN CONSTANT DO SUL,45,899,20,0,448,1,10,0,8,45,8,1,0,397,1939,1542,33,24
RS,88439,SANTANA DA BOA VISTA,286,1780,179,1,1732,16,33,1,14,309,13,21,1,1108,6200,5092,448,258
RS,88447,MAÇAMBARÁ,344,899,45,0,1183,16,8,2,27,236,10,7,3,806,3711,2905,83,42
RS,88455,SANT ANA DO LIVRAMENTO,5049,18084,1089,18,21508,510,240,10,485,2648,294,310,17,20385,73649,53264,1871,1131
RS,88463,DOM PEDRO DE ALCÂNTARA,171,433,37,0,1117,12,13,6,66,131,9,0,1,290,2387,2097,46,55
RS,88471,SANTA ROSA,3144,9684,904,9,27452,157,296,5,918,2331,149,205,6,9934,57020,47086,909,917
RS,88480,UNISTALDA,207,626,34,1,858,6,14,0,9,150,3,45,0,482,2535,2053,64,36
RS,88498,SANTA VITÓRIA DO PALMAR,1842,5943,264,10,6218,163,152,13,195,1225,136,143,8,7084,24782,17698,709,677
RS,88501,TURUÇU,205,519,94,1,1477,21,10,1,11,327,8,14,0,451,3298,2847,76,83
RS,88510,SANTIAGO,3017,7344,339,4,15975,154,284,3,437,1401,90,160,11,9065,40175,31110,1113,778
RS,88528,CRISTAL DO SUL,201,1007,54,2,553,6,15,0,11,90,8,4,0,351,2414,2063,73,39
RS,88536,SANTO ÂNGELO,5722,12287,542,8,23798,229,287,5,984,1411,176,219,12,13801,61712,47911,1169,1062
RS,88544,MUITOS CAPÕES,108,282,52,0,1175,6,14,0,11,189,8,6,1,467,2436,1969,80,37
RS,88552,SANTO ANTÔNIO DA PATRULHA,2412,5501,579,10,12628,134,125,4,650,1681,106,146,9,6983,33500,26517,1346,1186
RS,88560,NOVA RAMADA,170,475,10,0,865,4,35,0,12,99,4,2,1,277,2025,1748,34,37
RS,88579,SANTO ANTÔNIO DAS MISSÕES,959,2902,42,0,2152,20,39,1,69,253,19,24,1,1779,8608,6829,208,140
RS,88587,JARI,149,1034,41,0,761,8,15,0,11,151,15,18,0,434,2886,2452,212,37
RS,88595,SANTO AUGUSTO,1139,2744,98,2,4011,26,41,3,134,344,27,30,2,1836,10967,9131,259,271
RS,88609,UBIRETAMA,158,293,15,1,999,4,6,1,17,91,13,1,0,184,1854,1670,33,38
RS,88617,SANTO CRISTO,777,3300,331,4,5139,19,50,0,312,527,54,14,1,1901,12885,10984,214,242
RS,88625,BARRA DO QUARAÍ,138,792,27,0,903,19,9,1,2,141,1,6,1,636,2782,2146,58,48
RS,88633,SÃO BORJA,4794,12066,367,4,14581,213,145,4,360,1308,131,137,59,12893,48485,35592,790,633
RS,88641,CERRITO,497,1541,71,3,1399,17,36,2,27,376,34,21,4,909,5416,4507,311,168
RS,88650,SÃO FRANCISCO DE ASSIS,1315,4290,192,1,4304,31,160,3,53,768,33,41,3,1936,14075,12139,585,360
RS,88668,VALE VERDE,173,791,61,1,1008,18,8,0,17,164,9,5,0,493,2990,2497,134,108
RS,88676,SÃO FRANCISCO DE PAULA,1248,3408,254,3,5032,53,68,2,221,926,67,27,6,1920,14414,12494,623,556
RS,88684,NOVO CABRAIS,162,905,51,1,1547,8,18,0,25,158,4,3,0,449,3483,3034,96,56
RS,88692,SÃO GABRIEL,3342,9430,446,4,16480,332,250,9,425,1955,140,219,13,11939,46812,34873,1082,746
RS,88706,SETE DE SETEMBRO,150,530,26,1,563,4,10,0,14,118,0,3,0,193,1725,1532,69,44
RS,88714,SÃO JERÔNIMO,1451,3026,259,4,4847,80,51,4,284,1105,49,60,6,1530,13725,12195,532,437
RS,88722,TABAÍ,140,960,44,0,1555,10,11,1,22,174,10,12,0,520,3671,3151,114,98
RS,88730,SÃO JOSÉ DO NORTE,1508,4611,504,8,5849,118,67,10,165,1781,115,203,8,2676,19504,16828,815,1066
RS,88749,VILA LÂNGARO,141,274,52,0,1137,2,16,0,51,75,4,1,0,259,2128,1869,66,50
RS,88757,SÃO JOSÉ DO OURO,254,878,93,0,2692,6,64,0,80,257,12,8,9,788,5652,4864,289,222
RS,88765,SENADOR SALGADO FILHO,314,373,30,1,1358,1,11,1,3,130,1,4,0,303,2597,2294,28,39
RS,88773,SÃO LEOPOLDO,15614,27403,1622,71,66908,904,808,25,4471,4758,777,993,41,33464,166322,132858,4055,4408
RS,88781,VESPASIANO CORRÊA,30,119,83,0,1305,3,27,1,28,146,4,0,1,327,2174,1847,63,37
RS,88790,SÃO LOURENÇO DO SUL,2222,8400,340,8,12833,111,129,4,455,2134,158,74,9,7279,35959,28680,901,902
RS,88803,MONTE ALEGRE DOS CAMPOS,137,602,58,1,1270,3,20,0,13,262,8,13,0,722,3275,2553,121,45
RS,88811,SÃO LUIZ GONZAGA,1966,6943,241,12,8540,84,110,2,248,684,53,82,3,6888,27169,20281,707,606
RS,88820,MARQUES DE SOUZA,139,746,52,0,1548,3,9,0,56,164,9,3,0,477,3409,2932,97,106
RS,88838,SÃO MARCOS,792,1061,301,4,9038,68,99,6,519,681,31,29,6,1333,15102,13769,405,729
RS,88846,CHUÍ,356,1149,53,1,920,28,24,1,28,182,11,9,0,878,3936,3058,175,121
RS,88854,SÃO MARTINHO,210,850,61,0,2437,18,28,1,48,203,14,2,0,616,4762,4146,117,157
RS,88862,ARARICÁ,203,924,89,1,2445,18,13,0,114,182,10,7,0,717,4986,4269,126,137
RS,88870,SÃO NICOLAU,331,1378,146,1,948,12,15,0,7,116,10,28,1,494,3742,3248,118,137
RS,88889,PASSA SETE,250,1136,55,3,1166,5,31,0,30,335,8,5,1,414,3674,3260,152,83
RS,88897,SÃO PAULO DAS MISSÕES,266,1693,96,0,2028,11,26,1,36,169,9,13,2,692,5208,4516,86,80
RS,88900,TOROPI,107,592,60,2,1072,5,15,0,8,211,8,1,0,335,2576,2241,96,64
RS,88919,SÃO PEDRO DO SUL,814,2638,294,1,5172,40,93,2,111,667,51,35,7,1610,12356,10746,465,356
RS,88927,BALNEÁRIO PINHAL,682,1173,184,3,3046,71,34,5,75,457,33,29,2,1796,8060,6264,211,259
RS,88935,SÃO SEBASTIÃO DO CAÍ,953,2268,376,3,7527,75,88,3,484,869,62,42,2,1589,15339,13750,448,550
RS,88943,MAMPITUBA,188,825,65,0,832,6,4,0,37,215,6,2,0,335,2665,2330,71,79
RS,88951,SÃO SEPÉ,1546,4937,220,5,5183,72,71,0,240,785,35,31,8,2112,16269,14157,588,436
RS,88978,SÃO VALENTIM,86,750,47,0,1303,8,34,1,37,132,7,5,0,456,3048,2592,99,83
RS,88986,ACEGUÁ,138,850,84,0,1502,21,17,1,16,219,7,19,1,625,3654,3029,100,54
RS,88994,SAPIRANGA,3456,11904,638,8,28609,249,259,12,1198,1530,169,374,7,10000,61180,51180,1267,1500
RS,89001,ALMIRANTE TAMANDARÉ DO SUL,160,453,20,0,807,3,21,0,31,67,3,1,0,237,1881,1644,33,45
RS,89010,SAPUCAIA DO SUL,9492,19539,1443,37,38246,668,454,17,2829,2906,644,697,87,22132,105082,82950,3029,2862
RS,89028,ARROIO DO PADRE,117,255,35,0,1640,5,10,0,19,226,8,8,1,226,2641,2415,47,44
RS,89036,SARANDI,1546,2986,99,2,7242,24,83,1,494,324,29,85,2,1963,15451,13488,305,266
RS,89044,BOA VISTA DO CADEADO,97,327,51,0,972,4,10,0,14,104,4,7,0,322,1982,1660,37,33
RS,89052,SEBERI,493,2494,183,1,3229,27,50,0,59,447,10,28,0,939,8379,7440,225,194
RS,89060,BOA VISTA DO INCRA,99,539,26,0,893,2,26,0,25,101,4,9,1,281,2072,1791,43,23
RS,89079,SELBACH,213,691,97,0,2181,15,35,0,111,205,7,18,1,590,4323,3733,86,73
RS,89087,BOZANO,197,433,17,0,1204,3,7,0,8,68,0,6,0,299,2307,2008,27,38
RS,89095,SERAFINA CORRÊA,602,1371,270,3,6459,23,87,1,323,343,45,27,0,1559,11921,10362,360,448
RS,89109,CANUDOS DO VALE,132,635,35,1,519,4,13,0,25,67,6,1,0,223,1765,1542,44,60
RS,89117,SERTÃO,282,989,96,2,2275,13,61,1,113,173,10,8,2,473,4721,4248,110,113
RS,89125,CAPÃO BONITO DO SUL,135,571,21,1,677,6,9,0,11,108,0,1,0,316,1951,1635,53,42
RS,89133,SEVERIANO DE ALMEIDA,256,853,79,0,1343,5,25,0,88,92,7,3,0,454,3412,2958,106,101
RS,89141,CAPÃO DO CIPÓ,167,912,24,0,870,5,9,0,4,117,4,10,1,475,2703,2228,65,40
RS,89150,CAPÃO DA CANOA,2716,4067,455,5,17116,204,186,6,1092,1205,132,159,4,8376,37362,28986,768,871
RS,89168,COQUEIRO BAIXO,49,159,34,1,694,2,6,0,39,67,2,3,0,218,1325,1107,26,25
RS,89176,SOBRADINHO,795,2158,136,4,4680,49,65,1,224,599,25,8,3,2310,11673,9363,327,289
RS,89184,CORONEL PILAR,63,173,54,0,818,3,1,0,25,57,0,1,0,197,1442,1245,24,26
RS,89192,SOLEDADE,1359,5689,384,2,7712,69,92,4,298,1060,64,39,3,2343,20286,17943,615,553
RS,89206,CRUZALTENSE,88,418,31,0,972,1,43,0,8,104,7,1,0,222,1979,1757,46,38
RS,89214,TAPEJARA,980,1655,301,2,8842,41,101,2,540,543,29,49,2,2020,16049,14029,427,515
RS,89222,FORQUETINHA,75,441,47,1,1131,3,8,1,15,167,3,0,0,245,2286,2041,75,74
RS,89230,TAPERA,402,2098,100,2,3243,14,42,1,196,263,19,20,1,982,7724,6742,164,177
RS,89247,SANTA CECÍLIA DO SUL,151,300,30,0,860,1,21,0,24,69,2,6,0,201,1747,1546,50,32
RS,89249,ITATI,196,557,74,0,1052,0,4,0,28,200,5,3,0,426,2662,2236,50,67
RS,89257,TAPES,966,2425,226,6,3819,66,42,1,96,679,52,44,2,1330,10436,9106,371,311
RS,89265,JACUIZINHO,227,740,26,0,478,3,11,0,2,123,0,9,0,263,1974,1711,49,43
RS,89273,TAQUARA,2360,5246,613,12,19889,234,198,8,986,1628,115,148,6,8155,41607,33452,989,1020
RS,89281,LAGOA BONITA DO SUL,93,827,27,1,652,3,8,1,16,191,1,1,1,316,2247,1931,71,38
