CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13)","('QT_VOTOS', 16)","('QT_VOTOS', 23)","('QT_VOTOS', 29)","('QT_VOTOS', 40)","('QT_VOTOS', 45)","('QT_VOTOS', 95)","('QT_VOTOS', 96)","('QT_VOTOS', 97)",QTD_ABSTENCOES,QTD_APTOS_TOT,QTD_COMPARECIMENTO,QTD_VOTOS_BRANCOS,QTD_VOTOS_NULOS
67490.0,NAZARE PAULISTA,1782,26,697,3,839,3129,560,766,0,1929,9731,7802,560,766
67512.0,NEVES PAULISTA,2254,14,383,1,300,1870,476,413,0,1245,6956,5711,476,413
67539.0,NHANDEARA,2156,20,632,1,376,2365,614,302,0,985,7451,6466,614,302
67555.0,NIPOA,676,1,138,1,155,877,100,137,0,332,2417,2085,100,137
67571.0,NOVA ALIANCA,1174,14,332,2,229,989,262,228,0,477,3707,3230,262,228
67598.0,NOVA EUROPA,2521,13,248,0,318,1032,188,269,0,1177,5766,4589,188,269
67610.0,NOVA GRANADA,3594,16,1013,4,907,3672,482,764,0,2389,12841,10452,482,764
67636.0,NOVA GUATAPORANGA,445,2,100,0,114,579,58,164,0,247,1709,1462,58,164
67652.0,NOVA INDEPENDENCIA,661,0,67,2,111,589,45,110,0,516,2101,1585,45,110
67679.0,NOVA LUZITANIA,677,1,77,2,87,897,82,107,0,312,2242,1930,82,107
67695.0,NOVA ODESSA,14443,112,1686,9,4694,3733,718,1075,0,4145,30615,26470,718,1075
