STATE,CD_MUN,NM_MUN,VOTES_INCUMBENT,VOTES_PSTU_16,VOTES_PCB_21,VOTES_DC_27,VOTES_PRTB_28,VOTES_PCO_29,VOTES_PV_43,VOTES_CHALLENGER,VOTES_PSOL_50,QT_ABST,QT_APT,QT_ATTEND,QT_BLANK,QT_NULL
PR,77593,PÉROLA D'OESTE,2334,4,0,2,4,0,233,1671,59,534,5068,4534,74,153
PR,77615,PIÊN,3359,8,1,25,6,1,458,3050,87,727,8087,7360,159,206
PR,77631,PINHALÃO,2184,0,2,4,2,1,380,1594,22,1052,5544,4492,71,232
PR,77658,PINHÃO,10276,12,9,6,8,2,890,4977,91,5166,22592,17426,304,851
PR,77674,PIRAÍ DO SUL,4630,8,4,19,11,1,1183,8094,91,3471,18598,15127,482,604
PR,77690,PIRAQUARA,19761,35,20,50,26,4,8567,12756,456,8006,52936,44930,1616,1639
PR,77712,PITANGA,9444,7,7,12,18,1,1104,7696,111,6290,26024,19734,343,991
PR,77739,PLANALTINA DO PARANÁ,1382,2,1,1,1,0,243,923,10,590,3318,2728,69,96
PR,77755,PLANALTO,5569,3,1,3,4,0,462,2208,62,1771,10546,8775,176,287
PR,77771,PONTA GROSSA,46919,137,70,123,172,19,32670,91959,2582,33168,219734,186566,5411,6504
PR,77798,PORECATU,4259,4,3,7,5,0,1113,2970,42,2067,11002,8935,224,308
PR,77810,PORTO AMAZONAS,760,4,0,7,0,0,445,1542,21,559,3526,2967,83,105
PR,77836,PORTO RICO,940,0,0,3,0,0,201,613,3,297,2136,1839,17,62
PR,77852,PORTO VITÓRIA,1023,2,0,4,1,0,119,1287,22,565,3162,2597,54,85
PR,77879,PRESIDENTE CASTELO BRANCO,1919,1,1,2,1,0,375,775,10,642,3949,3307,68,155
PR,77895,PRIMEIRO DE MAIO,2412,2,1,2,5,0,408,3572,38,902,7822,6920,181,299
PR,77917,PRUDENTÓPOLIS,10463,19,7,31,42,2,1891,15292,317,4786,35129,30343,915,1364
PR,77933,QUATIGUÁ,1832,3,2,1,0,0,280,2751,22,834,6070,5236,127,218
PR,77950,QUATRO BARRAS,3970,8,4,10,8,0,2023,4138,107,1359,12345,10986,296,422
PR,77976,QUERÊNCIA DO NORTE,3446,1,2,1,2,0,464,2295,38,1839,8467,6628,107,272
PR,77992,QUINTA DO SOL,1845,1,2,1,0,1,318,1120,17,881,4444,3563,69,189
PR,78018,QUITANDINHA,4135,2,6,9,13,1,947,4535,48,1237,11753,10516,379,441
PR,78034,RANCHO ALEGRE,997,0,0,2,1,0,254,1197,10,385,3068,2683,73,149
PR,78050,REALEZA,5990,4,3,4,8,1,600,3137,79,2090,12612,10522,236,460
PR,78077,REBOUÇAS,4035,2,2,3,16,1,565,4292,100,2121,11777,9656,273,367
PR,78093,RENASCENÇA,2541,0,2,4,1,0,309,1193,32,625,4944,4319,62,175
PR,78115,RESERVA,8171,5,10,13,12,0,811,4959,95,3228,18480,15252,353,823
PR,78131,RIBEIRÃO CLARO,2563,6,1,3,0,1,924,3195,55,1340,8690,7350,255,347
PR,78158,RIBEIRÃO DO PINHAL,4247,2,0,7,1,0,631,2872,35,3120,11427,8307,137,375
PR,78174,RIO AZUL,4216,17,5,13,23,1,749,2946,183,1468,10501,9033,387,493
PR,78190,RIO BOM,641,0,0,3,1,0,185,1210,8,353,2627,2274,61,165
PR,78212,RIO BRANCO DO SUL,9859,12,7,18,14,4,2268,6410,84,3097,23179,20082,601,805
PR,78239,RIO NEGRO,5259,7,9,18,21,1,2116,10474,163,3523,22651,19128,505,555
PR,78255,ROLÂNDIA,9229,19,44,27,17,2,4266,20079,218,6965,43541,36576,1341,1334
PR,78271,RONCADOR,3306,3,5,2,4,1,366,2913,29,1309,8437,7128,115,384
PR,78298,RONDON,2170,1,0,1,3,1,442,3094,23,1049,7059,6010,78,197
PR,78310,SABÁUDIA,1246,0,3,4,2,0,523,2014,30,551,4704,4153,136,195
PR,78336,SALGADO FILHO,1711,3,1,5,5,0,202,842,11,652,3613,2961,63,118
PR,78352,SALTO DO ITARARÉ,1650,1,2,1,1,0,299,1016,18,585,3873,3288,72,228
PR,78379,SALTO DO LONTRA,5209,4,3,1,7,1,399,1884,61,1804,9905,8101,200,332
PR,78395,SANTA AMÉLIA,966,0,1,2,2,1,161,1186,3,424,2959,2535,55,158
PR,78417,SANTA CECÍLIA DO PAVÃO,706,0,2,6,1,0,276,1231,13,368,2813,2445,44,166
PR,78433,SANTA CRUZ DE MONTE CASTELO,2586,1,0,5,2,1,384,2004,12,1035,6346,5311,92,224
PR,78450,SANTA FÉ,2816,1,1,1,0,0,397,2655,33,961,7190,6229,109,216
PR,78476,SANTA INÊS,600,0,0,1,2,0,125,625,7,314,1749,1435,8,67
PR,78492,SANTA ISABEL DO IVAÍ,2088,2,2,5,2,0,425,2754,30,1303,6972,5669,102,259
PR,78514,SANTA IZABEL DO OESTE,3974,2,2,2,2,1,371,1885,46,1264,7994,6730,133,312
PR,78530,SANTA MARIANA,3428,3,3,8,2,0,743,3154,48,2273,10342,8069,246,434
PR,78557,SANTANA DO ITARARÉ,1836,2,4,3,0,0,209,1168,29,868,4396,3528,79,198
PR,78573,SANTO ANTÔNIO DO SUDOESTE,6253,4,7,7,6,1,598,3845,47,2017,13335,11318,167,383
PR,78590,SANTO ANTÔNIO DA PLATINA,7461,14,5,15,12,0,2890,13048,201,4697,30289,25592,969,977
PR,78611,SANTO ANTONIO DO CAIUÁ,951,0,0,1,0,0,130,703,9,433,2374,1941,31,116
PR,78638,SANTO ANTÔNIO DO PARAÍSO,634,1,0,1,2,0,195,787,15,427,2187,1760,37,88
PR,78654,SANTO INÁCIO,1632,0,1,0,3,1,368,1259,15,660,4191,3531,77,175
PR,78670,SÃO CARLOS DO IVAÍ,1445,0,0,0,1,0,239,2060,10,854,4826,3972,93,124
PR,78697,SÃO JERÔNIMO DA SERRA,3146,2,4,6,3,0,559,2358,41,2236,8937,6701,121,461
PR,78719,SÃO JOÃO,3567,7,1,5,9,0,476,2043,61,831,7511,6680,154,357
PR,78735,SÃO JOÃO DO CAIUÁ,1886,12,2,4,0,0,295,1251,19,1116,4910,3794,78,247
PR,78751,SÃO JOÃO DO IVAÍ,3217,7,3,4,4,0,558,3166,31,1348,8908,7560,136,434
PR,78778,SÃO JOÃO DO TRIUNFO,4807,8,8,6,19,1,436,2706,92,1520,10448,8928,465,380
PR,78794,SÃO JORGE DO IVAÍ,1497,0,2,0,1,0,252,1740,17,536,4279,3743,79,155
PR,78816,SÃO JORGE D'OESTE,3323,3,2,5,13,1,572,1756,75,674,6772,6098,122,226
PR,78832,SÃO JOSÉ DA BOA VISTA,1154,0,2,1,1,0,155,2217,13,903,4683,3780,50,187
PR,78859,SÃO JOSÉ DOS PINHAIS,52569,117,51,148,97,9,26838,49960,1463,21712,162875,141163,4814,5097
PR,78875,SÃO MATEUS DO SUL,11189,16,8,20,13,2,2122,10716,183,4080,29939,25859,713,877
PR,78891,SÃO MIGUEL DO IGUAÇU,8445,7,3,4,26,0,1319,5834,97,4087,20834,16747,339,673
PR,78913,SÃO PEDRO DO IVAÍ,2735,3,1,1,6,0,382,2427,51,1113,7146,6033,104,323
PR,78930,SÃO PEDRO DO PARANÁ,689,0,0,0,0,0,124,940,6,283,2146,1863,35,69
PR,78956,SÃO SEBASTIÃO DA AMOREIRA,2661,2,1,0,6,1,461,1922,29,1368,6916,5548,143,322
PR,78972,SÃO TOMÉ,1209,1,0,1,2,0,347,1730,11,422,3971,3549,86,162
PR,78999,SAPOPEMA,2130,0,1,4,3,0,256,1432,9,1039,5159,4120,83,202
PR,79014,SENGÉS,3951,4,3,7,3,1,1599,5138,47,3164,14675,11511,214,544
PR,79030,SERTANEJA,1343,5,1,3,4,0,395,1968,29,955,4988,4033,110,175
PR,79057,SERTANÓPOLIS,3085,9,3,7,6,3,1209,5240,62,2492,13055,10563,434,505
PR,79073,SIQUEIRA CAMPOS,5122,10,3,3,4,4,1229,4699,77,2790,14780,11990,308,531
PR,79090,TAMBOARA,1167,1,0,0,3,0,226,1449,25,383,3513,3130,89,170
PR,79111,TAPEJARA,4683,1,1,2,3,0,845,3122,44,1772,11017,9245,216,328
PR,79138,TEIXEIRA SOARES,2847,4,3,3,6,1,302,2432,62,1281,7342,6061,151,250
PR,79154,TELÊMACO BORBA,14266,22,19,18,23,2,8465,14651,288,9331,49254,39923,894,1275
PR,79170,TERRA BOA,3570,4,2,6,1,0,711,5122,43,2003,12163,10160,259,442
PR,79197,TERRA RICA,3685,2,1,3,2,0,1070,3884,52,2002,11271,9269,196,374
PR,79219,TERRA ROXA,4035,7,3,2,2,0,644,4737,47,1559,11790,10231,250,504
PR,79235,TIBAGI,4395,5,2,6,4,0,695,5299,45,3019,14191,11172,193,528
PR,79251,TIJUCAS DO SUL,3933,4,2,8,7,0,686,3230,34,1720,10193,8473,272,297
PR,79278,TOLEDO,29105,46,21,42,29,4,7716,30586,619,13837,85787,71950,1504,2278
PR,79294,TOMAZINA,2004,1,1,4,5,1,446,2532,20,1135,6564,5429,106,309
PR,79316,TUNEIRAS DO OESTE,2461,1,4,1,0,0,474,2043,18,796,6137,5341,108,231
PR,79332,UBIRATÃ,5458,7,3,4,4,1,687,6414,72,1951,15354,13403,224,529
PR,79359,UMUARAMA,22474,19,14,23,14,1,8212,23737,525,15680,74161,58481,1359,2103
PR,79375,UNIÃO DA VITÓRIA,9627,19,9,34,20,6,3257,17358,322,7665,40156,32491,841,998
PR,79391,UNIFLOR,801,0,2,1,0,0,158,571,24,169,1818,1649,25,67
PR,79413,URAÍ,2690,0,2,2,4,0,653,3052,33,982,7979,6997,154,407
PR,79430,WENCESLAU BRAZ,3151,3,1,5,7,1,738,6886,76,2848,14496,11648,242,538
PR,79456,VERÊ,3461,4,0,1,6,3,297,1774,30,547,6416,5869,91,202
PR,79472,VITORINO,1917,1,1,2,4,0,218,1531,44,801,4740,3939,81,140
PR,79499,XAMBRÊ,2176,4,0,2,2,2,242,1512,22,707,4859,4152,67,123
PR,79510,ALTÔNIA,4894,3,2,2,3,1,1086,5288,49,1690,13828,12138,312,498
PR,79537,ASSIS CHATEAUBRIAND,7903,15,7,16,6,1,1709,9372,141,3023,23665,20642,463,1009
PR,79553,QUEDAS DO IGUAÇU,8644,6,6,8,10,1,1110,6473,81,5754,23232,17478,348,791
PR,79570,CÉU AZUL,2534,1,0,0,4,1,842,3235,69,1343,8383,7040,137,217
PR,79596,GRANDES RIOS,1435,2,2,4,1,1,273,2066,17,1329,5460,4131,72,258
PR,79618,INDIANÓPOLIS,970,0,1,0,0,0,216,1362,6,488,3308,2820,76,189
PR,79634,MATINHOS,6695,9,3,9,7,0,3195,6330,129,5708,22988,17280,335,568
PR,79650,NOVA AURORA,3386,0,2,4,2,0,565,3619,33,1581,9758,8177,208,358
PR,79677,NOVA OLÍMPIA,1850,2,1,1,0,0,234,1306,27,491,4144,3653,69,163
PR,79693,PÉROLA,3014,2,2,1,3,0,427,2270,26,864,7062,6198,169,284
PR,79715,SANTA HELENA,8677,15,4,17,13,4,1062,4983,121,2720,18529,15809,295,618
PR,79731,TAPIRA,1562,3,1,0,3,0,215,1760,11,512,4305,3793,75,163
PR,79758,MARILENA,2382,2,0,0,0,0,249,1350,10,1269,5600,4331,88,250
PR,79774,FRANCISCO ALVES,1779,6,2,1,1,0,202,1770,12,605,4658,4053,104,176
PR,79790,NOVA SANTA ROSA,1616,3,1,3,1,0,233,3238,32,704,6071,5367,92,148
PR,79812,BOA VISTA DA APARECIDA,2835,1,2,4,4,1,271,1448,27,1393,6403,5010,127,290
PR,79839,BRAGANEY,2037,4,2,3,0,0,159,1307,25,489,4233,3744,57,150
PR,79855,CAFELÂNDIA,3883,3,1,5,6,0,569,3467,58,1449,9876,8427,141,294
PR,79871,TRÊS BARRAS DO PARANÁ,3143,6,2,1,8,1,428,3061,40,1007,8214,7207,191,326
PR,79898,VERA CRUZ DO OESTE,2130,3,1,3,4,0,355,2664,27,1208,6728,5520,101,232
PR,79910,PRANCHITA,1978,3,1,3,7,1,238,1566,16,598,4594,3996,65,118
PR,79936,TUPÃSSI,1972,1,0,3,0,1,280,2700,35,762,6120,5358,148,218
PR,79952,NOVA PRATA DO IGUAÇU,3938,2,2,4,14,0,291,1782,61,854,7283,6429,85,250
PR,79979,JESUÍTAS,2226,3,6,2,3,2,365,2701,32,682,6538,5856,165,351
PR,79995,SÃO JORGE DO PATROCÍNIO,2040,2,1,0,3,0,263,1424,11,496,4471,3975,72,159
PR,84514,CANTAGALO,4156,1,1,9,5,0,348,2168,46,2524,9660,7136,100,302
PR,84530,TURVO,5101,2,1,6,2,0,431,2716,43,1919,10864,8945,172,471
PR,84557,ALTAMIRA DO PARANÁ,1351,0,3,2,2,0,179,1165,6,1381,4288,2907,26,173
PR,84573,FIGUEIRA,2658,4,2,4,1,0,407,1792,25,1429,6675,5246,85,268
PR,84590,LUNARDELLI,1137,1,0,0,2,1,188,1753,14,584,3983,3399,97,206
PR,84611,SARANDI,22260,48,10,11,20,5,6202,14277,368,9877,56260,46383,1493,1689
PR,84638,JURANDA,1845,4,1,2,4,0,295,2497,22,698,5622,4924,74,180
PR,84654,DOURADINA,2088,2,2,0,0,0,305,1984,15,518,5136,4618,100,122
PR,84670,SANTA TEREZINHA DE ITAIPU,4776,4,2,5,11,4,1637,5721,56,2788,15807,13019,235,568
PR,84697,MISSAL,3836,0,2,3,10,1,448,2399,32,765,7836,7071,81,259
PR,84719,SÃO JOSÉ DAS PALMEIRAS,1463,3,0,0,1,0,137,868,17,317,2954,2637,44,104
RJ,58009,QUISSAMÃ,4684,4,3,7,5,2,3243,3362,66,1950,14464,12514,380,758
RJ,58017,ANGRA DOS REIS,37379,83,28,125,30,4,21448,23017,666,21021,112565,91544,3692,5072
RJ,58025,QUATIS,3633,15,6,3,9,1,1646,1996,57,1340,9384,8044,181,497
RJ,58033,ARARUAMA,18633,38,26,80,37,3,22336,17471,472,16797,82429,65632,2209,4327
RJ,58041,BELFORD ROXO,130089,423,92,532,270,33,65730,27208,2593,49714,302628,252914,10165,15779
RJ,58050,BARRA DO PIRAÍ,23289,76,24,72,42,13,16549,13201,614,11470,69781,58311,1567,2864
RJ,58068,CARDOSO MOREIRA,3280,5,6,36,3,1,1587,2797,37,2128,10711,8583,218,613
RJ,58076,BARRA MANSA,43525,135,31,149,93,10,32126,22874,1040,17939,127727,109788,3419,6386
RJ,58084,VARRE-SAI,1720,2,2,13,2,0,495,2983,53,1156,7142,5986,146,570
RJ,58092,BOM JARDIM,5752,12,7,22,10,2,3052,5680,160,3726,20703,16977,723,1557
RJ,58106,GUAPIMIRIM,12835,16,12,60,17,8,6703,5552,277,6679,34820,28141,905,1756
RJ,58114,BOM JESUS DO ITABAPOANA,6707,13,6,23,23,1,3641,9798,166,4903,27536,22633,689,1566
RJ,58122,QUEIMADOS,39733,111,45,111,46,9,21751,8866,870,15200,94116,78916,2757,4617
RJ,58130,CABO FRIO,27299,63,43,76,29,8,37944,27521,874,24288,126945,102657,3297,5503
RJ,58149,JAPERI,27198,61,23,66,42,8,12679,7093,466,11505,64221,52716,1727,3353
RJ,58157,CACHOEIRAS DE MACACU,13981,23,11,43,22,2,9625,6287,217,7645,41278,33633,1156,2266
RJ,58165,COMENDADOR LEVY GASPARIAN,2849,8,2,6,7,0,1226,1143,54,732,6478,5746,121,330
RJ,58173,CAMBUCI,3253,5,3,7,1,0,1619,2965,86,1759,10757,8998,368,691
RJ,58181,APERIBÉ,2360,6,1,13,4,0,1145,2461,46,1108,7829,6721,253,432
RJ,58190,CAMPOS DOS GOYTACAZES,91973,175,103,807,177,16,69099,76991,1907,59165,334480,275315,13545,20522
RJ,58203,RIO DAS OSTRAS,16238,48,33,58,30,4,18195,10425,490,12835,62634,49799,1589,2689
RJ,58211,CANTAGALO,4266,9,10,20,0,1,2176,5406,55,2919,16335,13416,422,1051
RJ,58220,AREAL,1992,8,0,12,4,1,1535,3416,50,1068,8740,7672,176,478
RJ,58238,CARMO,5430,12,4,8,2,2,1758,2845,48,1800,13014,11214,301,804
RJ,58246,PINHEIRAL,6165,19,8,8,7,3,3925,2089,93,2054,15286,13232,247,668
RJ,58254,CASIMIRO DE ABREU,5823,11,100,15,10,0,6586,5725,190,4455,24831,20376,672,1244
RJ,58262,IGUABA GRANDE,4678,13,2,13,7,2,4722,3722,130,3707,18223,14516,423,804
RJ,58270,CONCEIÇÃO DE MACABU,4311,12,8,7,5,0,2646,4268,63,3497,16136,12639,451,868
RJ,58289,SÃO FRANCISCO DE ITABAPOANA,7247,5,14,57,8,2,4117,10666,55,9266,34486,25220,1275,1774
RJ,58297,CORDEIRO,3952,15,3,13,3,0,3418,4147,97,2828,15851,13023,438,937
RJ,58300,CARAPEBUS,3448,3,1,13,2,0,2071,1738,28,1492,9631,8139,277,558
RJ,58319,DUAS BARRAS,2699,8,2,6,1,0,1169,2354,68,1274,8485,7211,236,668
RJ,58327,PORTO REAL,4462,13,4,13,3,3,3361,2298,87,1521,12741,11220,332,644
RJ,58335,DUQUE DE CAXIAS,242725,808,220,1079,383,57,124576,70557,5952,92051,590199,498148,19569,32222
RJ,58343,SÃO JOSÉ DE UBÁ,1972,3,3,17,1,0,582,2305,20,897,6299,5402,111,388
RJ,58351,ENGENHEIRO PAULO DE FRONTIN,2644,12,3,6,5,3,2418,2082,89,829,8836,8007,230,515
RJ,58360,TANGUÁ,8742,12,4,26,5,3,4928,2421,101,3542,21386,17844,510,1092
RJ,58378,ITABORAÍ,58551,174,49,364,143,21,35980,16489,1291,23119,149468,126349,5248,8039
RJ,58386,MACUCO,2121,0,2,4,3,0,1015,1538,32,578,5747,5169,100,354
RJ,58394,ITAGUAÍ,26913,88,25,139,40,7,18844,12889,646,13284,79122,65838,2608,3639
RJ,58408,ARMAÇÃO DOS BÚZIOS,4858,4,5,5,3,0,6211,4319,106,2422,19227,16805,446,848
RJ,58416,ITAOCARA,3755,10,7,14,11,1,2392,7051,202,3275,18527,15252,662,1147
RJ,58424,SEROPÉDICA,17754,43,13,88,25,5,11950,6950,400,8382,49544,41162,1459,2475
RJ,58432,ITAPERUNA,16483,44,23,119,24,3,13536,22235,376,15237,73504,58267,1958,3466
RJ,58440,ITATIAIA,7549,10,11,13,9,3,4023,4790,140,3610,21493,17883,480,855
RJ,58459,LAJE DO MURIAÉ,1939,6,5,7,2,0,773,1752,35,1569,6810,5241,272,450
RJ,58467,MESQUITA,45933,192,29,253,142,13,34788,14119,1501,19686,127520,107834,4113,6751
RJ,58475,MACAÉ,41286,97,30,120,43,5,36680,18975,811,25973,133667,107694,4119,5528
RJ,58491,MAGÉ,64911,162,39,280,116,14,35365,18165,1598,27219,161109,133890,4924,8316
RJ,58513,MANGARATIBA,8692,25,7,22,27,1,6379,4444,256,4041,25782,21741,734,1154
RJ,58530,MARICÁ,24653,48,32,98,37,11,16651,13523,857,14677,77304,62627,2377,4340
RJ,58556,MENDES,4169,16,9,8,4,3,3478,3146,135,2259,14359,12100,374,758
RJ,58572,MIGUEL PEREIRA,5354,12,3,37,9,0,5241,5104,183,3654,21031,17377,451,983
RJ,58599,MIRACEMA,6790,12,7,12,5,1,2947,5137,104,5086,21914,16828,604,1209
RJ,58610,NATIVIDADE,3137,7,0,27,7,2,1681,3269,56,1630,10920,9290,258,846
RJ,58637,NILÓPOLIS,46623,196,67,236,84,18,34606,14127,1735,13897,122046,108149,3897,6560
RJ,58653,NITERÓI,100642,679,171,595,175,45,106339,70851,7554,52002,371165,319163,10685,21427
RJ,58670,NOVA FRIBURGO,31733,229,136,228,67,8,30984,41269,1112,24557,145142,120585,5661,9158
RJ,58696,NOVA IGUAÇU,186872,782,226,889,337,64,137686,73322,5480,90644,545666,455022,18827,30537
RJ,58718,PARACAMBI,9659,34,13,53,13,2,8295,6430,296,3925,31252,27327,806,1726
RJ,58734,PARAÍBA DO SUL,7569,15,8,34,19,4,6646,9358,206,5846,32509,26663,998,1806
RJ,58750,PARATY,5429,15,2,22,8,2,4105,7910,137,4920,24196,19276,632,1014
RJ,58777,PETRÓPOLIS,51558,260,84,368,139,24,59947,60464,2304,41637,238094,196457,8349,12960
RJ,58793,PIRAÍ,7558,15,7,19,17,2,4291,3350,129,2254,18840,16586,350,848
RJ,58815,PORCIÚNCULA,4238,14,3,8,2,1,1630,3350,90,3303,13719,10416,336,744
RJ,58831,RESENDE,23749,53,19,70,38,5,17101,20633,612,15503,83703,68200,2252,3668
RJ,58858,RIO BONITO,11583,31,13,72,18,6,10497,9580,288,7114,42871,35757,1342,2327
RJ,58874,RIO CLARO,6215,10,7,10,5,0,1618,2385,57,2798,14249,11451,357,787
RJ,58890,RIO DAS FLORES,2358,5,1,1,2,2,1062,1961,36,1061,6991,5930,120,382
RJ,58912,SANTA MARIA MADALENA,2524,4,5,5,10,0,1101,2168,28,1449,8104,6655,225,585
RJ,58939,SANTO ANTÔNIO DE PÁDUA,7576,17,12,41,11,0,5551,9495,155,6338,31666,25328,880,1590
RJ,58955,SÃO FIDÉLIS,5378,10,10,33,5,3,3980,10710,108,7269,29706,22437,663,1537
RJ,58971,SÃO GONÇALO,240052,1060,291,1278,464,96,165094,68868,8140,103824,652773,548949,23184,40422
RJ,58998,SÃO JOÃO DA BARRA,8557,11,4,58,14,2,3984,8471,132,3796,27652,23856,1084,1539
RJ,59013,SÃO JOÃO DE MERITI,140999,487,114,641,250,57,82693,34192,3942,55508,351284,295776,11861,20540
RJ,59030,SÃO PEDRO DA ALDEIA,13042,27,9,53,16,5,15879,9967,369,10598,53736,43138,1354,2417
RJ,59056,SÃO SEBASTIÃO DO ALTO,2022,4,0,7,4,0,558,2457,31,1546,7469,5923,219,621
RJ,59072,SAPUCAIA,5455,3,7,20,20,3,1965,3772,45,2779,15495,12716,386,1040
RJ,59099,SAQUAREMA,16397,40,18,47,25,1,10000,12263,325,12698,56166,43468,1331,3021
RJ,59110,SILVA JARDIM,4660,14,8,15,9,1,3407,3072,60,3473,15996,12523,382,895
RJ,59137,SUMIDOURO,3650,6,3,13,14,1,1216,4452,38,2475,13100,10625,418,814
RJ,59153,TERESÓPOLIS,19780,101,30,117,54,8,25129,41688,915,21008,118934,97926,3817,6287
RJ,59170,TRAJANO DE MORAIS,3203,6,3,4,4,1,1042,1753,27,1430,8342,6912,192,677
RJ,59196,TRÊS RIOS,21440,47,13,93,42,4,11674,10897,499,9074,58149,49075,1657,2709
RJ,59218,VALENÇA,21103,56,34,51,34,3,9221,10805,497,10703,56866,46163,1405,2954
RJ,59234,VASSOURAS,7845,16,9,18,13,4,5734,6985,137,5297,28220,22923,672,1490
RJ,59250,VOLTA REDONDA,66307,269,59,198,144,30,67135,31363,2236,30663,212384,181721,5227,8753
RJ,59277,ARRAIAL DO CABO,5425,13,6,38,11,1,6006,5841,149,4867,23822,18955,576,889
RJ,59293,ITALVA,3151,2,9,25,3,0,1756,2832,54,1476,10173,8697,267,598
RJ,59315,PATY DO ALFERES,6372,16,3,26,7,0,5019,3974,77,4086,20832,16746,358,894
RJ,59331,SÃO JOSÉ DO VALE DO RIO PRETO,2264,16,2,26,12,1,2730,6486,51,2460,14956,12496,330,578
RJ,60011,RIO DE JANEIRO,1464830,6856,2563,7414,2968,746,1077688,738040,75665,857358,4671660,3814302,151129,286403
RN,16004,TENENTE LAURENTINO CRUZ,2233,2,1,2,1,0,410,467,11,715,4330,3615,83,405
RN,16012,ACARI,3667,8,4,9,8,0,1403,1846,65,1528,9387,7859,203,646
RN,16020,SERRA DO MEL,3676,3,2,22,4,0,914,1827,18,1299,8536,7237,216,555
RN,16039,ASSÚ,19042,14,21,16,10,1,4191,4768,83,6617,38861,32244,1163,2935
RN,16047,CAIÇARA DO NORTE,1736,3,2,4,2,0,439,1347,4,698,4763,4065,171,357
RN,16055,AFONSO BEZERRA,4057,2,5,6,3,1,790,1317,34,1845,9118,7273,234,824
RN,16063,SÃO MIGUEL DO GOSTOSO,3279,2,4,1,2,2,494,1007,16,1082,6611,5529,173,549
RN,16071,ÁGUA NOVA,1477,1,0,0,0,0,85,70,4,402,2329,1927,43,247
RN,16080,ITAJÁ,3757,4,2,3,1,0,352,766,11,971,6546,5575,135,544
RN,16098,ALEXANDRIA,5643,2,5,2,2,0,750,751,23,1016,9307,8291,174,939
RN,16101,BODÓ,1469,2,3,3,0,0,95,364,10,464,2728,2264,62,256
RN,16110,ALMINO AFONSO,2698,1,2,2,0,1,442,530,11,561,4784,4223,145,391
RN,16128,TRIUNFO POTIGUAR,1666,2,2,0,0,0,311,671,8,600,3671,3071,84,327
RN,16136,ALTO DO RODRIGUES,4975,3,5,9,3,0,892,1450,25,1050,9411,8361,258,741
RN,16144,FERNANDO PEDROZA,1047,1,2,1,0,1,294,874,7,474,3053,2579,74,278
RN,16152,ANGICOS,3863,4,6,7,1,1,1205,1937,37,1355,9334,7979,231,687
RN,16160,MAJOR SALES,1924,1,1,0,0,0,87,160,1,326,2673,2347,24,149
RN,16179,ANTÔNIO MARTINS,3071,1,1,0,2,2,407,510,17,629,5368,4739,180,548
RN,16187,VENHA-VER,1368,2,1,2,1,2,102,448,3,964,3386,2422,66,427
RN,16195,APODI,14057,9,8,10,6,0,3112,2414,59,4579,27125,22546,1101,1770
RN,16209,SERRINHA DOS PINTOS,1783,3,6,1,2,0,360,518,6,619,3780,3161,85,397
RN,16217,AREIA BRANCA,7127,4,6,9,5,2,3459,3571,90,2140,18569,16429,780,1376
RN,16225,TIBAU,1681,3,2,3,0,0,442,522,4,570,3614,3044,158,229
RN,16233,ARÊS,3761,7,2,5,4,1,1099,2247,19,1064,9559,8495,462,888
RN,16241,SANTA MARIA,1735,1,0,2,0,0,393,996,11,654,4290,3636,113,385
RN,16250,CAMPO GRANDE,4117,2,4,5,1,1,587,1012,21,1440,8025,6585,232,603
RN,16268,RIO DO FOGO,2858,1,5,7,2,0,710,2988,15,2202,9686,7484,233,665
RN,16276,BAÍA FORMOSA,2232,0,2,3,2,1,782,1721,12,1553,6891,5338,195,388
RN,16284,PORTO DO MANGUE,2013,1,2,1,1,0,693,645,5,586,4388,3802,97,344
RN,16292,BARCELONA,1147,2,1,2,2,0,380,1338,14,442,3816,3374,123,365
RN,16306,JUNDIÁ,1332,1,2,2,0,0,361,547,3,406,3089,2683,144,291
RN,16314,BENTO FERNANDES,2081,0,2,0,2,0,407,793,7,529,4299,3770,117,361
RN,16330,BOM JESUS,2695,4,2,3,1,1,644,1783,13,1691,7633,5942,206,590
RN,16357,BREJINHO,3062,3,7,5,1,0,934,1995,27,1844,9088,7244,335,875
RN,16373,CAIÇARA DO RIO DO VENTO,1461,0,2,4,1,2,308,690,3,326,3179,2853,54,328
RN,16390,CAICÓ,19674,15,12,28,15,4,7778,5476,192,6692,43797,37105,1492,2419
RN,16411,CAMPO REDONDO,3947,1,3,2,4,3,471,871,25,968,7284,6316,231,758
RN,16438,CANGUARETAMA,9997,5,5,12,2,0,1596,3502,73,4770,22586,17816,892,1732
RN,16454,CARAÚBAS,9146,6,10,10,8,3,1426,1425,35,1450,15450,14000,618,1313
RN,16470,CARNAÚBA DOS DANTAS,1998,11,5,7,4,3,591,1648,22,703,5657,4954,240,425
RN,16497,CARNAUBAIS,3863,2,3,2,0,1,633,1501,16,1391,8228,6837,210,606
RN,16519,CEARÁ-MIRIM,19922,44,14,24,13,4,4330,9722,256,8270,48090,39820,2000,3491
RN,16535,CERRO CORÁ,3146,5,3,2,1,0,512,1895,13,1760,8265,6505,130,798
RN,16551,CORONEL EZEQUIEL,2009,3,5,3,3,0,297,667,4,537,4040,3503,93,419
RN,16578,CORONEL JOÃO PESSOA,1919,2,2,2,2,0,127,288,5,663,3519,2856,74,435
