"","NM_PARLA","PARTY","STATE","COD_PARLA","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"781","SIMÃO SESSIM","PP","Rio de Janeiro",327,41,8,5,48,0.783467173576355,0.872549019607843,-0.167038097977638,0.189982831478119,0,0,0
"782","SIMÃO SESSIM","PPB","Rio de Janeiro",327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","SOCORRO GOMES","PCdoB","Pará",606,15,1,3,25,0.77322906255722,0.909090909090909,-0.0583001784980297,-0.546735227108002,0,0,0
"784","SUELY CAMPOS","PP","Roraima",8,27,9,4,25,0.671586871147156,0.8,-0.282427668571472,0.733737945556641,0,0,0
"785","SUELY CAMPOS","PPB","Roraima",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","SÉRGIO CAIADO","PP","Goiás",563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","SÉRGIO CARVALHO","PSDB","Rondonia",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","SÉRGIO MIRANDA","PCdoB","Minas Gerais",266,21,2,0,34,0.850408136844635,0.964912280701754,0.0570955947041512,-0.838250696659088,0,0,0
"789","SÉRGIO MIRANDA","PDT","Minas Gerais",266,30,5,2,23,0.769634187221527,0.883333333333333,-0.472280859947205,-0.881448030471802,0,0,0
"790","TADEU FILIPPELLI","PMDB","Distrito Federal",413,10,1,3,11,0.732116639614105,0.84,-0.162965133786201,-0.511009037494659,0,0,0
"791","TAKAYAMA","PMDB","Paraná",469,35,8,4,31,0.689840316772461,0.846153846153846,-0.168552041053772,-0.0495782680809498,0,0,0
"792","TAKAYAMA","PSB","Paraná",469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","TARCISIO ZIMMERMANN","PT","Rio Grande do Sul",515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","TARCÍSIO ZIMMERMANN","PT","Rio Grande do Sul",515,20,2,1,47,0.912872433662415,0.957142857142857,0.885557174682617,-0.464530408382416,0,0,0
"795","TATICO","PL","Distrito Federal",414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","TATICO","PTB","Distrito Federal",414,26,0,1,27,0.894618153572083,0.981481481481482,0.270316123962402,0.564386487007141,0,0,0
"797","TELMA DE SOUZA","PT","São Paulo",389,24,2,0,23,0.904360473155975,0.959183673469388,0.495489180088043,-0.11842454969883,0,0,0
"798","TEREZINHA FERNANDES","PT","Maranhão",81,30,3,2,47,0.858390748500824,0.939024390243902,0.458781540393829,-0.368270605802536,0,0,0
"799","TETÉ BEZERRA","PMDB","Mato Grosso",559,38,2,5,33,0.796148896217346,0.91025641025641,0.136857479810715,0.119780540466309,0,0,0
"800","THAÍS BARBOSA","PMDB","Mato Grosso",592,14,2,1,12,0.774200677871704,0.896551724137931,0.0458909869194031,-0.0594788268208504,0,0,0
"801","THELMA DE OLIVEIRA","PSDB","Mato Grosso",405,48,3,1,25,0.852283954620361,0.948051948051948,-0.779542326927185,0.62634950876236,0,0,0
"802","VADINHO BAIÃO","PT","Minas Gerais",560,31,2,0,54,0.925591886043549,0.977011494252874,0.46432226896286,0.130933776497841,0,0,0
"803","VADÃO GOMES","PP","São Paulo",392,29,1,5,23,0.817575633525848,0.896551724137931,-0.0647426024079323,0.488811105489731,0,0,0
"804","VADÃO GOMES","PPB","São Paulo",392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","VALDEMAR COSTA NETO","PL","São Paulo",393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","VALDENOR GUEDES","PPB","Amapá",536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","VALDIR COLATTO","PMDB","Santa Catarina",595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","VANDER LOUBET","PT","Mato Grosso do Sul",438,34,3,1,44,0.859082281589508,0.951219512195122,0.383250027894974,0.202341750264168,0,0,0
"809","VANDERLEI ASSIS","PP","São Paulo",394,31,6,4,32,0.771321892738342,0.863013698630137,-0.0752260982990265,0.587002158164978,0,0,0
"810","VANDERLEI ASSIS","PRONA","São Paulo",394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","VANESSA GRAZZIOTIN","PCdoB","Amazonas",40,37,3,0,60,0.845878720283508,0.97,-0.0146040553227067,-0.777730405330658,0,0,0
"812","VIC PIRES FRANCO","PFL","Pará",35,38,3,2,33,0.814658761024475,0.934210526315789,-0.803963243961334,-0.0157465133816004,0,0,0
"813","VICENTE ARRUDA","PSDB","Ceará",107,43,8,4,25,0.65409529209137,0.85,-0.744500756263733,0.361732363700867,0,0,0
"814","VICENTE CASCIONE","PTB","São Paulo",395,13,2,0,16,0.733344912528992,0.935483870967742,0.369523793458939,-0.503340303897858,0,0,0
"815","VICENTE CHELOTTI","PMDB","Distrito Federal",613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","VICENTINHO","PT","São Paulo",396,37,2,1,60,0.908223450183868,0.97,0.359334766864777,0.122430421411991,0,0,0
"817","VIEIRA REIS","PMDB","Rio de Janeiro",328,18,1,3,11,0.640395104885101,0.878787878787879,-0.417853742837906,-0.563231825828552,0,0,0
"818","VIEIRA REIS","PMR","Rio de Janeiro",328,6,1,2,14,0.746623992919922,0.869565217391304,-0.237633034586906,-0.439222484827042,0,0,0
"819","VIEIRA REIS","PRB","Rio de Janeiro",328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","VIEIRA REIS","S.Part.","Rio de Janeiro",328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","VIGNATTI","PT","Santa Catarina",484,26,2,4,56,0.805755496025085,0.931818181818182,0.66565603017807,-0.557647705078125,0,0,0
"822","VILMAR ROCHA","PFL","Goiás",430,30,2,2,33,0.841213524341583,0.940298507462687,-0.80051863193512,0.100711911916733,0,0,0
"823","VIRGÍLIO GUIMARÃES","PT","Minas Gerais",264,38,2,1,59,0.925337195396423,0.97,0.415572464466095,0.122122086584568,0,0,0
"824","VITORASSI","PT","Paraná",596,27,1,0,51,0.942062735557556,0.987341772151899,0.321191608905792,0.159826874732971,0,0,0
"825","VITTORIO MEDIOLI","PSDB","Minas Gerais",271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","VITTORIO MEDIOLI","PV","Minas Gerais",271,17,2,3,16,0.69410765171051,0.868421052631579,-0.495949864387512,-0.214653864502907,0,0,0
"827","WAGNER LAGO","PDT","Maranhão",84,19,5,2,13,0.698117315769196,0.82051282051282,-0.402224123477936,-0.277445554733276,0,0,0
"828","WAGNER LAGO","PP","Maranhão",84,22,1,2,22,0.85083931684494,0.936170212765957,0.0181713216006756,0.272581547498703,0,0,0
"829","WALDEMIR MOKA","PMDB","Mato Grosso do Sul",439,48,12,4,37,0.724439799785614,0.841584158415842,-0.372953057289124,0.103580415248871,0,0,0
"830","WALTER BARELLI","PSDB","São Paulo",579,47,6,2,29,0.808867275714874,0.904761904761905,-0.782638192176819,0.622476935386658,0,0,0
"831","WALTER FELDMAN","PSDB","São Paulo",397,21,1,0,6,0.881058633327484,0.964285714285714,-0.752919912338257,0.658112168312073,0,0,0
"832","WALTER PINHEIRO","PT","Bahia",218,30,6,4,62,0.732284307479858,0.901960784313726,-0.0817917436361313,-0.850972592830658,0,0,0
"833","WANDERVAL SANTOS","PL","São Paulo",347,37,4,3,43,0.800099849700928,0.919540229885057,0.00441939942538738,0.999990224838257,0,0,0
"834","WASNY DE ROURE","PT","Distrito Federal",525,24,2,1,40,0.887180268764496,0.955223880597015,0.379931628704071,-0.4164197742939,0,0,0
"835","WELINTON FAGUNDES","PL","Mato Grosso",406,11,1,0,15,0.9335116147995,0.962962962962963,0.278576642274857,0.960413992404938,0,0,0
"836","WELLINGTON FAGUNDES","PL","Mato Grosso",406,10,1,3,10,0.736327230930328,0.833333333333333,-0.169275790452957,0.851929545402527,0,0,0
"837","WELLINGTON ROBERTO","PL","Paraíba",136,41,3,2,27,0.85071188211441,0.931506849315068,0.103348888456821,0.570106744766235,0,0,0
"838","WELLINTON FAGUNDES","PL","Mato Grosso",406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","WILSON CIGNACHI","PMDB","Rio Grande do Sul",589,16,1,1,28,0.853003442287445,0.956521739130435,0.259300321340561,-0.714733421802521,0,0,0
"840","WILSON SANTIAGO","PMDB","Paraíba",137,26,1,1,30,0.894694209098816,0.96551724137931,0.373025566339493,-0.0771100297570229,0,0,0
"841","WILSON SANTOS","PSDB","Mato Grosso",404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","WLADIMIR COSTA","PMDB","Pará",23,29,8,8,15,0.590780436992645,0.733333333333333,-0.293538928031921,-0.379412919282913,0,0,0
"843","XICO GRAZIANO","PSDB","São Paulo",584,22,2,3,13,0.816092252731323,0.875,-0.809761643409729,0.58675891160965,0,0,0
"844","YEDA CRUSIUS","PSDB","Rio Grande do Sul",516,24,0,1,17,0.908185660839081,0.976190476190476,-0.81304806470871,0.582196474075317,0,0,0
"845","ZARATTINI","PT","São Paulo",562,13,0,1,17,0.880002677440643,0.967741935483871,0.72950690984726,-0.334315955638885,0,0,0
"846","ZELINDA NOVAES","PFL","Bahia",216,41,9,3,43,0.721217811107635,0.875,-0.793880581855774,-0.029993761330843,0,0,0
"847","ZENALDO COUTINHO","PSDB","Pará",34,34,9,4,26,0.681943356990814,0.821917808219178,-0.837006568908691,0.227249756455421,0,0,0
"848","ZEQUINHA MARINHO","PMDB","Pará",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","ZEQUINHA MARINHO","PSC","Pará",33,27,4,2,42,0.824883878231049,0.92,0.406204998493195,-0.0749444290995598,0,0,0
"850","ZEQUINHA MARINHO","PTB","Pará",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","ZEQUINHA MARINHO","S.Part.","Pará",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","ZEZÉU RIBEIRO","PT","Bahia",217,35,2,0,54,0.935007393360138,0.978021978021978,0.572731018066406,-0.12931501865387,0,0,0
"853","ZICO BRONZEADO","PT","Acre",59,31,2,2,38,0.919465839862823,0.945205479452055,0.310964584350586,0.229037597775459,0,0,0
"854","ZONTA","PP","Santa Catarina",485,45,7,3,46,0.726321697235107,0.900990099009901,-0.365704506635666,0.096991628408432,0,0,0
"855","ZONTA","PPB","Santa Catarina",485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","ZULAIÊ COBRA","PSDB","São Paulo",398,18,3,2,18,0.803592622280121,0.878048780487805,-0.807020962238312,0.590522706508636,0,0,0
"857","ZÉ GERALDO","PT","Pará",25,35,2,2,41,0.890911817550659,0.95,0.32700502872467,0.393102020025253,0,0,0
"858","ZÉ GERARDO","PMDB","Ceará",108,36,1,2,44,0.87502920627594,0.963855421686747,0.0495501905679703,0.114674471318722,0,0,0
"859","ZÉ LIMA","PP","Pará",26,40,2,4,37,0.825830221176147,0.927710843373494,-0.0506955459713936,0.110464245080948,0,0,0
"860","ZÉ LIMA","PPB","Pará",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","ÁLVARO DIAS","PDT","Rio Grande do Norte",119,14,3,0,19,0.843120098114014,0.916666666666667,-0.483734160661697,-0.417348831892014,0,0,0
"862","ÁTILA LINS","PMDB","Amazonas",38,19,3,2,23,0.800957560539246,0.893617021276596,-0.140322536230087,0.00506772845983505,0,0,0
"863","ÁTILA LINS","PPS","Amazonas",38,19,0,1,12,0.888664603233337,0.96875,-0.230317920446396,-0.0132503295317292,0,0,0
"864","ÁTILA LIRA","PSDB","Piauí",109,53,5,2,45,0.849271953105927,0.933333333333333,-0.751989126205444,0.65917557477951,0,0,0
"865","ÉRICO RIBEIRO","PP","Rio Grande do Sul",496,34,8,3,32,0.730104982852936,0.857142857142857,-0.206320777535439,0.655465304851532,0,0,0
"866","ÉRICO RIBEIRO","PPB","Rio Grande do Sul",496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
